Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
Nazareth School,3430303,JHARKHAND,CHATRA,Chatra,825401,6541,"224620 ,",4482766,06541224620,studu@yahoo.com,,2005,4/1/2005 12:00:00 AM,SUSANA TUDU,2,"MA, B.Ed.",11,15,Secondary School,Provisional,1/4/2017,31/3/2022,Sisters of Charity of Nazareth
ANANDALAYA PUBLIC SCHOOL,3430220,JHARKHAND,deoghar,"JAGDISHPUR, MODHUPUR, DEOGARH, JHARKHAND",815353,6438,"284210 ,",9915070521,0183-2700808,aniruddh.mishra69@gmail.com,,2003,3/4/2003 12:00:00 AM,ANIRUDDH MISHRA,1,"M.A, B.Ed",02,20,Secondary School,Provisional,1/4/2014,31/3/2019,ST.XAVIERS EDUCATION TRUST
devsangha national school,3430126,JHARKHAND,deoghar,p.o. devsangha bompas town b. deoghar jharkhand,814114,6432,"292205 ,",,,dsnsdeoghar@gmail.com,www.dsnsonline.edu.in,1996,4/4/2006 12:00:00 AM,PANKAJ KUMAR,0,b. ed.,1,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,dev sangha pratisthan
GEETA DEVI DAV PUBLIC SCHOOL,3430162,JHARKHAND,deoghar,BHANDAR KOLA SATAR ROAD B DEOGHAR JHARKHAND,814112,6432,"292286 ,",222534,,pplramesh@rediffmail.com,,1996,8/12/2007 12:00:00 AM,RAMESH CHANDRA SHARMA,1,"MAENG. HN,B.ED, Ph.D",11,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,DAV COLLEGE TRUST & MGMT SOCIETY
INDIAN HERITAGE SCHOOL,3430285,JHARKHAND,deoghar,"MITRA GARDEN ROHINI ROAD JASIDIH,DEOGHAR, JHARKHAND",814142,6432,"291961 ,",,,indianheritageschooldeoghar@gmail.com,http://www.indianheritageschool.webs.com,2004,4/16/2004 12:00:00 AM,MOON GUPTA,1,"M.A,M.ED",8,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Shree Shambhu memorial educational society
Jasidih Public School,3430284,JHARKHAND,deoghar,"Near Pagal Baba Ashram, Rohini Road, Jasidih, Deoghar, Jharkhand",814142,6432,"9204209631 ,",,,MAIL@JASIDIHPUBLICSCHOOL.COM,,2001,2/4/2001 12:00:00 AM,BHARTENDU,0,"M.Sc, B.Ed, Ph.D",10,15,Secondary School,Provisional,1/4/2016,31/3/2018,Bal Kalyan Trust
JAWAHAR NAVODAYA VIDYALAYA,3440013,JHARKHAND,deoghar,RIKHIYA DISTT. DEOGHAR JHARKHAND-814113,814113,0643,"290745 ,",290745,,dubey_1963@rediffmail.com,,1993,3/31/2011 12:00:00 AM,S K DUBEY,0,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2020,Navodaya Vidyalaya Samiti
KENDRIYA VIDYALAYA,3400035,JHARKHAND,deoghar,"MADHUPUR, DISTT. DEOGHAR, JHARKHAND",815353,0634,"241200 ,",,,apmishra642@gmail.com,,1998,4/1/1991 12:00:00 AM,ANIRUDDHA PRASAD MISHRA,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
MAHENDRA MUNI SARASWATI,3430136,JHARKHAND,deoghar,SHISHU VIDYA MANDIR MADHUPUR COLLEGE ROAD MADHUPUR DISTT. DEOGHAR JHARKHAND,815353,6438,"224085 ,",9430755435,,vishwakarma.ssvm@gmail.com,www.mmssvmandir.com,1978,6/4/2007 12:00:00 AM,GOPAL MISTRY VISHWAKARMA,1,"M.A., B.Ed, M. Com",18,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHISHU SHIKSHA PRABANDH SAMITI BIHA
MISHRAS RESIDENTIAL PUBLIC SCHOOL,3430332,JHARKHAND,deoghar,NANDAN PAHAR B.DEOGHAR,814112,6432,"06432232647, ,",,,mrps.deoghar@gmail.com,,1996,4/15/1997 12:00:00 AM,MRS.SUDHA PANDEY,1,"M.A., B.Ed",10,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Mishras Educational Development Foundation Trust
MODERN PUBLIC SCHOOL,3430118,JHARKHAND,deoghar,CASTER'S TOWN B DEOGHAR DISTT DEOGHAR JHARKHAND,814112,06432,"222924 ,",06432222924,,sagar2007@yahoo.co.in,,1996,,Mr. MRS. KRISHNA DUTTA,2,M.A. B.Ed.,4,11,Secondary School,Provisional,1/4/2004,31/3/2008,MODERN PUBLIC SCHOOL DEOGARH
MODERN PUBLIC SCHOOL,3430356,JHARKHAND,deoghar,"SARSA, DEOGHAR",814142,6432,"292926 ,",,,mps.deoghar2012@gmail.com,,1981,1/1/1981 12:00:00 AM,ASHA SINHA,,"M.A., B.Ed",5,10,Secondary School,Provisional,1/4/2017,31/3/2020,MODERN PUBLIC SCHOOL PRABANDH SAMITI
mothers international academy,3430260,JHARKHAND,deoghar,"panch mandir road, Madhupur, Deogarh,",815353,6438,"220008 ,",,,milansaraf@ymail.com,,1999,9/6/1999 12:00:00 AM,MILAN SARAF,0,"b.sc. hons, b.ed.",8,23,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,sarita memial charitable trust
Mount Litera Zee School,3430287,JHARKHAND,deoghar,"Vill:Rikhia, Block: Mohanpur",814112,6432,"222095 ,",,06432-240065,mohankp48@gmail.com,http://www.zeeschooldeoghar.com,2012,4/2/2013 12:00:00 AM,MOHAN K P,0,"M.A.(Eng),B.Ed.",5,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,shivam educational society(regd.)
nalanda academy,3430256,JHARKHAND,deoghar,52 bigha s.n.bose rd. madhupur deoghar jharkhand,815353,6438,"9431908755 ,",,,nalandacademy@gmail.com,,2003,5/2/2003 12:00:00 AM,PURUSHOTTAM MISHRA,0,,,,Secondary School,Provisional,1/4/2014,31/3/2019,Somwari Devi Charity Trust
RAMAKRISHNA MISSION VIDYAPITH,3430001,JHARKHAND,deoghar,P O VIDYAPEETH RAMAKRISHNA NAGAR DEOGHAR (S P) JHARKHAND,814112,6432,"222413 ,",2413,02624 220138,divyasudhananda@gmail.com,,1922,1/1/1940 12:00:00 AM,SWAMI DIVYASUDHANANDA,0,M Sc. B. Ed,3,30,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,RAMAKRISHNA MISSION
RED ROSE SCHOOL,3430163,JHARKHAND,deoghar,CASTAIRS TOWN B DEOGHAR JHARKHAND,814112,0,"9430385464 ,",235471,,principal.redrose.school.deo@gmail.com,,1990,4/1/2012 12:00:00 AM,RAMSEVAK SINGH,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,RED ROSE EDUCATIONAL TRUST
SHALOM SCHOOL,3430343,JHARKHAND,deoghar,PRINCIPAL LALGARH MADHUPUR JHARKHAND,815353,0,"9934379273 ,",,00,shalomschool@live.com,,2005,5/1/2005 12:00:00 AM,Pintu Kumar,,MA BEd,2,2,Secondary School,Provisional,1/4/2016,31/3/2019,BHARATHYA CHRISTI SEVA DAL TRUST
SKP VIDYA VIHAR,3430295,JHARKHAND,deoghar,"BOMPASS TOWN,B.Deoghar. Jharkhand",814112,6432,"292985 ,",,,smohan142@gmail.com,,1999,4/4/2000 12:00:00 AM,SURAJ MOHAN LAL DAS,0,"M.Com,P.Hd.",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SKP CHARITABLE TRUST
St. Xavier's High School Deoghar,3430231,JHARKHAND,deoghar,"Deoghar, Satar road,Durgapur,Dist.Deoghar,Jharkhand (814112)",814112,6432,"9199345172 ,",09431132086,,principalxavier@outlook.com,,2006,4/6/2006 12:00:00 AM,N SANTHOSH KUMAR,2,"M.Sc.Physics,M.Ed.",2,14,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,B.P Angles'' Group of Educational Society
Sunrise Dwarika Academy,3430262,JHARKHAND,deoghar,"At Baijnathpur, P.S. Kunda",814112,6432,"291834 ,",225003,,raghuvarsharan505@gmail.com,www.sunrisedwarikaacademy.tk,1993,1/9/1993 12:00:00 AM,RAGHUVAR SHARAN,2,"M.A.,B.Ed.",3,8,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2017,Sunrise Dwarika Memorial Charitable Trust
TAKSHASHILA VIDYAPITH,3430257,JHARKHAND,deoghar,"PT. B.N. JHA ROAD, B. DEOGHAR,JHARKHAND",814115,6432,"275474 ,",,06432 275485,pradyutghosh12@yahoo.in,,2010,3/18/2010 12:00:00 AM,PRADYUT GHOSH,0,"HS, BSC, MA,BED,AMIE, PGD IN COMP & MGT",28,28,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,hindi vidyapith
THE BLUE BELLS SCHOOL,3430211,JHARKHAND,deoghar,"BAWAN BIGHA CASTAIRS TOWN B, DEOGHAR DEOGHAR Jharkhand",814112,91,"9801421810 ,",,,naresh.bbs@gmail.com,,1929,4/3/1989 12:00:00 AM,Anima Naresh,2,,,,Secondary School,Provisional,1/4/2015,31/3/2020,manzil educational society
THE RAMA KRISHNA VIVEKANANDA VIDYA MANDIR,3430100,JHARKHAND,deoghar,AT & P.O. JASIDIH DIST.DEOGHAR JHARKHAND,814142,6432,"7070194791 ,",09431132086,,contact@therkvvm.org,http://www.therkvvm.org,1983,4/15/2008 12:00:00 AM,ASHOKA KAR,2,"BA,BEd",13,28,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,THE RAMAKRISHNA VIVEKANANDA VID.MAN
ADARSH SHRAMIK UCHCH VIDYALAYA,3430084,JHARKHAND,DHANBAD,GOLUKDIH OPEN CART PROJECT AT- GOLUKDIH P.O.JHARIA DISTT.DHANBAD JHARKHAND,828111,0326,"2290009 ,",,,asuvidyalaya@ymail.com,,1979,4/4/2005 12:00:00 AM,SHIO KUMAR SINGH,0,,,,Secondary School,Provisional,1/4/2015,31/3/2020,"ADARSH SHRAMIK UCHCHA VIDYALAYA MANAGING COMMITTEE,GOLUKDIH."
BALKIA VIDYA MANDIR,3430142,JHARKHAND,DHANBAD,JHARIA PO JHARIA DHANBAD JHARKHAND,828111,0326,"2240372 ,",2201711,07774203241,roy.ajanta1963@gmail.com,http://www.montft.com,1961,7/4/2001 12:00:00 AM,Ajanta Roy,0,ma. b. ed,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,JHARIA MARWARI SAMMELAN TRUST
BUDS GARDEN SCHOOL,3430311,JHARKHAND,DHANBAD,"DALUDIH, PO+PS-RAJGANJ, BAGHMARA, DHANBAD, JHARKHAND",828113,0326,"8539993608 ,",,,pramod.buds@gmail.com,,2000,4/1/2000 12:00:00 AM,PRAMOD KUMAR,0,M.A. BED,10,10,Secondary School,Provisional,1/4/2015,31/3/2018,BUDS GARDEN EDUCATIONAL SOCIETY
CHASNALLA ACADEMY,3430026,JHARKHAND,DHANBAD,P O CHASNALLA DHANBAD DISTT JHARKHAND,828135,0326,"62385171 ,",2382649,,ajit.kumar.principal@gmail.com,,1973,4/1/1974 12:00:00 AM,AJIT KUMAR,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,CHASNALLA JITPUR SCH EXECUTIVE COM
D A V CENTENARY PUBLIC SCHOOL,3430068,JHARKHAND,DHANBAD,BANIAHIR LODNA AREA P.O. BHAGA DISTT. DHANBAD JHARKHAND,828301,0326,"2361439 , 0326",,,subratomodak@gmail.com,,1986,6/18/2009 12:00:00 AM,SUBRATA MODAK,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,D A V COLLEGE & MANAGING COMMITTEE
D A V MODEL SCHOOL,3430028,JHARKHAND,DHANBAD,C F R I P.O. F R I DHANBAD DISTT JHARKHAND,828108,0326,"2381158 ,",913262901972,2381158,nnsrivastavadnb@yahoo.com,,1978,8/12/2007 12:00:00 AM,N N SRIVASTAVA,1,"M.Sc.,B.Ed.",13,9,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,DAV COLLEGE MANAGING COMMITEE ND
D A V PUBLIC SCHOOL,3430003,JHARKHAND,DHANBAD,ALKUSA COLLIERY P O KUSUNDA DHANBAD JHARKHAND,828116,0326,"2332617 , 73285",2330278,2332617,sanjayksinha.6216@gmail.com,,1982,,SANJAY KUMAR SINHA,1,"M.SC, B.ED",2,17,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,DAV COLLEGE MANAGING COMMITTE N DEL
D A V PUBLIC SCHOOL,3430041,JHARKHAND,DHANBAD,MOONIDIH PROJECT P O MOONIDIH DHANBAD JHARKHAND,828129,0326,"2273337 ,",,,plmoonidih@gmail.com,,1984,8/12/2007 12:00:00 AM,MAHENDRA PRASAD SINGH,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE MANAGING COMMITTEE
D A V PUBLIC SCHOOL,3430019,JHARKHAND,DHANBAD,KUSUNDA COLLIERY AREA 6 P O KUSUNDA DHANBAD DISTT JHARKHAND,828116,0326,"2330025 ,",2330025,06546233350,pplkusunda@gmail.com,http://www.namanvidya.com,1982,4/22/2005 12:00:00 AM,UDAY SHANKAR PANDEY,2,"M.A, B.A, B.ED, L.L.B",3,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DAV CMC CHITRA GUPTA ROAD N DELHI
D A V PUBLIC SCHOOL,3430108,JHARKHAND,DHANBAD,BARORA (BCCL) PO NAWAGARH DT DHANBAD JHARKHAND,828306,0326,"2393652 ,",61031,,skdav1967@gmail.com,,1989,7/1/2005 12:00:00 AM,Sunil Kumar,1,M.A B.Ed,25,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,D A V COLLEGE & MANAGING COMMITTEE
D A V PUBLIC SCHOOL,3430131,JHARKHAND,DHANBAD,MAHUDA P O MAHUDA DISTT DHANBAD JHARKHAND,828305,0091,"9234364809 ,",286989,,ashokamitgolu@gmai.com,,1993,7/1/2005 12:00:00 AM,ASHOK KUMAR SINGH,1,,,,Secondary School,Provisional,1/4/2015,31/3/2020,DAV COLLEGE MANG. COMMTT.N.D.
DAV PUBLIC SCHOOL,3430148,JHARKHAND,DHANBAD,KOYLA NAGAR DHANBAD JHARKHAND,826005,0326,"2230715 ,",261234,,kcsdav@gmail.com,,2000,7/1/2005 12:00:00 AM,KAILASH CHANDRA SRIVASTAVA,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,"DAV COLLEGE TRUST & MGMT SOC, ND"
"DAV Public School,",3430246,JHARKHAND,DHANBAD,"Rangamatia, Sindri Dhanbad",828122,0326,"2350333 ,",2758565,0326-2350333,ashutoshmairh@gmail.com,,1999,6/21/1999 12:00:00 AM,ASHUTOSH KUMAR,1,"M.Sc, PhD., B.Ed.",10,27,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DAV College Trust and Management Society
DELHI PUBLIC SCHOOL,3430052,JHARKHAND,DHANBAD,KARMIK BHAWAN DHANBAD (POST OFFICE ISM) DISTT DHANBAD JHARKHAND,826004,0326,"2203259 , 2203864",3864,,kbbhargava59@gmail.com,,1988,7/1/2005 12:00:00 AM,KUL BHUSHAN BHARGAVA,2,MSC MATHS,11,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,D P C SOCIETY & B C C L
DHANBAD CITY SCHOOL,3430145,JHARKHAND,DHANBAD,BHULI ROAD BYE PASS B POLYTECHNIC DHANBAD,828130,0326,"9234302209 , 205459",03262211621,,tksinha_dcs@rediffmail.com,,2001,4/13/2007 12:00:00 AM,T K SINHA,1,M SC B ED,14,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,AGZHA MEMORIAL TRUST
DHANBAD PUBLIC SCHOOL,3430086,JHARKHAND,DHANBAD,GOVINDPUR ROAD(NEAR BHUIPORE MANDIR) P.O. K G ASHRAM DHANBAD JHARKHAND,828109,0326,"9204794995 ,",0326-2207287,2208777,principaldps1989@gmail.com,www.dpsdhanbad.blogspot.c,1989,11/3/2007 12:00:00 AM,SHARDA MAHAJAN,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHIKSHA VIKAS TRUST
"DHANBAD PUBLIC SCHOOL,HIRAK BR",3430242,JHARKHAND,DHANBAD,"PO.O. NAGNAGAR,",826004,0326,"9234301915 ,",,0326-2208777,principal.kkmdps@gmail.com,,2000,3/7/2001 12:00:00 AM,Purnima Sil,1,"M.A., B.Ed",8,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHIKSHA VIKAS TRUST
DON BOSCO,3430316,JHARKHAND,DHANBAD,"VILL-RAMKANALI, P.O- NIRSHA, CITY-DHANBAD, NIRSHA",828205,0,"9204064582 ,",,0236-6550868,donboscoramkanali@gmail.com,,1996,7/1/1996 12:00:00 AM,L BHASKAR RAO,1,M.A. BEd,10,12,Secondary School,Provisional,1/4/2018,31/3/2023,Karam singh saini memorrial turst
DOON PUBLIC SCHOOL,3430115,JHARKHAND,DHANBAD,KUSUM VIHAR KOYLA NAGAR DHANBAD JHARKHAND,826005,0326,"2230713 , 207780",25099545,03812342572,doon_sunil@yahoo.co.in,,2001,4/1/2005 12:00:00 AM,BINOD KUMAR SINGH,2,"Ba, BEd",5,10,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,KUSUM VIHAR EDUCATION TRUST
Dwarika memorial foundation academy,3430291,JHARKHAND,DHANBAD,At-Bishunpur p.o-B Polytechnic Dist-Dhanbad,828130,0326,"9234134797 ,",,,dmfacademy@gmail.com,,2004,4/5/2004 12:00:00 AM,VANDANA VIHAR,0,"Bsc,Bed",6,8,Secondary School,Provisional,1/4/2017,31/3/2022,Aaryavart Utthan Samiti
GGCET ST XAVIERS INTERNATIONAL SCHOOL,3430235,JHARKHAND,DHANBAD,"NAWADIH, PO-B.POLYTECHNIC, DHANBAD, JHARKHAND",828130,0326,"6451349 ,",,,raviom07@rediffmail.com,http://www.xis.edu.in,2006,4/18/2008 12:00:00 AM,RAVI PRAKASH TIWARY,0,MSc. BEd.,16,19,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GANESH AND GITA CHARITABLE AND EDUCATIONAL TRUST
GURU GOBIND SINGH PUBLIC SCHOOL,3430210,JHARKHAND,DHANBAD,DHANBAD JHARKHAND,826001,0326,"2301035 ,",,,principalggpsdhn@gmail.com,,1981,8/12/2007 12:00:00 AM,UMAKANT BARAL,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,A S DADHWAL GGSPS
HOLY MOTHER'S ACADEMY,3430170,JHARKHAND,DHANBAD,PO KATRASGARH DISTT DHANBAD JHARKHAND,828114,0,"8539836602 ,",9431125738,,vijayaroy2012@gmail.com,,1987,4/15/2008 12:00:00 AM,VIJAYA ROY,2,"M.A,BEd",,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MEENAKSHI MEMO EDN SOCIETY
IMPERIAL SCHOOL OF LEARNING,3430091,JHARKHAND,DHANBAD,BHULI DHANBAD JHARKHAND,828104,0326,"6555519 ,",,0161-2224682,sksingh5410@gmail.com,,1981,4/1/2002 12:00:00 AM,SHAILENDRA KUMAR SINGH,0,"M.A, B.Ed",3,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,ACADEMIC QUEST
INDIAN SCHOOL OF LEARNING,3430034,JHARKHAND,DHANBAD,SUDAMDIH P O SUDAMDIH PROJECT DHANBAD DISTT JHARKHAND,828126,0326,"2383141 ,",2380706,25554363,isljks@rediffmail.com,,1977,7/1/2005 12:00:00 AM,JUGAL KUMAR SARKAR,2,"M.A , B.ED",10,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,ACADMIC QUEST
INDIAN SCHOOL OF LEARNING SR SEC SCH,3430009,JHARKHAND,DHANBAD,KATRAS MORH P O JHARIA DHANBAD DISTT JHARKHAND,828111,0326,"2460532 , 2460532",2205266,,isljharia1@gmail.com,,1977,4/2/2014 12:00:00 AM,HEMANT KUMAR THAKUR,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SOCIETY ACADEMIC QUEST
JAWAHAR NAVODAYA VIDYALAYA,3440017,JHARKHAND,DHANBAD,"BENAGARIA VIA NIRSA, DHANBAD, JHARKHAND",828205,91,"9430351509 ,",,,shashikrsinha1965@gmail.com,,1993,3/31/2012 12:00:00 AM,SHASHI KUMAR SINHA,2,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2020,Navodaya Vidyalaya Samiti
JAWAHARLAL NEHRU MEMORIAL SCHOOL,3430033,JHARKHAND,DHANBAD,DIGWADIH NO. 12 PO PATHERDIH DHANBAD DISTT JHARKHAND,828119,0326,"2380739 ,",09431120188,2380139,reach2rchy@gmail.com,,1975,7/3/2000 12:00:00 AM,Runa Dubey,1,M Sc Maths M Ed,22,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,NEHRU COUNCIL FOR CHILD WELFARE
Jharkhand Public School,3430352,JHARKHAND,DHANBAD,P.O. Balipaur,828201,91,"9204064800 ,",,,principal.jpsb@gmail.com,http://www.jpsbaliapur.org,2006,4/4/2006 12:00:00 AM,KALPANA SARKAR,,"MA, B.Ed.",5,10,Secondary School,Provisional,1/4/2017,31/3/2020,Baliapur Rural Welfare Society
JITPUR ACADEMY,3430027,JHARKHAND,DHANBAD,P O JITPUR DHANBAD DISTT JHARKHAND,828108,0326,"2320363 ,",60484,,anitaverma828309@gmail.com,,1974,6/2/2003 12:00:00 AM,ANITA VERMA,0,,,,Secondary School,Provisional,1/4/2014,31/3/2019,CHASNALA JITPUR SCHOOL COMMITTEE
KENDRIYA VIDYALAYA,3400014,JHARKHAND,DHANBAD,BHULI TOWNSHIP SRAMIK NAGAR DHANBAD JHARKHAND,828104,,"2535 ,",,,helpdesk@xeenet.xeedhn.xeemail.com,,1983,,P C MISHRA,0,,,,Senior Secondary,Provisional,19/3/1991,31/ 3/ 2000,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3400017,JHARKHAND,DHANBAD,MAITHON DAM DHANBAD DISTT JHARKHAND,828207,654,"274379 ,",06540-252451,274379,way2jmppl@gmail.com,http://www.kvmaithon.org,1985,,JOSEPH MUNDU,1,"M.Sc.Phy.,B.Ed,PGDGC,CIG",06,18,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2008,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3400018,JHARKHAND,DHANBAD,B C C L GOVINDPUR AREA P O TUNDOO DHANBAD JHARKHAND,828128,,"72247 ,",,,helpdesk@xeenet.xeedhn.xeemail.com,,1983,,V N CHATURVEDI,0,,,,Secondary School,Provisional,14/10/1988,31/3/2000,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3400022,JHARKHAND,DHANBAD,NEAR RAILWAY STATION PO GOMOH DT DHANDBAD JHARKHAND,828401,0326,"2472318 ,",,,pchandrakvg@gmail.com,,1986,,PREM CHANDRA,,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2011,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3400011,JHARKHAND,DHANBAD,KOYALANAGAR B C C L TOWNSHIP P O KOYALANAGAR DHANBAD JHARKHAND,826005,,"5406 ,",,,helpdesk@xeenet.xeedhn.xeemail.com,,1981,,M RRADHAKRISHNAN,0,,,,Senior Secondary,Provisional,19/3/1991,31/ 3/ 2002,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,3400007,JHARKHAND,DHANBAD,OLD D V S BUILDING NEAR RLY CLUB ( E R) DHANBAD JHARKHAND,826001,326,"2310551 ,",3455,,kv1dhanbad@gmail.com,www.kvntpckaniha.g,1973,4/1/1991 12:00:00 AM,Ranjan Kishore,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO.2,3400028,JHARKHAND,DHANBAD,"BEHIND POLICE STATION, JAGJIWAN NAGAR DHANBAD, JHARKHAND",826003,0326,"2210705 ,",,,sansin_phy@hotmail.com,,1998,4/1/1991 12:00:00 AM,SANJIB SINHA,2,,,,Secondary School,Provisional,1/4/2014,31/3/2019,KENDRIYA VIDYALAYA SANGATHAN
KIDS GARDEN SECONDARY SCHOOL,3430203,JHARKHAND,DHANBAD,SINDRI ROAD PO JHARIA DISTT DHANBAD JHARKHAND,828111,0326,"2460792 ,",2205266,,kidsgarden05@yahoo.in,,1988,7/1/2005 12:00:00 AM,SHOBHA SINHA,2,24,14,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,INDIAN EDUCATION TRUST
LIONS PUBLIC SCHOOL,3430038,JHARKHAND,DHANBAD,P O SINDRI DHANBAD DISTT JHARKHAND,828122,0326,"245343 ,",06766235214,0676623531,lpssindri8025@gmail.com,,1975,4/1/2005 12:00:00 AM,RAMESH SHARMA,1,MA B Ed,21,27,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SINDRI EDUCATION TRUST SINDRI
MAHARSHI MEHI VIDYAPEETH,3430281,JHARKHAND,DHANBAD,"LOHARDIH,KOLAKUSMA(HIRAK ROAD ,P.O-K.G.ASHRAM,DHANBAD-828109(JHARKHAND)",828109,0326,"6001929 ,",,0326-6001929,maharshimehi@gmail.com,,2005,4/15/2005 12:00:00 AM,SHYAM NARAYAN SINGH,2,"M.Sc,B.Ed",10,7,Secondary School,Provisional,1/4/2016,31/3/2021,MAHARISHI MEHI VIDYA VIKASH TRUST
MODEL ENGLISH HIGH SCHOOL,3430011,JHARKHAND,DHANBAD,P O SINDRI F C I SINDRI DHANBAD DISTT JHARKHAND,828122,0629,"4314 ,",5025,,dnp@fcis.bih.nic.in,,1954,,S B SRIVASTAVA,0,,,,Senior Secondary,Provisional,1/4/1997,31/ 3/ 2003,FERTILISER CORPN. OF INDIA LTD.
MONTFORT ACADEMY,3430365,JHARKHAND,DHANBAD,"DAYABANS PAHAR , NH-2 NEAR GANGA HOTEL , TOPCHANCHI - 828112",828112,,"9006880279 ,",,01125012068,montfortacademy@hotmail.com,http://www.montfortacademy.com,2013,8/18/2013 12:00:00 AM,Mr.SUNAHALI SHAH,,M.A B.COM,10,5,Secondary School,Provisional,4/1/2017,31/3/2020,SHANTI GYAN PAWAN KUMAR EDUCATIONAL TRUST
"Mount Litera Zee School, Dhanbad",3430347,JHARKHAND,DHANBAD,"Mount Litera Zee School, Dhanbad, Baukala, Bhuli, Hirak Road, Dhanbad",818104,2922,"03266550372 ,",,,principal.dhanbad@mountlitera.com,http://mountliterazeedhn.org.in,2014,4/14/2014 12:00:00 AM,Mr.Rakesh Kumar Bhagat,1,"MA (history), B.Ed, MBA(Edn. Mgt)",3,15,Secondary School,Provisional,1/4/2017,31/3/2020,Bapu Educational Charitable Trust
NANDA GOKULAM,3430045,JHARKHAND,DHANBAD,B I T SINDRI INSTITUTE DISTT DHANBAD JHARKHAND,828123,,",",,,,,1983,,MRS. NACHARI,0,,,,Secondary School,Provisional,22/8/1991,31/3/1995,NANDA GOKULAM MANAGING COMMITTEE
"Nirmala School, Govindpur",3430366,JHARKHAND,DHANBAD,"G.T. Road, Jealgora, KG Ashram, Govindpur",828109,0654,"262490 ,",,0326-2313024,surinjames25@gmail.com,http://www.damiensocialwelfarecentre.com,1968,11/1/1968 12:00:00 AM,James Surin,,"MA, BEd",5,4,Secondary School,Provisional,1/4/2017,31/3/2020,"Damien Social Welfare Centre, Dhanbad"
