Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
f.h.w/a.n.m training school,2766069,DELHI,NEW DELHI,rural health training centre najafgarh new delhi,110043,011,"25015231 , 25321848",25460951,,,,1985,4/1/1991 12:00:00 AM,dr neeraj dhingra,2,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2013,central government
FRANCIS GIRLS SR SEC SCHOOL,2788028,DELHI,NEW DELHI,DARYA GANJ NEW DELHI,110002,011,"23271746 ,",27274416,,Saritamiller70@gmail.com,,1886,4/1/1991 12:00:00 AM,SARITA MILLER,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BAPTIST UNION OF NORTH INDIA
g d soni d a v sr sec school,2778046,DELHI,NEW DELHI,pusa road new delhi,110005,011,"27550301 ,",25749937,,ashusrijan05@gmail.com,,1953,4/1/1991 12:00:00 AM,Ashu Wadhwa,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2018,d a v (hss) t&m society new delhi
gegi stoikov rakovski govt,2764047,DELHI,NEW DELHI,sarvodaya girls sr sec school c-block defence colony new delhi,110024,011,"24336544 ,",26161897,,nkalra_56@gmail.com,,1989,4/1/1991 12:00:00 AM,NEERAJ KALRA,2,"m.com.,b.ed.",04,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,delhi admn
government boy''''s secondary school,2754119,DELHI,NEW DELHI,"saria kale khan, new delhi-110013",110013,011,"24355976 ,",9868539205,,hasnainakhtar71@gmail.com,,1970,4/1/1991 12:00:00 AM,HASNAIN AKHTAR,2,ma histy/ bed,05,16,Secondary School,Provisional,1/4/2015,31/3/2020,dir of education
government boys Senior secondary school,2756160,DELHI,NEW DELHI,"shiv vihar, hastsal, uttam nagar, new delhi-110059",110059,011,"25356546 ,",25699808,,1618267@gmail.com,,1970,4/1/1991 12:00:00 AM,GIRISH BABU MATHUR,2,m.a. b.ed,5,28,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2023,delhi administration
GOVERNMENT BOYS SECONDARY SCHOOL,2754121,DELHI,NEW DELHI,"J J COLONY, MADANPUR KHADAR, NEW DELHI-110076",110076,011,"29942635 ,",9211225843,,gopasharan1956@gmail.com,,1978,4/1/1991 12:00:00 AM,GOPAL SHARAN,1,"m.sc, m.ed",03,21,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2021,DELHI ADMINISTRATION
government boys seni secondary school,2756165,DELHI,NEW DELHI,"najafgarh (stadium), new delhi-110043",110043,011,"25322393 ,",9250440690,,ajitkumar73@gmail.com,,1970,4/1/1991 12:00:00 AM,AJIT KUMAR,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,delhi administration
GOVERNMENT BOYS Sr. SECONDARY SCHOOL,2756163,DELHI,NEW DELHI,"DEENDARPUR, NEW DELHI-110043",110043,011,"25316690 ,",25122847,,pranavdevarya66@yahoo.com,,1970,4/1/1991 12:00:00 AM,PRANAV DEV ARYA,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,DELHI ADMINISTRATION
GOVERNMENT BOYS SR.SECONDARY SCHOOL,2756157,DELHI,NEW DELHI,"RAJOURI GARDEN (EXTN), NEW DELHI-110027",110027,011,"25412161 ,",9716427010,,1515018z15@gmail.com,,1970,4/1/1991 12:00:00 AM,Ajay Sharma,1,"M.A., M.Sc., B.Ed.",04,38,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DELHI ADMINISTRATION
GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,2756159,DELHI,NEW DELHI,"SARASWATI GARDEN, IB BLOCK, RAMESH NAGAR, NEW DELHI-110015",110015,011,"25194359 ,",28541389,,rkschauhan15@gmail.com,,1970,4/1/1991 12:00:00 AM,Ram Kumar Singh Chauhan,1,"M.A., M.Sc., B.Ed.",04,38,Secondary School,Provisional,1/4/2014,31/3/2019,DELHI ADMINISTRATION
GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,2756164,DELHI,NEW DELHI,"POCKET-4, BINDAPUR, NEW DELHI-110059",110059,011,"25642155 ,",9899041693,,kailash4410@gmail.com,,1970,4/1/1991 12:00:00 AM,KAILASH CHAND MEENA,1,,,,Secondary School,Provisional,1/4/2018,31/3/2021,DELHI ADMINISTRATION
GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,2756162,DELHI,NEW DELHI,"POKCET-3, BINDAPUR, NEW DELHI-110059",110059,011,"28563586 ,",25122847,,vk101066@gmail.com,,1970,4/1/1991 12:00:00 AM,VIRENDRA KUMAR,2,,,,Secondary School,Provisional,1/4/2015,31/3/2018,DELHI ADMINISTRATION
government girls secondary school,2768051,DELHI,NEW DELHI,"idgah raod, new delhi-110055",110055,011,"23619579 ,",27342911,,ggsschool1208029@gmail.com,,1962,4/1/1991 12:00:00 AM,LALITA SETHI,2,,,,Secondary School,Provisional,1/4/2015,31/3/2018,directate of education
government girls secondary school,2764088,DELHI,NEW DELHI,"madanpur khadar extn, j j colony, new delhi-110076",110076,011,"29942634 ,",,,ggssjjcolony1925340@gmail.com,,1996,4/1/1991 12:00:00 AM,MANJU MALHOTRA,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2022,dir. of education
government girls senior secondary school,2764089,DELHI,NEW DELHI,"sect-4, r k puram, new delhi-110022",110022,011,"26191092 ,",9868925714,,ggssrkp4@gmail.com,,1970,4/1/1991 12:00:00 AM,SAVITRI PANGTEY,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,dir. of education
GOVERNMENT GIRLS SR.SECONDARY SCHOOL,2756158,DELHI,NEW DELHI,"MOHAN GARDEN, UTTAM NAGAR, NEW DELHI-110059",110059,011,"25352554 ,",9873264570,,gcssmg@gmail.com,,1970,4/1/1991 12:00:00 AM,RAJESH RANI KHANDUJA,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DELHI ADMINISTRATION
GOVERNMENT SECONDARY SCHOOL FOR DEAF,2754123,DELHI,NEW DELHI,"B-BLOCK, PWD, BARRACKS, KALKAJI, NEW DELHI-110019",110019,011,"26235400 ,",9871562466,,principalgssd516@gmail.com,,,,REENA GAUTAM,2,,,,Secondary School,Provisional,1/4/2010,31/3/2012,
GOVT BOYS SR SEC SCHOOL,2758032,DELHI,NEW DELHI,ZEENAT MAHAL KAMLA MARKET NEW DELHI,110002,011,"23230395 ,",22215688,,57cpsingh1957@gmail.com,,1931,4/1/1991 12:00:00 AM,CHANDER PAL SINGH,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DELHI ADMINISTRATION
GOVT BOYS SR SEC SCHOOL NO 3,2756072,DELHI,NEW DELHI,PALAM ENCLAVE NEW DELHI,110045,011,"25033034 ,",25500933,,GBSSS1821010@GMAIL.COM,,1946,4/1/1991 12:00:00 AM,BATTI LAL MEENA,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DIRECTORATE OF EDUCATION
GOVT BOYS SEC SCHOOL,2756056,DELHI,NEW DELHI,KARAMPURA INDUSTRIAL AREA NEW DELHI,110015,,"25455229 ,",25583044,,,,1978,,SH RANJIT SINGH,,,,,Secondary School,Provisional,"System.InvalidCastException: Conversion from type 'DBNull' to type 'Date' is not valid. at Microsoft.VisualBasic.CompilerServices.Conversions.ToDate(Object Value) at ASP.schdir_report_appviewdir_aspx.__Render__control1(HtmlTextWriter __w, Control parameterContainer)",,"System.InvalidCastException: Conversion from type 'DBNull' to type 'Date' is not valid. at Microsoft.VisualBasic.CompilerServices.Conversions.ToDate(Object Value) at ASP.schdir_report_appviewdir_aspx.__Render__control1(HtmlTextWriter __w, Control parameterContainer)"
GOVT BOYS SEC SCHOOL,2756083,DELHI,NEW DELHI,BE BLOCK HARI NAGAR MAYA PURI ROAD NEW DELHI,110064,,",",25461176,,,,1987,,SH J.C.KAMAL,1,,,,Secondary School,Provisional,1/4/2001,31/3/2004,DELHI ADMINISTRATION
GOVT BOYS SEC SCHOOL,2754079,DELHI,NEW DELHI,GARHI JHARIA MARIA NEW DELHI,110065,011,"26291014 ,",,,g.garhi@yahoo.in,,1984,,GULAB CHAND,2,,,,Secondary School,Provisional,1/4/2009,31/3/2011,DELHI ADMINISTRATION
govt boys sec school,2754091,DELHI,NEW DELHI,d d a flats phase ii kalkaji new delhi,110019,011,"26027204 ,",26833540,,raksgh@gmail.com,,1996,4/1/1991 12:00:00 AM,RAKESH KUMAR SINGH,2,m. sc chem b.ed,5,20,Secondary School,Provisional,1/4/2009,31/3/2019,directate of education
GOVT BOYS SEC SCHOOL,2756047,DELHI,NEW DELHI,J J COLONY RAGHUBIR NAGAR NEW DELHI,110027,011,"25912966 ,",25503690,,gbssraghubirnagar1515017@gmail.com,,1976,4/1/1991 12:00:00 AM,KUNJI LAL MEENA,1,"m.a.eng,m.com.,ph.d.",9,39,Secondary School,Provisional,1/4/2018,31/3/2021,DELHI ADMN
GOVT BOYS SEC SCHOOL (II SHIFT),2754031,DELHI,NEW DELHI,CHIRAG ENCLAVE NEW DELHI,110048,,"26229103 ,",2605915,,,,1979,,R L SHARMA,1,,,,Secondary School,Provisional,1/4/2003,31/3/2008,DIRECTORATE OF EDUCATION DELHI ADMINISTRATION
GOVT BOYS SEC SCHOOL II SHIFT,2754085,DELHI,NEW DELHI,SECTOR IV DR AMBEDKAR NAGAR MADANGIR NEW DELHI,110062,011,"26057787 ,",,,1923019dansiv@gmail.com,,1970,,DEVENDER KUMAR,,,,,Secondary School,Provisional,1/4/2009,31/3/2014,
govt boys sec school no 1,2754081,DELHI,NEW DELHI,sect v dr.ambedkar nagar new delhi,110062,011,"29962355 ,",25505246,,RKSVP1956@GMAIL.COM,,1970,4/1/1991 12:00:00 AM,RAM KUMAR SINGH,1,,,,Secondary School,Provisional,1/4/2018,31/3/2022,delhi administration
govt boys sec school no 3,2754104,DELHI,NEW DELHI,mehrauli new delhi,110030,011,"26645218 ,",27221056,,VELUSELVARASU9@GMAIL.COM,,1970,4/1/1991 12:00:00 AM,V Selvarasu,2,,,,Secondary School,Provisional,1/4/2008,31/3/2018,dir of edu.
GOVT BOYS SEC SCHOOL NO-2,2756080,DELHI,NEW DELHI,D BLOCK JANAKPURI NEW DELHI,110058,011,"28521539 ,",25510824,,school1720008@gmail.com,,1987,4/1/1991 12:00:00 AM,RAMJI LAL MEENA,1,,,,Secondary School,Provisional,1/4/2013,31/3/2018,DELHI ADMINISTRATION
GOVT BOYS SEC SCHOOL NO-2,2756043,DELHI,NEW DELHI,SUBHASH NAGAR NEW DELHI,110027,,"25136808 ,",,,,,1975,,SH H.B.BRAHMASTHALI,1,,,,Secondary School,Provisional,1/4/2008,31/3/2013,DELHI ADMN EDUCATION DEPTT
GOVT BOYS SEC. SCHOOL NO-3,2756102,DELHI,NEW DELHI,UTTAM NAGAR NEW DELHI,110059,,",",,,,,1989,,SH R N GOEL,1,,,,Secondary School,Provisional,1/4/2004,31/3/2009,DELHI ADMINISTRATION
govt boys sr sec,2756074,DELHI,NEW DELHI,school no.2 uttam nagar new delhi,110059,011,"25354223 ,",25533307,,JDS.SEHRAWAT@GMAIL.COM,,1984,4/1/1991 12:00:00 AM,JALDEEP SINGH SEHRAWAT,1,m.a histy,1,22,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,delhi administration
GOVT BOYS SR SEC SCHOOL,2756064,DELHI,NEW DELHI,WEST PATEL NAGAR NEW DELHI,110008,011,"25884137 ,",25884137,,gbssswestpatelnagar@gmail.com,,1950,4/1/1991 12:00:00 AM,BIRDHI LAL MEENA,1,"MA, PhD",3,21,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DELHI ADMINISTRATION
govt boys sr sec school,2756068,DELHI,NEW DELHI,i a r i pusa new delhi,110012,011,"25841573 ,",25438760,,gbssiaripusa@gmail.com,,1946,4/1/1991 12:00:00 AM,PRAMOD KUMAR,1,"ma, phd",3,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,directate of education delhi
GOVT BOYS SR SEC SCHOOL,2756090,DELHI,NEW DELHI,KHAIRA NAJAFGARH NEW DELHI,110043,011,"28015815 ,",25560501,2358390,hoskhaira2012@yahoo.com,,1967,4/1/1991 12:00:00 AM,M L MEENA,1,"m.sc., m.phil., m.ed.",10,10,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,DIRECTORATE OF EDUCATION
GOVT BOYS SR SEC SCHOOL,2756093,DELHI,NEW DELHI,G-BLOCK VIKAS PURI NEW DELHI,110018,011,"28546283 ,",25592153,,1618010vp@gmail.com,,1987,4/1/1991 12:00:00 AM,SUNIL KUMAR SHARMA,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2024,DIRECTORATE OF EDUCATION
govt boys sr sec school,2756049,DELHI,NEW DELHI,rajouri garden (main) new delhi,110027,011,"25164226 ,",25164226,,sureshdattojha56@gmail.com,,1967,4/1/1991 12:00:00 AM,SURESH DATT OJHA,1,m. sc chem b.ed,5,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,government of india
GOVT BOYS SR SEC SCHOOL,2756035,DELHI,NEW DELHI,HARI NAGAR CLOCK TOWER NEW DELHI,110064,,"25494155 ,",25505825,,,,1967,,R S AGGARWAL,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,DIRECTORATE OF EDUCATION
GOVT BOYS SR SEC SCHOOL,2756105,DELHI,NEW DELHI,HASTSAL NEW DELHI,110059,011,"25373923 ,",25550328,,KSUPADHYAYRD@GMAIL.COM,,1990,4/1/1991 12:00:00 AM,KRIPA SHANKAR UPADHYAY,1,"m.a., m.sc., b.ed.",04,38,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DELHI ADMINISTRATION
GOVT BOYS SR SEC SCHOOL,2756108,DELHI,NEW DELHI,"F-Block, Budh Nagar, Inderpuri, New Delhi-110012",110012,011,"25835764 ,",26101393,,mp0402@gmail.com,,1989,4/1/1991 12:00:00 AM,MANOJ KUMAR PANDEY,1,"MA, PhD",3,21,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2020,DELHI ADMINISTRATION
govt boys sr sec school,2756114,DELHI,NEW DELHI,palam village raj nagar i new delhi,110045,011,"25363848 ,",25567559,,sumantchandbhardwaj@rediffmail.com,,1990,4/1/1991 12:00:00 AM,SUMANT CHAND,1,ma bed,5,5,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,directate of education delhi
GOVT BOYS SR SEC SCHOOL,2756131,DELHI,NEW DELHI,BINDA PUR NEW DELHI,110059,011,"25633073 ,",,,santoshpalmeena2@gmail.com,,1970,4/1/1991 12:00:00 AM,SANTOSH PAL MEENA,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DELHI ADMINISTRATION
govt boys sr sec school,2756133,DELHI,NEW DELHI,mohan garden new delhi new delhi,110059,011,"25359320 ,",22612604,,gbsssmohangarden1618072@gmail.com,,1999,4/1/1991 12:00:00 AM,NAGENDRA PRASAD,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,dir. of education
govt boys sr sec school,2754037,DELHI,NEW DELHI,malviya nagar new delhi,110017,011,"26682015 ,",26525655,,gbsssmalviyanagar@gmail.com,,0000,4/1/1991 12:00:00 AM,SATPAL SINGH,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,delhi admn
GOVT BOYS SR SEC SCHOOL,2754009,DELHI,NEW DELHI,JANGPURA NEW DELHI,110014,011,"24314713 ,",26172558,,khanquayam@gmail.com,,1986,,QUAYAMUDDIN,1,PHD,3,22,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GOVERNMENT
GOVT BOYS SR SEC SCHOOL,2754016,DELHI,NEW DELHI,PANDARA ROAD NEW DELHI,110003,011,"23381065 ,",26993190,,jaipalsingh19831900@gmail.com,,1948,4/1/1991 12:00:00 AM,JAI PAL SINGH,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DELHI ADMN DELHI
GOVT BOYS SR SEC SCHOOL,2754025,DELHI,NEW DELHI,ANDREWS GANJ NEW DELHI,110049,,"26447728 ,",,,,,1951,,M V S THAKAR,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2013,
govt boys sr sec school,2754029,DELHI,NEW DELHI,d d a flats kalkaji new delhi,110019,011,"26022433 ,",23230533,,rnmeena1964@gmail.com,,1986,4/1/1991 12:00:00 AM,RAM NIWAS MEENA,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,delhi administration
GOVT BOYS SR SEC SCHOOL,2754030,DELHI,NEW DELHI,CHIRAG DELHI SWAMI NAGAR NEW DELHI,110017,011,"26496797 ,",26447141,,jaikishan971128@gmail.com,,1965,,JAI KISHAN,1,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2019,DELHI ADMN DELHI
govt boys sr sec school,2758028,DELHI,NEW DELHI,dev nagar new delhi,110005,011,"25712365 ,",22141620,,satyapalsinghdalal@gmail.com,,1955,4/1/1991 12:00:00 AM,SATYA PAL SINGH DALAL,1,"ma, b.ed",1,25,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,directoirate of education delhi
govt boys sr sec school,2754001,DELHI,NEW DELHI,hari nagar ashram new delhi,110014,011,"1126342692 ,",9868834633,,ksdhama15@gmail.com,,1986,4/1/1991 12:00:00 AM,KATAR SINGH DHAMA,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2017,delhi admn
govt boys sr sec school,2758025,DELHI,NEW DELHI,mata sundri road new delhi,110002,011,"23239835 ,",22141620,,krsanjeev.delhi@gmail.com,,1931,4/1/1991 12:00:00 AM,SANJEEV KUMAR,1,"ma, b.ed",1,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,delhi administration
GOVT BOYS SR SEC SCHOOL,2754097,DELHI,NEW DELHI,SECTOR I DR.AMBEDKAR NAGAR (TIGRI) NEW DELHI,110062,011,"26057784 ,",26435210,,1923017tig@gmail.com,,1990,4/1/1991 12:00:00 AM,PYARE LAL,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DIR. OF EDUCATION
GOVT BOYS SR SEC SCHOOL,2754109,DELHI,NEW DELHI,C BLOCK SANGAM VIHAR NEW DELHI,110062,011,"26043132 ,",9350235051,,vparunkumar.1956@gmail.com,,1986,4/1/1991 12:00:00 AM,ARUN KUMAR,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DIR OF EDUCATION
govt boys sr sec school,2754103,DELHI,NEW DELHI,joga bai batla house jamia nagar new delhi,110025,011,"26983212 ,",9818022006,,haroonkaili@yahoo.com,,1991,4/1/1991 12:00:00 AM,HAROON ALI,2,ma histy/ bed,05,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2021,dir of education
govt boys sr sec school,2756012,DELHI,NEW DELHI,dichaon kalan new delhi,110043,011,"65640056 ,",25500089,,dichaonkalanhos@gmail.com,,1975,4/1/1991 12:00:00 AM,BRAJ MOHAN LAL MEENA,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,dehi administration
govt boys sr sec school,2756013,DELHI,NEW DELHI,ghumanhera new delhi,110073,011,"281301044 ,",28341420,,GBSSSGHUMANHERA@GMAIL.COM,,1967,4/1/1991 12:00:00 AM,PREM KUMAR JHA,1,ma histy/ bed,05,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2016,delhi administration
govt boys sr sec school,2754080,DELHI,NEW DELHI,rajokari new delhi,110038,011,"25065836 ,",25505246,,navalsingh1957@gmail.com,,1970,4/1/1991 12:00:00 AM,NAVAL SINGH,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,directate of education
govt boys sr sec school,2754088,DELHI,NEW DELHI,hauz rani malviya nagar new delhi,110017,011,"26683643 ,",26466318,,shaktiraj13091970@gmail.com,,1970,4/1/1991 12:00:00 AM,SHAKTI RAJ,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,directate of education
govt boys sr sec school,2754063,DELHI,NEW DELHI,m b road sect-i pushp vihar new delhi,110017,011,"29564232 ,",9818563495,,ROSHANLALJONWAL@GMAIL.COM,,0000,4/1/1991 12:00:00 AM,ROSHAN LAL,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,delhi administration
govt boys sr sec school,2754064,DELHI,NEW DELHI,varun marg defence colony new delhi,110024,011,"24333666 ,",26446070,,1421RK@gmail.com,,1982,4/1/1991 12:00:00 AM,RAJENDER KUMAR,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2018,delhi administration
govt boys sr sec school,2754044,DELHI,NEW DELHI,mahipalpur new delhi,110037,011,"26781101 ,",23230533,,alka.ranibagh@gmail.com,,1950,4/1/1991 12:00:00 AM,ALKA NAGPAL,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,government
GOVT BOYS SR SEC SCHOOL,2754057,DELHI,NEW DELHI,SECTOR-VI R K PURAM NEW DELHI,110022,,"26175743 ,",25547601,,,,1965,,V M VERMA,1,,,,Senior Secondary,Provisional,1/4/2002,31/ 3/ 2010,DELHI ADMINISTRATION
GOVT BOYS SR SEC SCHOOL,2754058,DELHI,NEW DELHI,SECTOR-VII R K PURAM NEW DELHI,110022,,"26191092 ,",24640899,,,,,,M V S THAKUR,,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,
GOVT BOYS SR SEC SCHOOL,2754059,DELHI,NEW DELHI,MOTI BAGH-I NEW DELHI,110021,011,"24670802 ,",26871057,,dsrawat_1964@yahoo.com,,1959,4/1/1991 12:00:00 AM,DIGAMBER SINGH RAWAT,1,"M.Sc.,B.Ed.,Ph.D",9,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,DELHI ADMINISTRATION
govt boys sr sec school,2754066,DELHI,NEW DELHI,chitranjan park new delhi,110019,011,"26477788 ,",26487321,,,,1984,4/1/1991 12:00:00 AM,h p singh,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,govt
GOVT BOYS SR SEC SCHOOL,2754068,DELHI,NEW DELHI,NOOR NAGAR OKHLA NEW DELHI,110025,011,"26911420 ,",2******,,nalichoudhary@gmail.com,,1983,4/1/1991 12:00:00 AM,NAZAKAT ALI,2,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2019,DELHI ADMINISTRATION
govt boys sr sec school,2754071,DELHI,NEW DELHI,begumpur stc/mmtc colony new delhi,110017,011,"26855369 ,",26961322,,1923013bp@gmail.com,,0000,4/1/1991 12:00:00 AM,GAJ RAJ SINGH,1,ma histy/ bed,05,16,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2018,delhi administration
GOVT BOYS SR SEC SCHOOL,2754074,DELHI,NEW DELHI,DEOLI NEW DELHI,110062,011,"26048091 ,",26865099,,grs19850105@gmail.com,,1984,4/1/1991 12:00:00 AM,GIRRAJ SINGH SHARMA,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DIRECTORATE OF EDUCATION DELHI ADMINISTRATION
govt boys sr sec school,2756017,DELHI,NEW DELHI,ujwa new dlehi,110073,011,"25318261 ,",25510185,,ujwagbsss61623@gmail.com,,1950,4/1/1991 12:00:00 AM,SHIVNATH MEENA,1,m. sc chem b.ed,5,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,delhi administration
govt boys sr sec school,2756020,DELHI,NEW DELHI,dhansa new delhi,110073,011,"25313092 ,",25510185,,GBSSSDHANSA@REDIFFMAIL.COM,,1960,4/1/1991 12:00:00 AM,RAMSWAROOP MEENA,1,m. sc chem b.ed,5,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,directate of education
GOVT BOYS SR SEC SCHOOL,2756022,DELHI,NEW DELHI,JHARODA KALAN NEW DELHI,110072,011,"25315115 ,",25451858,,yadavsb1987@gmail.com,,1921,4/1/1991 12:00:00 AM,SHRI BHAGWAN YADAV,1,M. SC CHEM B.ED,5,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,dir. of education
govt boys sr sec school,2756014,DELHI,NEW DELHI,kair new dlehi,110043,011,"28013099 ,",28341420,,kair.school.2011@gmail.com,,1957,4/1/1991 12:00:00 AM,DR BIPIN KUMAR SINGH,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,delhi administration
govt boys sr sec school,2756029,DELHI,NEW DELHI,a-block janakpuri new delhi,110058,011,"25510438 ,",25512780,,tlmeena76@gmail.com,,0000,4/1/1991 12:00:00 AM,T L MEENA,1,m. sc chem b.ed,5,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,directate of education
govt boys sr sec school,2754139,DELHI,NEW DELHI,"madanpur khadar, new delhi",110076,011,"36943790 ,",9650718122,,gbsssmadanpurkhadar@gmail.com,www.edudel.nic.in,1970,4/1/1991 12:00:00 AM,VIJAY KUMAR,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,dir. of education
GOVT BOYS SR SEC SCHOOL NO 2,2754090,DELHI,NEW DELHI,BADARPUR NEW DELHI,110044,011,"26894530 ,",9818290061,,vasantkunjcoed@gmail.com,,1995,9/1/2008 12:00:00 AM,R K SHARMA,2,"m.sc,",5,10,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,DIRECTORATE OF EDUCATION
govt boys sr sec school no 2,2754093,DELHI,NEW DELHI,molar band new delhi,110044,011,"26662452 ,",9350780598,,gbsss2057@gmail.com,,1991,4/1/1991 12:00:00 AM,SHAMI AHMED KHAN,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,dir of edu.
govt boys sr sec school no 2,2756070,DELHI,NEW DELHI,c-block janak puri new delhi,110058,011,"25521120 ,",25550099,,1618005janakpuri@gmail.com,,1946,4/1/1991 12:00:00 AM,k c meena,1,m.a b.ed.,10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2020,directate of education delhi
govt boys sr sec school no 2,2756077,DELHI,NEW DELHI,khayala new delhi,110018,011,"25980579 ,",25508516,,khyalagbsssno2@gmail.com,,1984,4/1/1991 12:00:00 AM,RAGHUBIR SINGH,1,"ma, phd",3,21,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,delhi administration
GOVT BOYS SR SEC SCHOOL NO 3,2754110,DELHI,NEW DELHI,BADAR PUR NEW DELHI,110044,011,"29941856 ,",26348587,,baljitsingh1960@gmail.com,,1970,3/31/2011 12:00:00 AM,BALJIT SINGH,2,MA HISTORY/ BEd,05,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2018,DIR OF EDUCATION
govt boys sr sec school no 3,2754111,DELHI,NEW DELHI,tughlakabad extn new delhi,110019,011,"29981998 ,",26145329,,shashibhushan2727@gmail.com,,1986,4/1/1991 12:00:00 AM,Dr Shashi Bhushan Kuamr,2,ma histy/ bed,05,16,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2019,dir of education
govt boys sr sec school no-1,2754021,DELHI,NEW DELHI,kidwai nagar new delhi,110023,011,"24625144 ,",26468057,,aman.humanist@gmail.com,,1951,4/1/1991 12:00:00 AM,AMAN SINGH CHAUHAN,1,m. sc chem b.ed,5,20,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2019,directate of education
