Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Manasa Gangothri Vidyalaya Kannada Nursery And Higher Primary School,830339,KARNATAKA,bengaluru,"Hulikal, Kudur Hobli, Magadi Taluk, Bangalore Rural Dist.",561101,,"080-23407682 ,",,080-23407682,lok_lib@indiatimes.com,http://www.mgv.org,2007,6/1/2007 12:00:00 AM,H B Nagarajaiah,0,"M.A.,B.Ed",5,12,Secondary School,Provisional,1/4/2015,31/3/2020,Manasa Gangothri Educational & Charitable Trust
"MARK GLOBAL SCHOOL,",830172,KARNATAKA,bengaluru,"MARK HILLS PB NO. 8320, BANNERGHATTS (PO), ANEKAL, BANGALORE, Karnataka",560083,0816,"2243678 ,",2243769,,norbertschool@hotmail.com,,2002,6/2/2008 12:00:00 AM,Sreekala G. Kumar,2,M.A B.Ed,14,19,Secondary School,Provisional,1/4/2010,31/3/2013,HAZARTH MEHABOOB SUHANI EDU SOCIETY
martin luther public school,830308,KARNATAKA,bengaluru,"no.208, 15th main road, nagendra block, girinagar, banashankari 3rd stage, bangale - 560050.",560050,080,"26729030 ,",01462-225545,08026729030,martinlutherpublicschool@gmail.com,http://www.mlps.in,2008,6/2/2008 12:00:00 AM,KALASHREEMPHANI,1,"m.sc.,b.ed",14,4,Secondary School,Provisional,1/4/2017,31/3/2022,girinagar educational trust
MARUTHI VIDYA MANDIR,830796,KARNATAKA,bengaluru,ALUR DUDDHANAHALLI,562110,,"08884103535 ,",,,mvm_kml@yahoo.com,http://www.mvminstituitions.com,2008,6/1/2010 12:00:00 AM,Mr.HARISH K.B.,,M.A. B.Ed.,3,8,Secondary School,Provisional,4/1/2017,31/3/2020,SRI MARUTHI EDUCATION TRUST (R)
MARUTHI VIDYALAYA,830816,KARNATAKA,bengaluru,"Survey No.17/2, Kada Agrahara, Biddarahalli Hobli, Bangalore- 560 077",560043,,"080-25603721 ,",,,kokilapg@hotmail.com,http://www.maruthividyalaya.com,1978,6/1/1978 12:00:00 AM,Mrs.Kokila P. G,0,"B. A, M. A, TCH, B. Ed, PGDELT",8,27,Middle Class,Provisional,4/1/2017,31/3/2020,Maruthi Vidya Trust
milind public school,830119,KARNATAKA,bengaluru,"spothidhama anjananagar magadi main road vishwaneedam, Bangalore",560091,080,"23287943 ,",215560,225730,brundashree26@gmail.com,http://www.smemsrbg.com,2006,5/5/2003 12:00:00 AM,BRUNDASHREE,1,m a b ed,10,15,Secondary School,Provisional,1/4/2014,31/3/2019,baba saheb ambedkar centenary celebration committee
MIRAMBIKA SCHOOL FOR NEW AGE,830062,KARNATAKA,bengaluru,9TH CROSS 30 MAIN SRI AURBINDO MARG 9TH CROSS RD J P NAGAR I PHASE BANGLORE KARNATAKA,560078,080,"26640562 , 885",22449882,22449883,principal.msfna@gmail.com,www.sriaurobindocomplex.org,2006,5/5/2003 12:00:00 AM,SHARADAMBA C R,2,"MSc, B Ed",7,17,Secondary School,Provisional,1/4/2014,31/3/2019,BALBIR MEMORIAL EDUCATIONAL SOCIETY
Mother Teresa International School,830672,KARNATAKA,bengaluru,"496/1/339/1A, Budiguppe Gate, Kanakapura Taluk, Ramanagara District.",562117,080,"29760111 ,",,9972366063,seetharamudaivik@yahoo.in,http://www.mtis-kanakapura.org,2012,6/2/2014 12:00:00 AM,SEETHARAMU V R,,"M.Sc.,M.A.,B.Ed",5,6,Secondary School,Provisional,1/4/2016,31/3/2019,Tirumala Educatinal Charitable Trust Regd
Mother Teresa School,830278,KARNATAKA,bengaluru,"MES Ring Road, Jalahalli, Bangalore.",560013,080,"23458727 ,",6637959,08028381763,vanita.chengappa@gmail.com,http://www.motherteresaschool.in,2006,6/2/2008 12:00:00 AM,VANITA CHENGAPPA,2,"M.A.,B.Ed",3,8,Secondary School,Provisional,1/4/2017,31/3/2022,Jalahalli education Society
Mount Litera Zee School,830568,KARNATAKA,bengaluru,"#58/4, Harlur Road, H.S.R Extension, Kudlu, Bangalore-560068",560068,080,"65468341 ,",,08025744490,rema@zeeschool-southbangalore.org,http://www.ZEESCHOOL-SOUTHBANGALORE.ORG,2009,7/1/2011 12:00:00 AM,Rema Nandakumar,0,M.A. B.ED,7,15,Secondary School,Provisional,1/4/2017,31/3/2022,Samsidh Educational Society
MOUNT LITERA ZEE SCHOOL,830701,KARNATAKA,bengaluru,"#9, I MAIN ROAD, VIDYARANYAPURA, RAMANNA GARDEN, BANGALORE-97",560097,,"08065666676 ,",,,admin@zeeschool-northbanglore.org,,2013,6/3/2013 12:00:00 AM,Mrs.CHARU AGARWAL,,"M.Sc, B.Ed",2,18,Secondary School,Provisional,1/4/2016,31/3/2019,SAMSIDHI EDUCATIONAL SOCIETY
MOUNT LITERA ZEE SCHOOL EAST BANGALORE,830905,KARNATAKA,bengaluru,"40/123, SRB GARDENIA KUMBENA AGRAHARA KADUGODI POST",560067,,"08028454545 ,",,,principal@mountliterazeeschool.in,http://www.mountliterazeeschool.in,2012,6/3/2013 12:00:00 AM,MRS. CHARU,1,MSc B.Ed,06,15,Secondary School,Provisional,1/4/2018,31/3/2021,VENUS EDUCATIONAL CHARITABLE TRUST
MTB JNANA JYOTHI VIDYANIKETHAN,830418,KARNATAKA,bengaluru,"NO 707,MAHESHWARI TEMPLE ROAD, MAHESHWARINAGAR,MAHADEVAPURA POST",560048,080,"28510947 ,",,08041157557,mtbjjv@gmail.com,http://www.mtbjjv.in,2010,6/3/2011 12:00:00 AM,PADMINI N,0,"M.A.,M.Ed.,M.Phil.,M.H.R.M",2,23,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,MTB ANANTHA UNNATHI EDUCATIONAL TRUST
NAGARJUNA VIDYANIKETAN,830064,KARNATAKA,bengaluru,"104/105, IVRI ROAD, BEHIND CRPF CAMPUS, YELAHANKA, BANGALORE NORTH, SECTOR 4 BANGALORE 560064",560064,080,"65372602 , 8561886","8460888,+919632734433",,nvnprinicpal@gmail.com,bvbnagarjuna@yahoo.co.in,1988,4/1/2006 12:00:00 AM,LEENA BH,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,BHARTIYA VIDYA BHAWAN BANGALORE
NARAYANA E-TECHNO SCHOOL,830470,KARNATAKA,bengaluru,"GREEN GLEN LAYOUT, BANGALORE, KARNATAKA-560103",560103,,"080-65470820 ,",,080-65470820,netsbldr@gmail.com,http://www.narayanagroup.com,2011,5/28/2011 12:00:00 AM,Mrs.KAVITHA,2,"M.Sc. B.Ed.,",5,9,Secondary School,Provisional,1/4/2015,31/3/2020,NARAYANA EDUCATIONAL SOCIETY
NARAYANA E-TECHNO SCHOOL,830730,KARNATAKA,bengaluru,"GARVEBHAVI PALLYA, HOSUR ROAD, BANGALORE-68",560068,,"08041550829 ,",,,rndzoneblr@yahoo.in,,2014,5/22/2014 12:00:00 AM,Mr.AVADHANULU,,"M.A., M.Ed.",8,12,Secondary School,Provisional,1/4/2017,31/3/2020,NARAYANA EDUCATION TRUST
NARAYANA E-TECHNO SCHOOL,830573,KARNATAKA,bengaluru,"Sy. No. 58/1 & 58/2, Near Vinayaka Temple, Malathahalli Village, Bangalore-560056",560056,080,"65555633 ,",,,blrngb.etechno@narayanagroup.com,,2012,6/1/2012 12:00:00 AM,RAJESWARI N,0,"M.Sc., B.Ed",9,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NARAYANA EDUCATIONAL SOCIETY(R)
NARAYANA E-TECHNO SCHOOL,830575,KARNATAKA,bengaluru,"KAGgadasapura Main Road, Near C.V.Raman Nagar, Bangalore",560093,080,"65476133 ,",,,principalkag@narayanagroup.com,,2011,5/15/2014 12:00:00 AM,MAHENDRA VARMAN,0,"B.A., B.Ed.",12,5,Secondary School,Provisional,1/4/2015,31/3/2018,NARAYANA EDUCATIONAL SOCIETY
NARAYANA E-TECHNO SCHOOL,830574,KARNATAKA,bengaluru,"Sy. No.20/5, Appanna Reddy Building, Post Office Rd., Yelachenahalli, Bangalore.",560078,080,"26861122 ,",,,blrrklyt.etechno@narayanagroup.com,,2012,6/1/2013 12:00:00 AM,H A Abubakar,0,"M.Sc., B.Ed.",9,9,Secondary School,Provisional,1/4/2015,31/3/2018,NARAYANA EDUCATIONAL SOCIETY(R)
NARAYANA E-TECHNO SCHOOL,830600,KARNATAKA,bengaluru,"Sy. No. 58, Katha No. 114, Venkataswamappa Layout, Vidyaranyapura, Bangalore North, Bangalore-560097",560097,91,"7022293944 ,",,,blrvrp.etechno@narayanagroup.com,,2012,6/1/2013 12:00:00 AM,Pushpa,0,"M.Sc., B.Ed., M.Phil., P.hd.",9,9,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NARAYANA EDUCATIONAL SOCIETY(R)
NARAYANA E-TECHNO SCHOOL,830610,KARNATAKA,bengaluru,"Sy. No. 182, Audugodi Rd., 8th Block, Koramangala, Bangalore",560030,91,"9243603256 ,",,,blrkrm.etechno@narayanagroup.com,,2012,6/1/2013 12:00:00 AM,Manjunath,1,"M.Sc., B.Ed",8,8,Secondary School,Provisional,1/4/2015,31/3/2018,NARAYANA EDUCATIONAL SOCIETY(R)
NARAYANA E-TECHNO SCHOOL,830552,KARNATAKA,bengaluru,"A.N.R complex, Rammurthynagar, Bangalore-43",560016,080,"65354525 ,",,,jayanthirk@gmail.com,http://www.narayanagroup.com/,2011,5/28/2011 12:00:00 AM,Jayanthi Rajkumar,0,"M.Sc. B.Ed.,",5,12,Secondary School,Provisional,1/4/2017,31/3/2022,NARAYANA EDUCATIO
narayana e-techno school,830510,KARNATAKA,bengaluru,"vishweshwaraiah layout, cholanayakanahalli, r.t.nagar, bangale",560032,080,"42287328 ,",,,blrrtn.etechno@narayanagroup.com,,2012,6/1/2012 12:00:00 AM,Rajkumar Joshi,0,"m.sc,b.ed",20,20,Secondary School,Provisional,1/4/2017,31/3/2022,narayana educational society(r)
narayana e-techno school,830508,KARNATAKA,bengaluru,"mandur village, virgo nagar post, bangale",560049,080,"28470684 ,",,,blrbdgc.etechno@narayanagroup.com,,2012,6/1/2012 12:00:00 AM,CHANDRA SEKHAR RAO,1,"m.sc,b.ed",7,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,narayana educational society(r)
narayana e-techno school,830509,KARNATAKA,bengaluru,"kundalahalli gate, tubarahalli, behind sri rama samriddhi apartment, bangale-560066",560066,080,"28476662 ,",,,blrmh.etechno@narayanagroup.com,,2012,6/1/2013 12:00:00 AM,G Nageswara Reddy,0,"m.a,m.phil,b.ed",24,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,narayana educational society(r)
Narayana e-Techno School,830831,KARNATAKA,bengaluru,"Doddabettahalli, Yelahanka, Bangalore",560064,,"9243607900 ,",,,centralboard.bangalore@gmail.com,http://www.narayanagroup.com,2016,6/1/2016 12:00:00 AM,Mrs.Ramani N Valluri,,"M.A., M.A., M.Phil., B.Ed.,",10,15,Secondary School,Provisional,1/4/2018,31/3/2021,Narayana Education Trust
Narayana e-Techno School,830833,KARNATAKA,bengaluru,"BELENDUR, BANGALORE",560043,,"8722126999 ,",,,centralboard.bangalore@gmail.com,http://www.narayanagroup.com/,2015,5/1/2015 12:00:00 AM,Mr.ASHWARTHA RAJU,,"M.Sc., M.Ed.",8,16,Secondary School,Provisional,1/4/2018,31/3/2021,Narayana Educational Society
NARAYANA E-TECHNO SCHOOL,830883,KARNATAKA,bengaluru,"NANDHINI LAYOUT, BANGALORE",560096,,"9243681061 ,",,,rndzoneblr@yahoo.in,,2014,5/15/2014 12:00:00 AM,Mrs.LAKSHMI N,,"M.Sc., B.Ed.",6,14,Secondary School,Provisional,4/1/2017,31/3/2020,NARAYANA EDUCATION TRUST
NARAYANA E-TECHNO SCHOOL,830716,KARNATAKA,bengaluru,"HOODI MAIN ROAD, AYYAPPA NAGAR, K.R.PURAM, BANGALORE-36",560036,,"8722807000 ,",,,rndzoneblr@yahoo.in,,2014,5/15/2014 12:00:00 AM,Mr.PRAVEEN,,"M.Sc., B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,NARAYANA EDUCATION TRUST
Narayana e-Techno School,830686,KARNATAKA,bengaluru,"CHELEKERE EXT., KALYANA NAGARA, BANGALORE-43",560043,91,"9243681052 ,",,,principalkmh@narayanagroup.com,http://www.narayanagroup.com/,2015,6/1/2015 12:00:00 AM,Pavan Kumar JVS,,"B.Sc., B.Ed.",5,6,Secondary School,Provisional,1/4/2016,31/3/2019,Narayana Educational Society
NARAYANA OLYMPIAD SCHOOL,830713,KARNATAKA,bengaluru,"AMCO LAYOUT, RAJIVGANDHI NAGAR, KODIGEHALLI, SAHAKARANAGAR POST, BANGALORE-92",560092,,"9243600622 ,",,,centralboard.bangalore@gmail.com,,2014,5/22/2014 12:00:00 AM,Mrs.MANISHA SHARMA,,"M.COM., M.Phil., P.hd., B.Ed.",5,14,Secondary School,Provisional,1/4/2016,31/3/2019,NARAYANA EDUCATION TRUST
NARAYANA OLYMPIAD SCHOOL,830683,KARNATAKA,bengaluru,"HARLUR MAIN ROAD, H.S.R. LAYOUT, BANGALORE",560102,91,"9243600627 ,",,,blrhsr.olympiad@narayanagroup.com,,2014,5/29/2014 12:00:00 AM,G CHAITHRA,,"M.Sc., B.Ed.",5,14,Secondary School,Provisional,1/4/2016,31/3/2019,NARAYANA EDUCATION TRUST
NARAYANA OLYMPIAD SCHOOL,830723,KARNATAKA,bengaluru,"B.CHENNASANDRA, KASTURI NAGAR, BANGALORE-43",560043,,"8042055921 ,",,,centralboard.bangalore@gmail.com,,2014,5/22/2014 12:00:00 AM,Mrs.MADHAVI KRISHNA.K,,"M.C.A., M.Phil., M.Tec., P.hd.,",6,15,Secondary School,Provisional,1/4/2016,31/3/2019,NARAYANA EDUCATION TRUST
Narayana Olympiad School,830762,KARNATAKA,bengaluru,"GORIVEGERE VILLAGE, BIDARHALLI HOBLI, BANGALORE-49",560049,,"08042111548 ,",,,centralboard.bangalore@gmail.com,http://www.narayanagroup.com/,2015,6/1/2015 12:00:00 AM,Mr.Kishore,,"M.Sc., B.Ed.",12,7,Secondary School,Provisional,1/4/2017,31/3/2020,Narayana Educational Society
NATIONAL ACADEMY FOR LEARNING,830060,KARNATAKA,bengaluru,III CROSS III STAGE III BLOCK BASWESHWAR NAGAR BANGALORE KARNATAKA,560079,080,"23239281 , 3231567",5296667,,principalnafl@gmail.com,,1988,4/1/2006 12:00:00 AM,INDIRA JAYAKRISHNAN,2,M.A. B.Ed. Ph.D.,06,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,GIFTED EDU & RES FOR FOUNDATION
NATIONAL CENTRE FOR EXCELLENCE,830194,KARNATAKA,bengaluru,"#154/1, VICTORIAN ENCLAVE,5TH MAIN,MALLESHPALYA,NEW TIPPASANDRA POST,BANGALORE-560075",560075,080,"25344939 ,",03776266558,08025344938,principal@ncfe.ac.in,http://www.ncfe.in,2003,6/2/2006 12:00:00 AM,SUNITA SHARMA Vice Principal,2,M.A. M.Ed,30,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,VIJAYKIRAN EDUCATIONAL TRUST
NATIONAL HILL VIEW PUBLIC SCHOOL,830080,KARNATAKA,bengaluru,"IDEAL HOME TOWNSHIP RAJARAJESHWARI NAGAR BANGALORE, KARNATAKA",560098,080,"65580067 ,",5454215,8602487,ramarng@gmail.com,,1999,6/12/1992 12:00:00 AM,RAMA RANGANATHAN,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NATIONAL HILL VIEW PUB SCHOOL
National Hill View Public School-BSK,830722,KARNATAKA,bengaluru,"Sy.No.153,Near Nice Link Road Junction,BSK 3rd Stage",560085,080,"65703991 ,",,,shobspalliyil@gmail.com,http://www.nhvpsbsk.com,2000,5/23/2014 12:00:00 AM,SHOBHANA PRABHAKARAN,,M.A. (Sociology),12,11,Secondary School,Provisional,1/4/2016,31/3/2019,National Education Foundation
National Public School,830566,KARNATAKA,bengaluru,"No. 8 C Kengeri Hobli, Hoysala Circle, Near Police Quarters, Kengeri Satellite Town, Bangalore - 560060",560060,080,"28488856 ,",,08028488857,principal@npskengeri.com,http://www.npskengeri.com,2014,6/4/2014 12:00:00 AM,GEETA DIKSHIT,0,"M.A.,B.Ed.,M.Phil",4,19,Secondary School,Provisional,1/4/2018,31/3/2019,Jnanamitra Education Society
NATIONAL PUBLIC SCHOOL,830095,KARNATAKA,bengaluru,NATIONAL GAMES VILLAGE COMPLEX 80 FT ROAD KORAMANGLA BANGALORE KARNATAKA,560047,080,"25705171 , 5705172",9864028899,,principalnpskrm@gmail.com,,1988,3/12/2004 12:00:00 AM,JYOTSNA NAIR,2,"M.Sc., B.Ed",10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NATIONAL EDUCATION TRUST
NATIONAL PUBLIC SCHOOL,830249,KARNATAKA,bengaluru,"#25, 1ST MAIN ROAD, MES ROAD, BANDAPPAGARDEN,BANGALORE",560054,080,"23374802 ,",28562544,,nps.principal@gmail.com,,2003,6/2/2003 12:00:00 AM,H PILLANJANAPPA,2,M.A. B.Ed.,04,08,Secondary School,Provisional,1/4/2015,31/3/2020,"KARNATAKA LINGAYAT EDUCATION SOCIETY,BELGAUM"
NATIONAL PUBLIC SCHOOL,830001,KARNATAKA,bengaluru,1036-A PURANDHARAPURA 5TH BLOCK RAJAJI NAGAR BANGALORE KARNATAKA,560010,080,"23350361 , 3356772",3345695,23202379,principalnpsrnr@gmail.com,,1960,6/2/2008 12:00:00 AM,MALATHY R NARAYAN,2,"M.A, B.Ed",30,18,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,CITIZEN EDUCATION SOCIETY REGD
NATIONAL PUBLIC SCHOOL,830007,KARNATAKA,bengaluru,12-A MAIN ROAD H A L II-STAGE INDIRA NAGAR BANGALORE KARNATAKA,560008,080,"25280611 , 5284666",3346683,91-080-528,npsinr@yahoo.com,http://www.gaildav.g,1982,7/14/2004 12:00:00 AM,SHANTHA CHANDRAN,1,"b.schons. b.ed,m.a.eng",02,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BATIONAL EDUCATION TRUST (REGD.)
National Public School,830522,KARNATAKA,bengaluru,"Syno-81, Uttarahalli Hobli, south taluk Bangalore-560061.",560061,080,"28611799 ,",,080-23130057,principal@npsbsk.com,http://www.npsbsk.com,2000,5/15/2013 12:00:00 AM,C D Grace,0,"M.A, M.Sc, M.Ed, M.Phil",10,35,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Sri Srinivasa Educational & Charitable Trust
National Public School,830608,KARNATAKA,bengaluru,"R.R.Layout, Near R.R. Institute of technology, Near Railway Station , Chikkabanavara",560090,080,"28391155 ,",,,principal@nps.ac.in,http://www.nps.ac.in,2014,6/6/2014 12:00:00 AM,Rajesh Pillai,0,"M.Sc, B.Ed",8,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,pkm educational trust
National Public School,830567,KARNATAKA,bengaluru,"47/1, Basavanapura, Gottigere P.O.,Bannerghatta Road",560083,080,"40250582 ,",,28429228,principal@npstj.com,http://www.npstj.com,2013,6/3/2013 12:00:00 AM,DR REETU THAPA,0,"M.A., B.Ed, Ph.D.",7,22,Secondary School,Provisional,1/4/2016,31/3/2019,MAROUGEN EDUCATION FOUNDATION
NATIONAL PUBLIC SCHOOL - HSR,830259,KARNATAKA,bengaluru,"P 32, IV SECTOR, HSR LAYOUT",560012,080,"25729406 ,",,080-25705171,npshsr@yahoo.in,,2008,1/1/2008 12:00:00 AM,SHEFALI TYAGI,1,"M.Sc, P.hd, B.Ed.",18,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,NAFL
National Public School Agara,830888,KARNATAKA,bengaluru,"Agara Village, Byrasandra Road, Thathaguni Post, Kanakapura, Road, Bengaluru",560082,,"07996666777 ,",,,principal@npsagara.com,http://www.npsagara.com,2017,6/5/2017 12:00:00 AM,MRS. ANURADHA RAMESH,1,"MA, BEd",21,25,Secondary School,Provisional,1/4/2018,31/3/2021,Smt.Gayathri M Krishnappa Educational and Charitable Trust
NATIONAL PUBLIC SCHOOL JAYANAGAR,830822,KARNATAKA,bengaluru,"NO.1, IV BLOCK EAST, JAYANAGAR",560011,08284,"080-26633167 ,",28562544,,sesnps.jnr@gmail.com,,1959,6/8/1970 12:00:00 AM,Mrs.S.G.PADMAJA,2,"M.A., B.ED",15,40,Secondary School,Provisional,4/1/2017,31/3/2020,SARVODAYA EDUCATION SOCIETY
"National Public School, Yelahanka",830513,KARNATAKA,bengaluru,"22/B-1, Sector B, Yelahanka New Town Bangalore 560 064",560064,080,"28462222 ,",,080-2846-2222,latha@npsyel.com,http://www.npsyelahanka.com,2013,6/5/2013 12:00:00 AM,Latha Naidu,0,"BSc, BEd, MA, MBA",10,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Karnataka Peoples Education Society
"National Public School, Yeshwanthpur",830531,KARNATAKA,bengaluru,"#9/1, Pipeline Road, Raghavendra Layout, (Behind RNS Motors), Yeshwanthpur",560022,080,"23571220 ,",,,PRINCIPAL@NPSYPR.COM,http://www.npsypr.com,2010,6/13/2013 12:00:00 AM,ALKA GUPTA,0,"B.Sc, B.Ed, Pursuing M.A",06,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,PURNAA TRUST
NAVAPRAJNA PUBLIC SCHOOL,830431,KARNATAKA,bengaluru,"NAVAJEEVANA NILAYA COMPLEX, MARATHAHALLI",560037,080,"28524406 ,",09731388288,080 - 25584780,sreenitha98@yahoo.in,,2006,5/23/2006 12:00:00 AM,SRINIVASA BABU M N,1,"M.A, M.ED, M.PHIL",15,16,Secondary School,Provisional,1/4/2015,31/3/2020,NAVAJEEVANA NILAYA (R)
NAVKIS EDUCATION CENTRE,830084,KARNATAKA,bengaluru,"GOKULA, DISTT BANGALORE KARNATAKA",560054,080,"23456663 ,",23450777080,-,lathammurthi@gmail.com,http://www.navkis.com,2003,7/1/2003 12:00:00 AM,LALITHA MURTHI,2,MA. B Ed,04,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,RAM'S EDUCATION FOUNDATION
NAVODAYA KISHORE KENDRA,830204,KARNATAKA,bengaluru,"SRI VARADARAJA SWAMI LAYOUT, SINGAPURA VIDYARANYAPURA ROAD, BANGALORE",560056,080,"23254455 ,",28382755,,nagesh_dn74@yahoo.co.in,,1969,7/1/1987 12:00:00 AM,NAGESH D N,1,m.a bed,3,8,Secondary School,Provisional,1/4/2016,31/3/2021,atomic energy education society
NEHRU SMARKA VIDYALAYA,830159,KARNATAKA,bengaluru,244/C 7TH BLOCK JAYANAGAR BANGALORE KARNATAKA,560082,080,"22444411 , 26634130",2283464,22970132,AROKIAP74@GMAIL.COM,,2003,6/12/1992 12:00:00 AM,AROKIA RAJ P,2,M.SC. B.Ed,1,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NEHRU SAMARAKA VIDYA KENDRA
NEW BALDWIN INTERNATIONAL RESIDENTIAL SCHOOL,830615,KARNATAKA,bengaluru,"sy no 128/P14, Budigere Cross Road, Mandur, Virgonagar (Post)",560049,,"08025559145 ,",,08025559145,newbaldwininternational@gmail.com,http://www.newbaldwininstitutions.com,2005,6/23/2005 12:00:00 AM,Mrs.Shylaja K,2,"M Sc, M Ed",12,18,Secondary School,Provisional,1/4/2015,31/3/2018,SRI SATHYANARAYANA EDUCATIONAL TRUST
NEW BALDWIN INTERNATIONAL SCHOOL,830758,KARNATAKA,bengaluru,"NEW BALDWIN INTERNATIONAL SCHOOL ,#15/1 &15/2,HOSUR MAIN ROAD, HOMPHALAGHATTA CROSS, GUDDANAHALLI POST,ANEKAL",562106,,"08027841652 ,",,08027841652,newbaldwin.anekal@gmail.com,http://www.newbaldwininstitutions.org/,2015,5/14/2015 12:00:00 AM,Mrs.L.PADMAVATHI,,"M.Sc,B.Ed",5,17,Secondary School,Provisional,1/4/2017,31/3/2020,SRI SATHYANARAYANA EDUCATIONAL TRUST
New Cambridge International Public School,830625,KARNATAKA,bengaluru,"CA Site 6(P), West of Chord Road II Stage, Mahalakshmipuram",560086,,"080 23493096 ,",,080 23497797,info@anupamainstitutions.in,http://www.anupamainstitutions.in,2010,5/24/2010 12:00:00 AM,Dr.Lylla Murti,0,"PhD, MSc, B.Ed",3,24,Secondary School,Provisional,1/4/2018,31/3/2023,Universal Education Society
NEW HORIZON GURUKUL ENGLISH MEDIUM SCHOOL,830395,KARNATAKA,bengaluru,PANNATHUR MAIN ROAD NEAR MARATHAHALLI OUTER RING ROAD,560087,080,"25639720 ,",,08025639724,principal@newhorizongurukul.in,,1995,6/1/1995 12:00:00 AM,SHEELA BALAMURALI,0,"M.Sc.,B.Ed",8,15,Secondary School,Provisional,1/4/2014,31/3/2019,NHEI
NEW OXFORD SCHOOL,830703,KARNATAKA,bengaluru,"DODDA THIMMASANDRA, SARJAPURA (P)ANEKAL TALUK",562125,080,"8904342406 ,",,,nalina.madesh@gmail.com,http://newoxfordschoolsrj.com,2007,6/1/2012 12:00:00 AM,NALINA M,,M.A.B.Ed.,5,5,Secondary School,Provisional,1/4/2016,31/3/2019,SARJAPURA SREE KRISHNA EDUCATION SOCIETY
New Pratham Public School,830770,KARNATAKA,bengaluru,"No. 3, 2nd Cross, 2nd Main,Pai Layout, K R Puram, Bangalore-560016",560016,080,"40954645 ,",,08022725593,kjrnpps@gmail.com,http://newprathampublicschool.org,2010,1/2/2010 12:00:00 AM,JEEVARATHNAM REDDY K,,"M.A.,B.Ed",15,10,Secondary School,Provisional,1/4/2017,31/3/2020,Sree Venkateshwara Charitable Trust
NIRMAN INTERNATIONAL PUBLIC SCHOOL,830540,KARNATAKA,bengaluru,"89,90,95,96 Near Automated RTO, Upkar Layout,7th Block,Vishweshwaraiah Layout, Bangalore - 560091",560091,080,"23289883 ,",,,usha.rm58@gmail.com,,2011,6/6/2011 12:00:00 AM,Usha R M,0,"MA,BEd,BCS,DCA,DCS,DOM,MD,MS,PGDBA,MA Edu",9,12,Secondary School,Provisional,1/4/2018,31/3/2019,NIRMAN EDUCATION TRUST
Nitte International School,830332,KARNATAKA,bengaluru,"NO. 12, MYLAPPANANHALLI VILLAGE, SHIVAKOTE POST, HESARGHATTA HOBLI BANGALORE",560089,080,"8088938518 ,",22167810,,profile67@rediffmail.com,,1997,,SANDHYA SINGH,2,,,,Senior Secondary,,Senior Secondary,,Senior Secondary
Niveditha English School,830856,KARNATAKA,bengaluru,"Tank Road, Dodballapur-",561203,6452,"8050166918 ,",9334725101,8050166918,hmnivedithaenglishschool@gmail.com,http://nivedithaenglishschool.org,2009,6/1/2009 12:00:00 AM,Mrs.Dhanalakshmi H,1,Hanumanthappa A,10,15,Secondary School,Provisional,1/4/2018,31/3/2021,Niveditha Education Society (R)
North Hills International School,830844,KARNATAKA,bengaluru,"Survey No. 64/2, Dasarahalli, Bangalore -560024",560024,,"08022331984 ,",,08022331984,info@northhillsinternationalschool.com,http://nothhillsinternationalschool.org,2015,6/1/2015 12:00:00 AM,Mrs.Asha Tilak,,"B.A.,B.Ed",5,10,Secondary School,Provisional,1/4/2018,31/3/2021,Pioneers Educational Trust
