Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Sewapati Convent School,1631037,PUNJAB,bathinda,Villege-Gurusar Mehraj,151103,1651,"262012 ,",,01651262012,scsgagandeep@gmail.com,,2014,4/1/2014 12:00:00 AM,Gagandeep Kaur,,"MA, B,ed",02,12,Secondary School,Provisional,1/4/2016,31/3/2019,Sewapati Charitable Trust Chandigarh
Shivalik-Hills Public School,1630963,PUNJAB,bathinda,"Post Box No. 28, Shree Balaji Enclave, Barnala Road",151103,1651,"01651225336 ,",,01651225336,chairman_shpsrphul@rediffmail.com,http://www.shpsrampuraphul.com,2005,4/1/2005 12:00:00 AM,MRS. MANPREET KAUR,1,M.A English M.Ed,8,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shivalik Hills Educational Society
SILVER OAK SCHOOL,1630309,PUNJAB,bathinda,BIBI WALA ROAD NEXT TO ITBP BATHINDA PUNJAB,151001,0164,"2246100 ,",260367,,silveroaks_01@yahoo.com,,1999,7/27/2017 12:00:00 AM,NEELAM VERMA,2,MSc. BEd.,1,8,Secondary School,Provisional,27/7/2017,27/7/2017,UNIQUE EDUCATIONAL CHARITABLE TRUST
SRI DASMESH SENIOR SECONDARY PUBLIC SCHOOL TALWANDI SABO DISTT BATHINDA,1630737,PUNJAB,bathinda,"BATHINDA ROAD, VILL ,P.O & TEHSIL: TALWANDI-SABO, DISTT: BATHINDA",151302,1655,"221814 ,",,01655-220265,sridashmesh@yahoo.com,,1979,7/1/1981 12:00:00 AM,SUJATA JASUJA,0,"B.Sc (Biology), MA (Eco), B.Ed, DIPL. IN. P. MGT",02,32,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,"THE PUNJAB STATE DEFENCE SECURITY & RELIEF FUND EDUCATIONAL SOCIETY, CHANDIGARH"
SRI GURU HARGOBIND CONVENT SCHOOL,1630976,PUNJAB,bathinda,"POOHLI ROAD, NATHANA",151102,0164,"016512751025 ,",,,sghcschool@gmail.com,http://www.sghcsnathana.com/,2007,1/1/2007 12:00:00 AM,MRS. PRIYA JAIN,1,"MA , Bed",5,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Sri Guru Hargobind Public School Society Nathana .
SRI GURU HARKRISHAN PUBLIC SCHOOL,1630109,PUNJAB,bathinda,NEAR MULTIPURPOSE SPORTS STADIUM BHATINDA PUNJAB,151001,0164,"2240806 ,",0164-2220504,2240806,sghpschoolbti@yahoo.in,,1987,9/27/2004 12:00:00 AM,JATINDER KAUR,1,"MA, B.Ed, PGDELT",11,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SRI GURU HARKRISHAN EDU TRUST
ST. JOSEPH'S CONVENT SEC SCHOOL,1630014,PUNJAB,bathinda,CIVIL LINES BHATINDA PUNJAB,151001,0164,"2211200 ,",2312,0161-2224682,srveenad@gmail.com,,1961,4/1/2002 12:00:00 AM,VEENA D SOUZA,0,"m.a, b.ed",3,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,BETHANY EDUCATIONAL SOCY
ST. KABIR CONVENT SCHOOL,1630223,PUNJAB,bathinda,BHUCHO KHURD DISTT BATHINDA PUNJAB,140401,0164,"5009451 ,",01642210562,0164 22105,anjudogra27@gmail.com,,1999,4/10/2007 12:00:00 AM,Anju Dogra,1,MSC.,40,40,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,ST KABIR EDU SOCIETY
ST. XAVIER'S SCHOOL,1630125,PUNJAB,bathinda,RAMPURA PHUL DISTT. BHATINDA PUNJAB,151103,0,"9257270004 ,",22421214,475834,remy160@gmail.com,,1987,4/1/2005 12:00:00 AM,REMY CARDOZO,1,M.Com. B.ED.,14,18,Secondary School,Provisional,1/4/2013,31/3/2018,SOCIETY OF PILAR
ST. XAVIERS SCHOOL,1630073,PUNJAB,bathinda,MODEL TOWN PHASE II BHATINDA PUNJAB,151001,0164,"2211800 , 5860",0164-2240260,2240260,eulalfer10@gmail.com,www.sxsbathinda.com,1985,6/2/1990 12:00:00 AM,EULALIO FERNANDES,1,M.A. B.ed,10,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SOCIETY OF PILAR P.B.-HYNA
star plus convent school,1630251,PUNJAB,bathinda,bangi road raman mandi distt bathinda punjab,151301,1655,"242001 ,",2855123,,principalspcs@gmail.com,,2001,4/1/2005 12:00:00 AM,Sudhabani Choudhary,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,oxfd internatonal edu society
SUDESH VATIKA CONVENT SCHOOL,1630322,PUNJAB,bathinda,VPO BHAGIWANDER TEH TALWANDI SABO DISTT BHATINDA PUNJAB,151302,0164,"5011788 , 240201",09815621788,9814569527,sudeshvatika@yahoo.com,,2003,5/26/2008 12:00:00 AM,MEENU GARG,2,M.A.M.ED.,08,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SMT SUDESH KHURANA MEMO EDU SOC
SUMMER HILL CONVENT SCHOOL,1630032,PUNJAB,bathinda,BHATINDA PUNJAB,151001,0164,"5012613 ,",3391,,jagdishkaur37@gmail.com,http://www.hanifaschool.org,1976,6/1/2006 12:00:00 AM,JAGDISH KAUR,2,"B.Com., B.Ed.",9,25,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SUMMER HILL CONVENT SCH EDNL.SOC.
THE MILLENNIUM SCHOOL,1630816,PUNJAB,bathinda,"Ansals Mittal Township, Sushant City-I, Mansa Road, Kotshamir",151001,0164,"6535544 ,",,,sangeetasaxena88@yahoo.com,http://www.themillenniumschools.com,2010,4/1/2011 12:00:00 AM,SANGEETA SAXENA,0,"M.A.(History), B.Ed.",11,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Shri Radhe Education Trust
THE MILLENNIUM SCHOOL,1631128,PUNJAB,bathinda,"HMEL Township, Raman & Tarkhanwala",151301,,"9934603586 ,",,,principal.hmel@themillenniumschools.com,http://www.themillenniumschools.com,2011,4/1/2011 12:00:00 AM,Mr.SUNIL KUMAR,0,"M.A., B.Ed, Ph.D.",8,15,Secondary School,Provisional,1/4/2017,31/3/2020,Shri Hare Educational Trust
The Oxford School of Education,1630534,PUNJAB,bathinda,"Bhagta Bhai Ka Baja Khana Road,Bhagta Bhai Ka,(punjab)",151206,1651,"257303 ,",,,oxfordschool.18@gmail.com,,2004,5/3/2004 12:00:00 AM,HARMOHAN SINGH SAHNI,0,"M.A,B.Ed,",5,6,Senior Secondary,,Senior Secondary,,Senior Secondary
TOP RANKER INTERNATIONAL SCHOOL,1630953,PUNJAB,bathinda,V P O NATHANA,151102,0164,"2750077 ,",,,topranker777@gmail.com,,2012,4/2/2012 12:00:00 AM,MUNISH BATHLA,0,M A B Ed,2,8,Secondary School,Provisional,1/4/2018,31/3/2019,TOP RANKER EDUCATIONAL & WELFARE FOUNDATION NATHANA
Universal Public Senior Secondary School,1631098,PUNJAB,bathinda,"Kothi Wala Rah, Talwandi Sabo",151302,1655,"221170 ,",,,sukhparman1984@gmail.com,http://www.universalschooltalwandisabo.com,1999,4/1/1999 12:00:00 AM,MANJEET KAUR SIDHU,0,"M.A, M.Ed",11,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,"Universal Educational Society, Bathinda Road, Talwandi Sabo,Distt. Bathinda"
VISHVAS PUBLIC SCHOOL,1630383,PUNJAB,bathinda,VISHVAS ENCLAVE NEAR SAR HIND CANAL BEHMAN ROAD BATHINDA PUNJAB,151001,0164,"2281487 , 2210753",,,principal@vpsbathinda.com,,2002,4/1/2002 12:00:00 AM,ARCHNA GOYAL,1,"MSc ,Bed",5,12,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,VISHVAS FOUNDATION BATHINDA
Wheat Fields Public School,1630759,PUNJAB,bathinda,"Wheat Fields Public School,Badal Road, V.P.O-Ghudda, District & Tehsil-BHATINDA",151001,0164,"2425347 ,",,,principalwfpsghudda@gmail.com,,2008,4/1/2008 12:00:00 AM,Amitoz Kaur,0,"B.SE, B.ED",2,7,Secondary School,Provisional,1/4/2015,31/3/2020,Wheat Fields Education Society
AKAL ACADEMY,1630340,PUNJAB,FARIDKOT,V & PO JAND SAHIB DISTT FARIDKOT PUNJAB,151203,1639,"221208 ,",,,aajandsahib@akalacademy.ac.in,,1999,4/1/2002 12:00:00 AM,SUSHIL SUNITA,2,"MSc ,Bed",5,12,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,THE KALGIDHAR TRUST
ARMY PUBLIC SCHOOL,1680019,PUNJAB,FARIDKOT,FARIDKOT FARIDKOT MILITARY STATION C/O HQ 16 ARTILLERY BRIGADE C/O 56 APO,151301,01639,"263788 ,",01639263788,,armysch_fdk@rediffmail.com,,1991,4/1/2005 12:00:00 AM,Mr. RAJESH KUMAR SHARMA,1,"MA, B.ED",07,05,Secondary School,Provisional,1/4/2013,31/3/2021,ARMY WELFARE EDU SOCIETY
BABA FARID PUBLIC SCHOOL,1630168,PUNJAB,FARIDKOT,HARINDERA NAGAR FRIDKOT PUNJAB,151203,1639,"251102 ,",01639-253779,,mehrakuldeepkaur@rediff.com,,1993,7/9/2003 12:00:00 AM,KULDEEP KAUR,1,"M.SC., B.ED,PGDSS PMIR",18,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,DR.VIDYA PARKASH GUPTA EDN. TRUST
British International school,1631145,PUNJAB,FARIDKOT,jaitu kotkapura road,151204,,"09779511770 ,",,,britishinternationalschool@yahoo.co.in,,2014,4/1/2015 12:00:00 AM,Mrs.Ramanpreet kaur,,MA B.ed,6,19,Middle Class,Provisional,1/4/2017,31/3/2020,British Educational & Welfare Society
C.L. SACHDEVA DAV CENTENARY PUB SCH,1630163,PUNJAB,FARIDKOT,JAITU DISTT. FARIDKOT PUNJAB,125201,1635,"230427 ,",210562,230050,bhanotsaroj@gmail.com,,1987,1/14/2000 12:00:00 AM,SAROJ BHANOT,2,M.A. Eng. B.ED.,12,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV COLLEGE MANAGING COMMITTEE
D A V PUBLIC SCHOOL,1630101,PUNJAB,FARIDKOT,KOTKAPURA SIKHAM WALA ROAD DISTT FARIDKOT PUNJAB,151204,1635,"222224 ,",21224,,meenamehta26@gmail.com,,1992,4/1/2005 12:00:00 AM,MEENA MEHTA,2,M.Sc.PGDE,10,30,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DAV MANAGING COMMITTEE N D
D.A.V.EDWARD GANJ PUBLIC SCHOOL,1630086,PUNJAB,FARIDKOT,MALOUT DISTT:- FARIDKOT PUNJAB,152107,1637,"262883 ,",,,pgcsharma@yahoo.co.in,,1984,,G C SHARMA,,,,,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2011,DAV COLLEGE TRUST & MANAGEMENT SOCIETY
D.V.M.PUBLIC SCHOOL SADIQ,1630609,PUNJAB,FARIDKOT,SADHUWALA ROAD SADIQ,151205,0,"0 ,",033-24634697,,DVMPUBLICSCHOOLSADIQqYAHOO.IN,,2001,4/2/2001 12:00:00 AM,PRAHALAD SINGH DHILLON,2,M.A.B.ED,2,4,Secondary School,Provisional,1/4/2018,31/3/2019,DVM EDUCATIONAL SOCEITYSADIQ
DASMESH GLOBAL SCHOOL,1631082,PUNJAB,FARIDKOT,"KOTKAPURA ROAD, BARGARI",151208,,"01635244001 ,",,01635220565,dasmeshglobalschoolbrg@gmail.com,,2012,5/4/2015 12:00:00 AM,Mrs.Neeru Gandhi,,"B.Sc (Hons.), M.Sc (Maths), B.Ed",12,10,Secondary School,Provisional,1/4/2017,31/3/2020,SANGAT SAHIB BHAI PHERU SIKH EDUCATIONAL SOCIETY
DASMESH PUBLIC SCHOOL,1630017,PUNJAB,FARIDKOT,FARIDKOT PUNJAB,151203,1639,"250436 , 2728",250728,,somthesami@gmail.com,,1974,4/4/2006 12:00:00 AM,SOM PRAKASH,1,MA ENG. M ED,22,12,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,S S B P S EDUCATIONAL SOCY FARIDKOT
DASMESH PUBLIC SCHOOL KOTKAPURA,1630466,PUNJAB,FARIDKOT,"PARTAP SINGH NAGAR, KOTKAPURA, FARIDKOT PUNJAB",151204,1635,"221056 ,",,,apurvdevgon@yahoo.com,,2000,4/2/2001 12:00:00 AM,APURV DEVGON,1,,,,Secondary School,Provisional,1/4/2016,31/3/2021,"Sangat Sahib Bhai Pheru Sikh Educational Society, Faridkot"
DCM international school,1630824,PUNJAB,FARIDKOT,"Bahman wala road, kotkapura, Faridkot, Punjab",151204,1635,"223954 ,",,01635223954,paramjitkaurdcmkkp@gmail.com,http://www.dcmkkp.com,2011,4/1/2011 12:00:00 AM,PARAMJIT KAUR,2,M.A. M.ed,8,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,BABU DALIP CHAND MITTAL MEMORIAL EDUCATIONAL SOCIETY KOTKAPURA
Delhi International School,1630452,PUNJAB,FARIDKOT,"Post Box No.7 Post Office, Faridkot-Punjab",151203,1639,"251277 ,",2760765,,principaldis@rediffmail.com,http://www.delhiinternationalschool.in,2006,4/17/2006 12:00:00 AM,Geeta Pillai,2,B.Sc.M.A.(Eng)B.Ed.,03,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Lachhman Dass Educational & Welfare Society(Regd.)
divine mata gujri public school,1630667,PUNJAB,FARIDKOT,"sadiq, at mani singh wala, distt. faridkot",151203,1639,"221999 ,",223517,,divinemgpschool@gmail.com,,1994,4/17/1994 12:00:00 AM,Aungad Kumar,1,"m.a, b.ed",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,divine mata gujri public school society
Dolphin Public School,1631073,PUNJAB,FARIDKOT,"Dolphin Public School, Muktsar Road",151209,,"01635210700 ,",,,dolphinpublicschool@yahoo.in,,2010,4/1/2010 12:00:00 AM,Mrs.Avinash Rani,,"B.A, B.Ed",3,12,Secondary School,Provisional,1/4/2016,31/3/2019,"Dolphin Education & Public welfare society, village wara Daraka Distt. Faridkot"
DR. RAVINDER CONVENT SCHOOL,1631236,PUNJAB,FARIDKOT,"MALLAH ROAD, BAJAKHANA, DISTRICT FARIDKOT, PUNJAB",151205,,"01635246188 ,",,01635246188,drcs@malwa.org,,2013,4/1/2013 12:00:00 AM,MRS. JAGROOP KAUR,1,M.PHILL. B.Ed,2,6,Secondary School,Provisional,1/4/2018,31/3/2021,THE MALWA EDUCATIONAL SOCIETY (R) FARIDKOT
FABLE PUBLIC SCHOOL,1630570,PUNJAB,FARIDKOT,"JAITU ROAD,DISTT FARIDKOT",151204,1635,"9803343376 ,",,01635-222161,dkparjapati@gmail.com,,2007,4/1/2007 12:00:00 AM,DHAWAN KUMAR,0,"M.A., B.ED.",1,8,Senior Secondary,,Senior Secondary,,Senior Secondary
GOVT. S.A.S. ADARSH SEC SCHOOL,1670001,PUNJAB,FARIDKOT,"PACCA, FARIDKOT-151203 (PUNJAB)",151203,,",",,,,,,3/26/2019 12:00:00 AM,-,0,,,,Secondary School,Provisional,1/4/2015,31/3/2019,
Guru Gobind Singh Public School,1630765,PUNJAB,FARIDKOT,"Gangsar-Jaito, Distt. Faridkot, Punjab",151202,1635,"232250 ,",,---,ggsps_gangsarjaitu@hotmail.com,,2008,4/6/2008 12:00:00 AM,RAJWINDER KAUR DHILLON,2,"Double M.A., B.Ed.",2,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,"Shiromani Gurdwara Parbandhak Committee, Sri Amritsar"
GURU TEG BAHADUR PUBLIC SCHOOL,1630536,PUNJAB,FARIDKOT,VPO MEHMUANA,151203,1639,"240500 ,",,,gurutegbahadurpubsch@gmail.com,,2001,4/2/2001 12:00:00 AM,SUKHBIR KAUR BRAR,0,BA BED,8,10,Senior Secondary,,Senior Secondary,,Senior Secondary
JAWAHAR NAVODAYA VIDYALAYA,1640015,PUNJAB,FARIDKOT,VILL KAUNI PO JAND SAHIB DISTT FARIDKOT PUNJAB,232109,1639,"226621 ,",86139,,vksinghjnv@gmail.com,,1992,4/30/2014 12:00:00 AM,VIJAY KUMAR SINGH,2,M.A.,5,30,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,Navodaya Vidyalaya Samiti
KENDRIYA VIDYALAYA,1600013,PUNJAB,FARIDKOT,FARIDKOT CANTT PUNJAB,151203,1639,"251226 ,",,,hkdevgan@rediffmail.com,,1977,1/25/2009 12:00:00 AM,HARJINDER KAUR,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
MAJOR AJAIB SINGH CONVENT SCHOOL,1630800,PUNJAB,FARIDKOT,V.P.O. JEONWALA KOTKAPURA FARIDKOT,151207,1635,"248603 ,",28562544,01635248203,principalmas@yahoo.co.in,,2011,4/1/2011 12:00:00 AM,Sukhchain Singh Brar,2,"M.A., M.Ed.",1,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"MAJOR AJAIB SINGH EDUCATIONAL AND SOCIAL SERVICE SOCIETY, JIWANWALA, DISTRICT FARIDKOT"
"Mount Litera Zee School, Faridkot",1630926,PUNJAB,FARIDKOT,"Kotkapura Road, Faridkot, Punjab",151203,91,"9876840161 ,",,,SURESHARMA72@HOTMAIL.COM,http://www.mlzsfaridkot.com,2014,1/4/2014 12:00:00 AM,SURESH SHARMA,0,"M.Sc.(A.) Math, B.Ed.",8,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Lord Shiva Educational Welfare Society
NATIONAL PUBLIC SCHOOL,1630100,PUNJAB,FARIDKOT,JALALABAD ROAD MUKTSAR DISTT FARIDKOT PUNJAB,152026,1633,"260334 ,",30334,,manjit_singh_nps@yahoo.co.in,bps1_brh@yahoo.com,1985,4/1/2005 12:00:00 AM,MANJIT SINGH SANDHU,2,"MA,B.Ed,PhD",20,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NATIONAL EDUCATION TRUST
Oxbridge World School,1630727,PUNJAB,FARIDKOT,"Bathinda Road,Kotkapura",151204,1635,"210644 ,",2700844,01635500056,ypsehajpal@yahoo.com,http://www.oxbridgeworldschool.com,2011,4/1/2011 12:00:00 AM,Yoginder Pal,2,"M.A,B.Ed.",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Oxford Educational & Charitable Society
P.S.T MEMORIAL PUBLIC SCHOOL,1630789,PUNJAB,FARIDKOT,"V.P.O- GHUDUWALA, TEHSIL- SADIQ, DISTRICT- FARIDKOT, PUNJAB",151203,1639,"01639-221281, ,",,,pstschoolcbse@gmail.com,http://www.pstschool.com,2009,4/16/2009 12:00:00 AM,MRS. NEERU SHARMA,1,M.A. B.ED.,3,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SATGURU RAM SINGH SATSANG CHARITABLE SOCIETY (REGD)
RISHI MODEL SCHOOL,1631054,PUNJAB,FARIDKOT,"RISHI MODEL SCHOOL,PANJGRAIN KALAN DHILWAN KALAN LINK ROAD PANJGRAIN KALAN",151207,1635,"01635262837, ,",,"01635262837,",rishischoolpgk@gmail.com,http://www.rishimodelschool.com,1995,1/4/1995 12:00:00 AM,MRS. SHINDERPAL KAUR,1,M.A.B.ED,10,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,"RISHI EDUCATIONAL SOCIETY, JAITU ROAD KOTKAPURA"
SADA RAM BANSAL MEM. SR. SEC. SCHOOL,1631207,PUNJAB,FARIDKOT,JAITU ROAD,151204,,"01635221186 ,",,,SRBMKKP@GMAIL.COM,,1985,5/16/1985 12:00:00 AM,Mrs.SUNITA MEHTA,,M.A.;B.Ed,12,14,Senior Secondary,Provisional,4/1/2017,31/ 3/ 2020,Sada Ram Bansal Memorial School
SHIVALIK PUBLIC SCHOOL,1630356,PUNJAB,FARIDKOT,MUKTSAR ROAD JAUITI DISTT FARIDKOT PUNJAB,151202,1635,"232850 ,",016352-33004,230734,anup_kc09@yahoo.co.in,,2000,,Anup Kumar Chopra,2,B.A.B.Ed,16,25,Senior Secondary,,Senior Secondary,,Senior Secondary
SMD World school,1630827,PUNJAB,FARIDKOT,"v.p.o. kot sukhia, distt faridkot, Punjab",151207,0163,"9233700 ,",,01639233700,smd.institutions@gmail.com,http://www.smdwld.com,2011,4/1/2011 12:00:00 AM,MEENAKSHI KAPOOR,2,ma b.ed,5,9,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,seth sant ram memial charitable trust(regd.)
SRI GURU HARKRISHAN PUBLIC SCHOOL,1631005,PUNJAB,FARIDKOT,"V&PO-GOLEWALA, DISTT.- FARIDKOT",151203,,"01639-270177 ,",,,ghpsgolewala@gmail.com,,2005,4/2/2005 12:00:00 AM,Mr.KULDEEP SINGH,,"M.Sc, B.Ed",2,8,Secondary School,Provisional,1/4/2016,31/3/2019,"SRI GURU HARKRISHAN EDUCATIONAL TRUST, GOLEWALA DISTT. FARIDKOT"
TAJ PUBLIC SCHOOL,1630980,PUNJAB,FARIDKOT,JAND SAHIB,151203,1639,"9779500542, ,",,,tajpublicschool@yahoo.com,http://www.tajpublicschool.com,2013,4/2/2013 12:00:00 AM,DR. RAJINDER KASHYAP,1,PHD MATH,17,35,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,TAJ EDUCATION SOCIETY
The Global E-School,1631017,PUNJAB,FARIDKOT,"Village Sewewala, Jaito Bathinda Road, Jaito",151202,1635,"231440 ,",,,NIHALSINGHSEHRAWAT@GMAIL.COM,,2010,4/1/2010 12:00:00 AM,NIHAL SINGH SEHRAWAT,,M.A. B.Ed.,9,19,Secondary School,Provisional,1/4/2016,31/3/2019,"The Gangsar Global Foundation, VPO Jaitu, Distt. Faridkot"
West Point School,1630580,PUNJAB,FARIDKOT,"Sandhwan,Danewala Road",151204,1635,"226172 ,",,,hsnakai@hotmail.com,,2002,4/1/2003 12:00:00 AM,HARLEEN KAUR,0,B.A(Hon. Eng.) B.Ed,8,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,West Point Educational Society
Akal Academy,1630870,PUNJAB,fatehgarh sahib,"Chunni Kalan, Teh. Bassi Pathana, Distt. Fatehgarh Sahib, Punjab",140406,1763,"248014 ,",,,manjinderkalsi1@gmail.com,,2012,1/28/2012 12:00:00 AM,MANJINDER KAUR KALSI,2,"BSc, MA, BEd.",5,26,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,The Kalgidhar Society Unlimited
Akal Academy Khamanon,1630962,PUNJAB,fatehgarh sahib,"PO Khamanon, Distt. Fatehgarh Sahib (Punjab) 141108",141108,1628,"260699 ,",,-,aakhamanonkhurd@akalacademy.ac.in,,2008,3/4/2008 12:00:00 AM,AMARJIT KAUR,2,"MSc, M.Ed., M.Phill",6,11,Secondary School,Provisional,1/4/2018,31/3/2023,"The Kalgidhar Trust, Baru Sahib (HP)"
C.S. International School,1630451,PUNJAB,fatehgarh sahib,"Vill. kumbh, Amloh Road,Mandi Gobindgarh, Distt Fatehgarh",147301,1765,"324129 ,",,01765-255687,jimmyshahi007@gmail.com,,2004,2/15/2005 12:00:00 AM,Jimmy Kataria,2,"M.Sc,M.Phil,Ph.D,B.ed",13,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,C.S. Education & Welfare Society Mandi Gobindgarh
"Desh Bhagat Global School ,",1630979,PUNJAB,fatehgarh sahib,"Vill-Sounti Amloh Road ,Mandi GobindGarh",147301,1765,"01765509994 ,",,,principaldbgs@gmail.com,http://www.deshbhagatglobalschool.com,2012,4/1/2012 12:00:00 AM,MR.VINOD KUMAR,1,M.Sc. B.Ed.,13,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Aasra Foundations (Regd.)
DEVINE LIGHT INTERNATIONAL SCHOOL,1630285,PUNJAB,fatehgarh sahib,SHAMSHER NAGER SIRHIND DISTT FATEHGARH SAHIB PUNJAB,140406,1763,"221497 ,",264873,,KSOOD1962@GMAIL.COM,,2002,3/5/2007 12:00:00 AM,KAVITA SOOD,1,"M.Sc.Chemistry;M,Ed.",10,12,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,DEVI DAYAL EDUCATIONAL TRUST
GARDEN VALLEY INTERNATIONAL SCHOOL,1630944,PUNJAB,fatehgarh sahib,"KHARAR ROAD, OPP. KHANNA HOSPITAL, BASSI PATHANA FATEHGARH PUNJAB",140412,0000,"9878241707 ,",,,kamalgvis@gmail.com,http://www.gvisbassi.in,2011,4/2/2012 12:00:00 AM,KAMALJIT KAUR,2,"B.Ed, M.A.",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SHAHEED BHAGAT SINGH EDUCATIONAL TRUST & MANAGEMENT SOCIETY
GOBINDGARH PUBLIC SCHOOL,1630063,PUNJAB,fatehgarh sahib,MANDI GOBIND GARH FATEHGARH SAHIB PUNJAB,147301,1765,"255450 ,",1549,,principal@gpsgobindgarh.com,,1977,6/2/2003 12:00:00 AM,Anirudh K Joshi,2,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GOBINDGARH EDUCATIONAL AND SOCIETY WELFARE TRUST
greenfields school,1630935,PUNJAB,fatehgarh sahib,sirhind brahman majra Fategarh sahib,140406,1763,"9257210222 ,",,,Greenfieldssirhind@gmail.com,,2010,4/1/2010 12:00:00 AM,Sonia Rani,0,"M.A,B.Ed",1,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Dharam Foundation Education Trust
JAWAHAR NAVODAYA VIDYALAYA,1640001,PUNJAB,fatehgarh sahib,V P O FAROUR NEAR KHOMAN KALAN DISTT FATEHGARH SAHIB PUNJAB,140801,1628,"268281 ,",,,kumarrejen1@rediffmail.com,,1986,4/30/2014 12:00:00 AM,RAJAN KUMAR,1,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2010,NAVODAYA VIDYALAYA SAMITI
JESUS SAVIOUR'S SCHOOL,1630563,PUNJAB,fatehgarh sahib,NEAR TEHSIL COMPLEX,141127,1628,"268244 ,",,01628-268244,indpramod@yahoo.com,http://www.gmail.com,2007,4/2/2007 12:00:00 AM,PRAMOD JOSEPH,0,"Msc,M.Phil,BEd",5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GOOD SHEPHERD''S SOCIAL AND EDUCATIONAL CHARITABLE SOCIETY(REGD)
JESUS SAVIOURS SCHOOL,1630170,PUNJAB,fatehgarh sahib,SHAMSHER NAGAR SARHIND DISTT FATEGHGARH SAHIB PUNJAB,140406,1763,"222644 ,",0484 6520135,,LEJUSABU@YAHOO.COM,,1996,6/5/2000 12:00:00 AM,LEJU SABU,2,"M.A, B.ED",5,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,GOOD S SOC & EDN CHARI SOCIETY
kendriya vidyalaya,1600043,PUNJAB,fatehgarh sahib,"near baba moti ram mehra commemrative gate, reona ucha, po talania, fatehgarh sahib, punjab",140406,1763,"232020 ,",09416466733,,kaurparamjeet63@gmail.com,,1986,4/1/1991 12:00:00 AM,PARAMJEET KAUR,1,,,,Secondary School,Provisional,1/4/2014,31/3/2016,Kendriya Vidyalaya Sangathan
