Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
Bandikui Public School,1730744,RAJASTHAN,DAUSA,"Ward no.8, Sikandra Road, Bandikui",303313,1420,"269140 ,",,,shubham.jhalani87@gmail.com,http://www.mybpsindia.in,2005,7/1/2005 12:00:00 AM,NEHA SETHI,,MA B Ed,8,7,Secondary School,Provisional,1/4/2016,31/3/2019,Adarsh Vrindavan Shikshan Santhan
"Frame International School ,",1730676,RAJASTHAN,DAUSA,"Nangal Bairsi Road , Jirota Mod ,Dausa",303303,1427,"9887009991 ,",,,frameinternationalschool@gmail.com,http://www.frameinternationalschool.com,2011,4/4/2011 12:00:00 AM,INDU SONI,0,"M.Sc. , PGDEAS , B.Ed.",3,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Frame International Trust
impulse english school,1730608,RAJASTHAN,DAUSA,"agra side byepass tiraha,agra road,dausa",303303,1427,"204682 ,",,,sainmanoj1977@gmail.com,,2001,7/1/2005 12:00:00 AM,MANOJ KUMAR SAIN,0,m.a. b.ed.,05,05,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,sankalp vikas sansthan
JAWAHAR NAVODAYA VIDYALAYA,1740022,RAJASTHAN,DAUSA,BHANDAREJ DISTT DAUSA RAJASTHAN,303501,1427,"283634 ,",7076,,samta.choubey@gmail.com,,1993,4/30/2014 12:00:00 AM,SAMTA CHOUBEY,0,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2013,Navodaya Vidyalaya Samiti
railway sr. sec. school,1780023,RAJASTHAN,DAUSA,"bandikui, near bandikui railway station, dist. dausa, rajasthan",303313,1420,"229465 ,",,,dadhichbela@gmail.com,,,3/1/2019 12:00:00 AM,Bela Dadhich,0,"m.sc(botany), b.ed",,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,
RUKMANI DEVI INTERNATIONAL SCHOOL,1730405,RAJASTHAN,DAUSA,"SINDHI CAMP, SARAWALI",321609,7461,"2421126 ,",06572901451,260148,anoopagrawal92@gmail.com,http://www.rukmanidevischool.com,2008,7/1/2008 12:00:00 AM,ANOOP AGARWAL,1,"MA, M COM, B COM",3,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHRI RAM SWAROOP AGRWAL EDU. & RES. SOCIETY
Shree Ashram The International School,1730515,RAJASTHAN,DAUSA,"Jasota Road NH-11A Dausa-303303, Rajasthan",303303,1427,"204251 ,",,,surendrabanna.rathore@gmail.com,,2007,4/3/2007 12:00:00 AM,Surendra Singh Rathore,0,"M.Sc, M.Ed",5,14,Secondary School,Provisional,1/4/2015,31/3/2020,Ashram Education and Development Society
st. francis school,1730469,RAJASTHAN,DAUSA,"gudha katla road, bandikui, baswa, dausa",303313,1420,"269203 ,",2545512,,psashubha@gmail.com,,2005,7/15/2005 12:00:00 AM,SR SHUBHA,0,m.a. b.ed,5,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,prabhudasi education society
St.Mary's Convent School,1730388,RAJASTHAN,DAUSA,"Lalsot Road, Dausa",303303,1427,"221794 ,",,,mamtafslg@gmail.com,,1999,7/8/1998 12:00:00 AM,SR Mamta,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Nirmala Shiksha Sanstha
swami vivekanand govt model school,1720071,RAJASTHAN,DAUSA,"block- sikrai, distt- dausa, rajasthan",305623,1420,"8764895771 ,",,,rdsharmamss@gmail.com,,,,RAMDHAN SHARMA,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,
swami vivekanand govt model school,1720044,RAJASTHAN,DAUSA,"Block & Tehsil Lalsot, Village Didwana, Distt. Dausa Rajasthan-303511",303503,00,"00 ,",,,manoj02.shesha@gmail.com,,2008,4/14/2008 12:00:00 AM,MANOJ MEENA,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,raj rani memial trust
swami vivekanand govt model school,1720057,RAJASTHAN,DAUSA,"kherla, khurd, block- dausa, distt dausa rajasthan",303303,1427,"204441 ,",83628,,sharmaumesh32@gmail.com,,1986,3/31/2012 12:00:00 AM,UMESH KUMAR SHARMA,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,navodaya vidyalaya samiti
swami vivekanand govt model school,1720061,RAJASTHAN,DAUSA,"nayagaon, block, mahawa, distt. dausa, rajasthan",321608,1427,"224972 ,",,,blnapit73@gmail.com,,1978,6/16/2011 12:00:00 AM,BABU LAL NAPIT,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,"kalyan citizes edn. sociey , kalyan"
the bohras global school,1730480,RAJASTHAN,DAUSA,"ramgarh road,mahwa, dausa,",321608,7461,"283350 ,",,07461-233350,omprakash.85nagar@gmail.com,,2006,4/1/2006 12:00:00 AM,Om Prakash Nagar,0,"m.a,b.ed.",05,10,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,"bohra shiksha samiti,mahwa,dausa"
Vidyasthali Public School,1730381,RAJASTHAN,DAUSA,"N.H. 11, Nangal Bairsi Road, Dausa",303303,0142,"218256 ,",01482264580,0141-2762864,vidyasthali@yahoo.in,http://www.vidyasthali.com,2007,4/16/2007 12:00:00 AM,APEKSHA SINGH,1,"MA.B.Ed., M.Ed.",5,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Bhartiya Samajik Vikas Samiti
VIVEKANAND SENIOR HIGHER SECONDARY SCHOOL,1730707,RAJASTHAN,DAUSA,"COLLECTORATE CIRCLE, AGRA BYEPASS ROAD, DAUSA",303303,1427,"223840 ,",,01427224470,arvindjam151278@gami.com,,1984,7/2/1984 12:00:00 AM,Arvind Sharma,0,"M.A., B.ED.",12,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"Prasasvi Sansthan, Duasa"
AVM Convent School,1730332,RAJASTHAN,DHOLPUR,"Ghanta Ghar Road Dholpur, Rajasthan",328001,5642,"220094 ,",+91-9460624897,,ranjanarashmi75@gmail.com,,1991,6/25/2007 12:00:00 AM,RANJANA RASHMI,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,sanad school managing committee
DOON PUBLIC SCHOOL,1730741,RAJASTHAN,DHOLPUR,"VINAYAK VIHAR, BARI ROAD, DHOLPUR",328001,5642,"220255 ,",,,principal@doonpublicschooldholpur.in,http://www.doonpublicschooldholpur.in/,2012,7/1/2012 12:00:00 AM,Gangadhar,1,"M.A., B.ED.",9,,Secondary School,Provisional,1/4/2016,31/3/2019,SHREE SIDDHI VINAYAK SHIKSHA AVAM VIKAS SANSTHAN
JAWAHAR NAVODAYA VIDYALAYA,1740029,RAJASTHAN,DHOLPUR,PURANI CHHAWNI BARI ROAD DHOLPUR RAJASTHAN RAJASTHAN,328001,5642,"220186 ,",05642-220186,05642-2237,baghelks@rediff.com,http://www.jnvdholpur.com,1988,3/31/2011 12:00:00 AM,K S BAGHEL,1,"M.SC.MATHS,M.ED,LL.B",11,17,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2010,Navodaya Vidyalaya Samiti
PT UMA DUTT PUBLIC SCHOOL,1730201,RAJASTHAN,DHOLPUR,LEELA NIWAS DHOLPUR RAJASTHAN,328001,91,"8696947412 , 22412",05642-221210,,dr.pankajvashishtha@gmail.com,,1998,8/2/2005 12:00:00 AM,PANKAJ VASHISHTHA,1,"M.A.Eng,,B.Ed.",05,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,INDIRA GANDHI SIKSHAN SANSTHAN
RASHTRIYA MILITARY SCHOOL,1780003,RAJASTHAN,DHOLPUR,DHOLPUR RAJASTHAN,328028,,"749 ,",741,,,,1962,6/1/2012 12:00:00 AM,DR S N PANDEY,0,,,,Senior Secondary,Provisional,1/4/2002,31/ 3/ 2005,GOVT OF INDIA MIN OF DEF
rishi galav convent school,1730560,RAJASTHAN,DHOLPUR,behind mid way hotel gt road dholpur,328001,,"05642-240729 ,",,000000,rishigalav95@gmail.com,,2005,7/1/2005 12:00:00 AM,Mr.narendra singh,0,"M.Sc,B.ed",5,5,Secondary School,Provisional,1/4/2016,31/3/2021,rishi galav shiksha samiti dholpur
Shri Vardhman Convent School,1730462,RAJASTHAN,DHOLPUR,"NH-3, A.B.Road,",328024,5642,"244005 ,",06532222307,,vardhman_mania@rediffmail.com,,2007,4/13/2007 12:00:00 AM,Anjali Jain,1,M.A B.sc B.ed,5,8,Secondary School,Provisional,1/4/2014,31/3/2019,sheela shikha samiti mania
swami vivekanand government model school,1720105,RAJASTHAN,DHOLPUR,"village-hingota, block-baseri, distt. dhaulpur, rajasthan-328022",,0000,"0000000 ,",,,anilkitala1981@gmail.com,,2002,11/9/2017 12:00:00 AM,ANIL KUMAR YADAV,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,indian trust singape
world sunrise public school,1730492,RAJASTHAN,DHOLPUR,"V/P- Tagawali, Dholpur",328001,,"05642214283 ,",,,Padam_singh2002in@yahoo.co.in,,2006,7/3/2006 12:00:00 AM,Shneha Singh,0,"Msc English , Bed",5,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,world sunrise educationn Society
DUNGARPUR PUBLIC SCHOOL,1730171,RAJASTHAN,DUNGARPUR,BICHHIWARA ROAD DUNGARPUR RAJASTHAN,314001,2964,"302488 , 34405",30810,,jsfauzdar@gmail.com,http://www.mydps.com,1958,6/2/2003 12:00:00 AM,J S Fauzdar,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SRSL EDUCATIONAL SOCIETY
Flower Kids Public School,1730505,RAJASTHAN,DUNGARPUR,"Panchvati,Sagwara,Distt-Dungarpur(Raj)PIN-314027",314027,2966,"251138 ,",,,principal.dsrao@gmail.com,http://www.vidyanagarpatidar.org,2008,4/1/2008 12:00:00 AM,Dharmendra Singh Rao,0,"M.A.,B.Ed.",5,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,"Shri Gujarati Leuva Patidar Samaj Cheritable Trust,Sagwara,Distt-Dungarpur(Raj.)"
GOVT TRIBAL RESIDENTIAL SCHOOL,1720003,RAJASTHAN,DUNGARPUR,SEEMALWADA DISTT DUNGERPUR RAJASTHAN,,,",",,,,,,,GATULAL BALAJI,,,,,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2009,
GURUKUL CENTRAL ACADEMY,1730694,RAJASTHAN,DUNGARPUR,"NR SYNTEX MILL, BICHHIWARA ROAD, BORI, DUNGARPUR",314001,2964,"231628 ,",,02964 231627,satishdpr@gmail.com,http://www.gurukuldpr.com,2013,5/9/2013 12:00:00 AM,SANDHYA PANDYA,0,"M.A., B.ED.",5,9,Secondary School,Provisional,1/4/2018,31/3/2023,GURUKUL INSTITUTE OF EDUCATION
JAWAHAR NAVODAYA VIDYALAYA,1740008,RAJASTHAN,DUNGARPUR,THAKARDA DISTT DUNGARPUR RAJASTHAN,314029,0296,"223205 ,",23206,,jnvdungarpur314029@gmail.com,,1987,4/30/2014 12:00:00 AM,SAKINA TAJ,0,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,1700059,RAJASTHAN,DUNGARPUR,"Patela, District- Dungarpur Rajasthan-341 001",314001,0294,"291228 ,",50314,0744244010,KHUSHAL.CHANDRA@GMAIL.COM,http://www.kvno1kota.nic,1980,4/1/1991 12:00:00 AM,KHUSHAL KUMAR CHANDRA,1,"Ph.D. M.Sc., M.Ed.",15,15,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
m. b. public school,1730603,RAJASTHAN,DUNGARPUR,"near railway station, dadodiya, dungarpur,",314001,2964,"234438 ,",,,mbps131@gmail.com,,2004,7/1/2004 12:00:00 AM,AMIT SINGH NOGA,0,"m.sc., b.ed.",6,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,m.b. health and hygiene nursing shikshan sansthan
MODERN SCHOOL,1730188,RAJASTHAN,DUNGARPUR,"P O BOX 26, NEW HOUSING ROAD, DUNGERGARH RAJASTHAN",314001,2964,"233397 , 33397",31098,,pratibhajames@rediffmail.com,,1981,7/1/2008 12:00:00 AM,PRATIBHA JAMES,1,MA MEd. PGDCA.,13,18,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MODERN EDUCATIONAL SOCIETY
NEW LOOK CENTRAL SCHOOL,1730191,RAJASTHAN,DUNGARPUR,GALIAKOT DUNGURPUR ROAD SAGWARA RAJASTHAN,800007,2966,"251285 ,",,,principalsagwara@newlookschool.com,www.newlookschool.com,1982,4/5/2005 12:00:00 AM,Jayashree Venugopal,1,M.SC. B.ED.,9,16,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,NEW LOOK SOCIETY
swami vivekanand fovt model school,1720010,RAJASTHAN,DUNGARPUR,"block dungarpur, khemaru, dist, dungarpur, rajasthan",314001,2964,"233540 ,",09425942964,,henilkinshuk@gmail.com,,,,DEEPAK SHAH,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,
swami vivekanand government model school,1720111,RAJASTHAN,DUNGARPUR,"near khel maidan,village-bichhiwara, block & tehsil- bichhiwara, dist, dungarpur, rajasthan-314001",,0296,"000000 ,",,,im.mkpdpr@gmail.com,,,11/8/2017 12:00:00 AM,MAQBOOL HUSSAIN PATHAN,0,,,,Senior Secondary,,Senior Secondary,,Senior Secondary
swami vivekanand govt model school,1720066,RAJASTHAN,DUNGARPUR,"block- aspur, distt. dungarpur, rajasthan",151505,2967,"8764895775 ,",,,chouhanindrajeet1977@gmail.com,,1862,7/3/1995 12:00:00 AM,INDRAJEET SINGH CHOUHAN,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,"maharashtra regional board of education(mrbe upto secondary stage) and juni college of education of the church of nth india, nagpur"
swami vivekanand govt model school,1720073,RAJASTHAN,DUNGARPUR,"block- simalwara, distt. dungarpur, rajasthan",314403,0000,"0000 ,",,,abumanat1966@gmail.com,,1862,7/3/1995 12:00:00 AM,ABU LAL MANAT,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,"maharashtra regional board of education(mrbe upto secondary stage) and juni college of education of the church of nth india, nagpur"
swami vivekanand govt model school(ghotod),1720011,RAJASTHAN,DUNGARPUR,"block- sagwara, dist dungarpur, rajasthan",791001,0000,"8764895774 ,",01126278223,,lchoubisa7@gmail.com,,1962,4/1/2005 12:00:00 AM,Laxmikant Choubisa,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2021,govt of arunachal pradesh
Akal Academy,1730688,RAJASTHAN,HANUMANGARH,"VPO Kamrani, Tibbi Road Kamrani, Tehsil Tibbi, Distt. Hanumangarh, Rajasthan-335513",335513,1539,"211515 ,",,,aakamrani@akalacademy.ac.in,,2009,4/5/2009 12:00:00 AM,SUKHJIT KAUR,0,"MA(History), BEd.",02,13,Secondary School,Provisional,1/4/2015,31/3/2018,"The Kalgidhar Trust, Baru Sahib (HP)"
ANGEL PUBLIC SCHOOL,1730302,RAJASTHAN,HANUMANGARH,"PWD ROAD NOHAR HANUMANGARH, RAJASTHAN",335523,1555,"226928 ,",2460535,2462100,angelpublicschool@gmail.com,,1997,7/1/2008 12:00:00 AM,MONA TANEJA,2,"M.A, B.Ed",10,20,Secondary School,Provisional,1/4/2010,31/3/2020,SMT MOHANI DEVI SOMANI MEM TRUST
Apala School Of Education,1730335,RAJASTHAN,HANUMANGARH,"1-NHR-A HISAR ROAD NOHAR, Distt Hanumangarh, Rajasthan",335523,1555,"221340 ,",07442502321,,NHRMAHESHNHR@GMAIL.COM,,2004,7/1/2004 12:00:00 AM,FEROZ KHAN PATHAN,1,MA B.ED,1,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,APALA WELFARE AND EDUCATION SOCIETY
APEX PUBLIC SCHOOL,1730557,RAJASTHAN,HANUMANGARH,"5 BHD, NOHAR SIRSA BYPASS, BHADRA HANUMANGARH RAJASTHAN",335501,1504,"224074 ,",,,apsbhadra2009@gmail.com,,2009,4/1/2009 12:00:00 AM,SUSHIL KUMAR,0,"M.A., B.ED.",3,9,Secondary School,Provisional,1/4/2016,31/3/2021,APEX SHIKSHAN SANSTHAN
ARMY PUBLIC SCHOOL,1780017,RAJASTHAN,HANUMANGARH,LALGARH JATAN C/O HQ 83 INF BDE C/O 56 APO,335803,1503,"288740 ,",872854,,englishflamingo@gmail.com,,1994,4/1/2004 12:00:00 AM,KULDIP KUMAR,0,,,,Secondary School,Provisional,1/4/2014,31/3/2022,AWES
BHAVYA ANGEL CONVENT SCHOOL,1730804,RAJASTHAN,HANUMANGARH,"15 BGP, ABOHAR ROAD, PO.DEENGARH, TEH. SANGRIA",335063,1499,"290151 ,",,,bhavyaangelschool@gmail.com,,2012,1/7/2012 12:00:00 AM,NAVEEN KUMAR,,"MA., B.ED,M.ED",3,5,Secondary School,Provisional,1/4/2017,31/3/2020,BHAVYA ANGEL SHIKSHAN SANSTHA
DAV CENTENARY PUBLIC SCHOOL,1730205,RAJASTHAN,HANUMANGARH,TIBBI ROAD 15 HMH HANUMANGARH TOWN RAJASTHAN,335513,1552,"231640 ,",254640,,vermark929@gmail.com,,1986,,Rajender Kumar Verma,2,"M.Sc. Maths, B.Ed.",7,10,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,DAV COLLEGE TRUST & MGMT SOC
G. R. GLOBAL ACADEMY,1730327,RAJASTHAN,HANUMANGARH,"Kenchiya, Post ? Khothanwali, Tehsil ? Pilibanga, Dist. ? Hanumangarh Rajasthan ? 335802",335802,1508,"9001691423 ,",09259425157,-,principal.grga@gmail.com,http://www.grga_hmg.sbss.ac.in,2005,7/15/2005 12:00:00 AM,KULWANT SINGH,1,"M.A. , B. ED.",16,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,"SRI BALAJI SHIKSHA SAMITI, JAIPUR"
genius little flower public school,1730309,RAJASTHAN,HANUMANGARH,"ward no. 03 hanumangarh, pilibangan,",335803,1508,"235211 ,",872854,,jayantchatterjee007@gmail.com,,1990,4/1/2010 12:00:00 AM,JAYANT CHATTERJEE,0,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,central academy shiksha samiti
GOOD DAY DEFENCE SCHOOL,1730888,RAJASTHAN,HANUMANGARH,"CHAK 7STG, KHUSHAL NAGAR NEAR TOLL PLAZA, DABLI BAS KUTUB, HANUMANGARH",335801,,"7220880001 ,",,,gooddayeducity@gmail.com,http://www.gooddaydefenceschool.com,2013,4/12/2013 12:00:00 AM,MRS. POONAM BISHNOI,1,"M.A. (ENGLISH), B.ED.",5,5,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,GURU GOBIND SINGH CHARITABLE TRUST CHAK 7STG HANUMANGARH
GURU HARKRISHAN PUBLIC SCHOOL,1730107,RAJASTHAN,HANUMANGARH,HANUMANGARH RAJASTHAN,335512,1552,"261903 ,",74937,220992,PUSHPACHAWLA@YAHOO.COM,http://www.manavschool.co,1980,4/5/2004 12:00:00 AM,PUSHPA CHAWLA,2,"M.A., B.Ed.,",08,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,
GYANDAN GLOBAL SCHOOL,1730774,RAJASTHAN,HANUMANGARH,"10 LLW, Rodawali,Abohar Road,Hanumangarh",335512,1552,"8104118455 ,",,,mnakki@gmail.com,http://www.gyandan.ac.in,2008,4/2/2012 12:00:00 AM,SK MAIMUR SULTAN,,"MA, B Ed",20,30,Secondary School,Provisional,1/4/2016,31/3/2019,Gyandan Foundation Trust
JAWAHAR NAVODAYA VIDYALAYA,1740031,RAJASTHAN,HANUMANGARH,TEHSIL RAWATSAR DISTT HANUMANGARH RAJASTHAN,335524,1502,"220226 ,",7076,220271,mlvermaa@gmail.com,,1992,4/30/2014 12:00:00 AM,MADAN LAL VERMA,0,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2010,nvs
Keshav Kids Garden School Pilibangan,1730752,RAJASTHAN,HANUMANGARH,"Ward No. 23,Ganganagar Road,Pilibangan.",335803,1508,"235561 ,",,,arvindbhadu043@gmail.com,http://www.keshavschool.com,2010,5/1/2015 12:00:00 AM,MANOJ YADAV,,M.A. B.ed.,5,8,Secondary School,Provisional,1/4/2016,31/3/2019,Keshav Vidyapeeth Shikshan Samiti
Krishna Public School,1730541,RAJASTHAN,HANUMANGARH,"Chak 25 NTR, NOHAR, HANUMANGARH,",335523,0155,"211888 ,",251113,,KPSNOHAR@GMAIL.COM,,2010,7/1/2010 12:00:00 AM,POOJA,1,"M.A. , B.E.D.",2,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Krishna Shikshan Sansthan
KUMAR CHANDRIKASHRAM VIDYA NIKETAN,1730077,RAJASTHAN,HANUMANGARH,P B NO 26 HETRAMPUR DHABAN SANGARIA DISTT: HANUMANGARH RAJASTHAN,335063,1499,"280531 , 20343",01668-320020,,kcvidyaniketan@yahoo.in,,1988,7/1/2008 12:00:00 AM,RAJBALA TYAGI,1,"M.COM., B.ED.",05,09,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,KUMAR CHANDRIKASHRAM SOCIETY
Little Flower Convent School,1730385,RAJASTHAN,HANUMANGARH,"Little Flower Convent School, P.B. No. 17, Hanumangarh Jn. Rajasthan - 335 512",335512,0155,"2262021 ,",,01552 269455,nmathaicst@gmail.com,,1999,4/1/1999 12:00:00 AM,MATHEW N C,1,"M. A., B. Ed.",4,9,Secondary School,Provisional,1/4/2017,31/3/2022,"Little Flower Education Society, Bikaner"
Morning Glory School,1730787,RAJASTHAN,HANUMANGARH,"Ward No.1 , Bhagatpura",335063,1499,"250900 ,",,,morningglorybgp@gmail.com,,2010,4/1/2010 12:00:00 AM,SUMITRA DEVI,,"M.A. , B.Ed.",3,5,Secondary School,Provisional,1/4/2017,31/3/2020,Morning Glory Shiksha Samiti
national public seni secondary school,1730088,RAJASTHAN,HANUMANGARH,court road hanumangarh junction rajasthan,335512,1552,"260683 ,",23027,260148,principalnpshmh@gmail.com,http://www.rukmanidevischool.com,1989,7/1/2008 12:00:00 AM,HITENDER SHARMA,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,dev seva samiti
Oasis Sainik School,1730788,RAJASTHAN,HANUMANGARH,Village 18 SPD Post : Baropal,335804,,"9928833660 ,",,,info@oasissainikschool.com,,2011,1/4/2011 12:00:00 AM,Mr.Ajay Choudhary,,M.A B.Ed,10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Ch. Rawta Ram Memorial Charitable Trust
S R M INERNATIONAL SCHOOL,1730287,RAJASTHAN,HANUMANGARH,"15 HMH TIBBI ROAD, HANUMANGARH TOWN HANUMAN GARH RAJASTHAN",335513,1552,"224490 ,",225182,,srmschool@yahoo.co.in,,1985,7/1/2005 12:00:00 AM,DILIP SINGH KOTHARI,1,m.a. b.ed.,1,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHRI RAM C SWAMI MEM DEF SH SAMITI
Sanjeevani International School,1730782,RAJASTHAN,HANUMANGARH,23 DWD Rawatsar,335524,,"9414515606 ,",,,pawangodara485@gmail.com,,2013,4/1/2013 12:00:00 AM,Mrs.Sunita,,M.A. B.Ed.,4,6,Secondary School,Provisional,1/4/2017,31/3/2020,Sanjeevani Shiksha Samiti
SANSKAR INTERNATIONAL ACADEMY,1730266,RAJASTHAN,HANUMANGARH,SRI GANGA NAGAR ROAD HANUMAN GARH JN RAJASTHAN,335512,1552,"260338 , 512645",01552-516486,,BHAVNAMITTAL05@GMAIL.COM,,1984,7/1/2005 12:00:00 AM,BHAVNA MITTAL,2,"M.Sc.Math''''''''s, B.ED.",6,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SMT DHANKAURI DEVI CHARITABLE TRUST
"SHANTI NIKETAN PUBLIC SCHOOL, BHADRA",1730439,RAJASTHAN,HANUMANGARH,"SHANTI NIKETAN PUBLIC SCHOOL, SANJAY CHOWK, BHADRA DISTT. HANUMANGARH (RAJ.)",335501,1504,"225333 ,",331003,,KRANTISNPS78@GMAIL.COM,www.snpsbhadra.org,2004,4/1/2004 12:00:00 AM,KRANTI SINGH,1,"B.A. (Hons), M.A. (Eng), M.A. (Hindi), B.Ed.",3,6,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,"Shanti Niketan Educational Society, Bhadra"
SHREE DEICHAND MANGERAM SMART SCHOOL,1730834,RAJASTHAN,HANUMANGARH,"DUNGRANA-BHADI ROAD, KALANA",335502,1504,"282041 ,",,,dmskalana@gmail.com,,2013,7/1/2013 12:00:00 AM,HEMANT KUMAR,,B.A.BEd.,5,5,Secondary School,Provisional,4/1/2017,31/3/2020,"SHREE DEICHAND MANGERAM SMRITI SANSTHAN, KALANA"
Shri Uttam Public School,1730872,RAJASTHAN,HANUMANGARH,"20,HMH Ramsara Narayan, Hanumangarh Town, Rajasthan-335513",335513,,"9414094209 ,",,,uttampublicschool2016@gmail.com,http://www.uttampublicschool.com/,2015,4/1/2015 12:00:00 AM,MRS. SHWETA GILL,1,"M.A, B.ED, M.ED, M.PHIL, M.SC,B.SC, IELTS",6,9,Secondary School,Provisional,1/4/2018,31/3/2021,Shree Uttam Singh Memorial Charitable Trust
SKYWINGS INTERNATIONAL SCHOOL,1730753,RAJASTHAN,HANUMANGARH,"848/2,GODARA FARM, BYEPASS ROAD, WARD 01, BLOCK 01",335501,1504,"225045 ,",01494220409,01504-224462,swisbhadra@gmail.com,http://www.skywingsbhadra.in,2015,4/1/2015 12:00:00 AM,SANJEEV KUMAR,1,M.Sc. M.Phil. B.Ed.,5,3,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,MAA BHAGWATI EDUCATIONAL AND WELFARE SOCIETY
Soham international school,1730765,RAJASTHAN,HANUMANGARH,9 km stone suratgarh road,335512,91,"9983412000, ,",,,sishng2014@gmail.com,http://www.sohamschool.com,2014,4/7/2014 12:00:00 AM,MR.MUKESH CHAND,1,"M.COM., M.A. ECONOMICS, M.A. EDUCATION, B.ED.",5,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,MAHADEV FOUNDATION TRUST
Sunrise Public School,1730821,RAJASTHAN,HANUMANGARH,Sunrise Public School Dabri Road Sherda,335503,1504,"288151 ,",,,principal@spssherda.org,,2016,4/1/2016 12:00:00 AM,ANITA KUMARI,,M.A. B.ED,7,18,Secondary School,Provisional,1/4/2017,31/3/2020,SHRI KRISHANA CHARITABLE TRUST SHERDA
SWAMI KESHWANAND MEMORIAL PUB SCHOOL,1730232,RAJASTHAN,HANUMANGARH,GRAMOTTHAN VIDYA PEETH SANGARIA DISTT HANUMANGARH RAJASTHAN,335063,1499,"251310 ,",2231456,,sk_murari@rediffmail.com,,1996,7/1/2008 12:00:00 AM,Shah krishan Murari,1,MA MEd. PGDCA.,13,18,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,GRAMOTTHAN VIDYAPEETH
TAGORE INTERNATIONAL SCHOOL,1730342,RAJASTHAN,HANUMANGARH,"NEAR KRISHNA TALKIES, BHADRA, HANUMANGARH, RAJASTHAN",335501,1504,"224424 ,",06512513253,0120 2564100,vivekraj399@gmail.com,http://www.xyz.com,2002,4/9/2002 12:00:00 AM,VIVEK RAJ,1,"M.A., B.Ed.",3,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Uma Charitable Society
