Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
RAJADHANI RESIDENTIAL SCHOOL,3630027,TELANGANA,HYDERABAD,1-89/2 KUKATPALLY HYDERABAD ANDHRA PRADESH,500072,040,"3058077 , 3067078",3055658,2440054,marigoldpublicschool@gmail.com,http://marigoldindia.com,1988,4/1/2005 12:00:00 AM,MRS KRISHNA VENKATESHWARAN,2,"MSc,Bed",19,19,Secondary School,Provisional,1/4/2018,31/3/2020,RAJADHANI ACADEMY
Rockwell International School,3630152,TELANGANA,HYDERABAD,"Plot No 727, Rd 36, JUBILEE HILLS HYDERABAD",500034,,"04064559922 ,",,,subash@rockwellinternationalschool.com,http://www.rockwellinternationalschool.com,2009,6/8/2009 12:00:00 AM,Mrs.N.Veena Mankoti,0,Pursuing PhD,10,15,Secondary School,Provisional,1/4/2014,31/3/2017,Rockwell Educational Society
ROOTS MONTESSORI SCHOOL,3630035,TELANGANA,HYDERABAD,ROAD NO.6 BANJARA HILLS HYDERABAD ANDHRA PRADESH,500036,040,"3350190 ,",7793260,,roots_school2000@yahoo.com,,1994,4/1/2005 12:00:00 AM,KIRAN SEHAJPAL,2,,,,Secondary School,Provisional,1/4/2018,31/3/2019,seethi sahib charitable trust
SANGHAMITRA SCHOOL,3630038,TELANGANA,HYDERABAD,2-32 NIZAMPET ROAD HYDERNAGAR VILLAGE KUKATPALLY RANGAREDDY DISTRICT ANDHRA PRADESH,500072,040,"3057153 , 3052930",3061524,0385-24272,sangha_mitras@yahoo.co.in,,1985,6/1/2005 12:00:00 AM,NAGESWARA RAO D,1,m.sc. b.ed,5,10,Secondary School,Provisional,1/4/2015,31/3/2020,shri sanatan dharam sabha bathinda
SARITHA VIDYA NIKETAN,3630112,TELANGANA,HYDERABAD,"D.NO. 4-7-266/N, BESIDE RTC BUS DEPOT, PADMAVATHI COLONY, HAYATHNAGAR",501505,040,"24200642 ,",,04024202313,sarithavidyanikethan@gmail.com,http://sarithalearnium.com/,1994,1/1/1994 12:00:00 AM,BHERI SHEBA CRYSTAL,0,"M.A. ENGLISH, BED",15,20,Secondary School,Provisional,1/4/2013,31/3/2016,EDUCATIONAL ENDOWMENT TRUST
SARTHI SCHOOL,3630056,TELANGANA,HYDERABAD,HABSIGUDA X ROAD OPP CCMB HYDERABAD ANDHRA PRADESH,500007,040,"27151385 , 27151610",27061303,,samarpanpublicschool@rediffmail.com,,2000,6/25/2007 12:00:00 AM,P VARALAKSHMI,2,"M.A., B.Ed.",03,05,Secondary School,Provisional,1/4/2014,31/3/2019,SARTHI ACADEMY
SHIVAJI VIDYA PEETH HIGH SCHOOL,3630013,TELANGANA,HYDERABAD,ROAD NO.10 PLOT NO 270 L JUBILEE HILLS HYDERABAD ANDHRA PRADESH,500033,040,"23545682 ,",3305445,,elsythomas26@yahoo.co.in,,1983,4/1/2005 12:00:00 AM,Ms. ELSY THOMAS,2,"M.A, B.Ed",17,25,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SHIVAJI VIDYAPEETH SOCIETY
SHRI HANUMAN VYAYAM SHALA PUBLIC SCHOOL,3630014,TELANGANA,HYDERABAD,SULTAN BAZAAR HYDERABAD ANDHRA PRADESH,500195,040,"24751733 , 4751660",24750235,,hvsps04@rediffmail.com,,2002,4/1/2005 12:00:00 AM,Mrs. RAJESHWARI,2,"M.Sc., B.Ed.",08,20,Secondary School,Provisional,1/4/2015,31/3/2020,BHARAT IYAVIJNAMPEETHAM
SISTER NIVEDITA SCHOOL,3630040,TELANGANA,HYDERABAD,7-1-63 AMEERPET HYDERABAD ANDHRA PRADESH,500016,040,"3731518 , 3731535",3310425,3411035,hoshiarpur@takshilaschools.in,http://www.takshilaschools.in/,1972,4/1/2009 12:00:00 AM,MRS JAYANTHI VENKATARAMAN,2,"M.A., M.Ed.",15,23,Secondary School,Provisional,1/4/2018,31/3/2023,SISTER NIVEDITA FOUNDATION
SRI SWAMI CHINNA JEEYAR SCHOOL,3630117,TELANGANA,HYDERABAD,"139-147,SAMTHA NAGAR , KUKATPALLY,HYDERABAD.",500018,,"04064503111 ,",,,SSCJIS@GMAIL.COM,http://WWW.SSCJIS.COM,2011,6/1/2011 12:00:00 AM,Mrs.P.RAGHU BALA,0,"M.A.,B.ED",10,8,Secondary School,Provisional,1/4/2016,31/3/2021,DAYANAND EDUCATIONAL SOCIETY
SRI VIDYA SECONDARY SCHOOL,3630004,TELANGANA,HYDERABAD,2-2-1105/26 TILAK NAGAR NEW NALLAKUNTA HYDERABAD ANDHRA PRADESH,500044,040,"27563664 ,",040-27564373,,school_srividya@yahoo.com,,1975,6/25/2007 12:00:00 AM,Mrs. Neeta Chitale,2,,,,Secondary School,Provisional,1/4/2015,31/3/2020,EKALAVYA VIDYA SAMITHI
St. Peter's High School,3630086,TELANGANA,HYDERABAD,"Sy No. 2, Sitarampur, Bowenpally, Secunderabad, AP-11",500011,,"04027953770 ,",,,sphs.hyd@gmail.com,http://www.stpeterseducation.in,1999,6/14/1999 12:00:00 AM,Alphonse Reddy Thumma,0,MSc. BEd.,10,18,Secondary School,Provisional,1/4/2014,31/3/2019,Holy Spirit Educational Society
St.Martins High School,3630124,TELANGANA,HYDERABAD,"Sri Sai Colony,Chintal.",500037,,"040-23082365 ,",,-,st.martins_ch@rediff.com,http://www.stmartinschintal.com,1998,6/1/1998 12:00:00 AM,Mrs.Saira Seema Ahmed,0,"B.Sc.,M.A.,M.Ed.",12,15,Secondary School,Provisional,1/4/2016,31/3/2021,St. MartinsChildren Education Society
SULTAN-UL-ULOOM PUBLIC SCHOOL,3630008,TELANGANA,HYDERABAD,MOUNT PLEASANT 8-2-249 ROAD NO.3 BANJARA HILLS HYDERABAD ANDHRA PRADESH,500034,040,"3350862 ,",7750987,265009,mjcetcse@hd2.dot.net.in,http://www.skps.ac.in,1980,6/2/1997 12:00:00 AM,MRS RAZIA SULTANA SHERIEF,2,M.A.M.A B.ED.,10,23,Secondary School,Provisional,1/4/2014,31/3/2019,SULTAN UL ULOOM EDUCATION SOCIETY
THE HYDERABAD PUBLIC SCHOOL,3630001,TELANGANA,HYDERABAD,RAMANTHAPUR HYDERABAD ANDHRA PRADESH,500013,040,"7038391 ,",7038219,040-703837,hpsramanthpr2002@yahoo.com,,1972,4/1/2005 12:00:00 AM,R K MAINI,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2018,HYDERABAD PUBLIC SOCIETY
UNIVERSITY OF HYDERABAD CAMPUS SCHOOL,3630018,TELANGANA,HYDERABAD,CENTRAL UNIVERSITY (PO) GACHIBOWLI HYDERABAD ANDHRA PRADESH,500046,041,"3010428 , 3010500",2261096,,school_matha@yahoo.com,matha_school@yahoo.com,1988,5/18/2002 12:00:00 AM,K V L KANTHA RAO,2,"M.A. MEd. ,MPhil. , M.S.",8,14,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,SCHOOL MANAGING COMMITTEE
vasavi public school,3630010,TELANGANA,HYDERABAD,himayat nagar hyderabad andhra pradesh,500029,040,"23221712 , 3229975",23220975,23228492,vasavipublicschool@yahoo.co.in,,2001,6/25/2007 12:00:00 AM,mrs. jaishree p rao,2,m.sc. b.ed.,7,18,Secondary School,Provisional,1/4/2014,31/3/2019,basavi academy of education
VIDYA VINAYALAYA SCHOOL,3630070,TELANGANA,HYDERABAD,"11-5-378, RED HILLS,",500004,,"040-23393223 ,",,,harish.edu89@rediffmail.com,,1989,6/7/1989 12:00:00 AM,MALA SOMWAY,0,"M.A, B.Ed.",22,22,Secondary School,Provisional,1/4/2017,31/3/2022,HARISH EDUCATIONAL SOCIETY
vignan vidyalaya,3630096,TELANGANA,HYDERABAD,opp jntu nizampet (v) qutbullapur (m),500090,040,"23041853 ,",249222,,vignancbse@gmail.com,http://www.vignanschools.g,1997,,MRS G.KUSUMA,2,m.sc. b.ed,3,18,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,lavu educational society
VIGNANA JYOTHI PUBLIC SCHOOL,3630021,TELANGANA,HYDERABAD,G-16A MADHURANAGAR HYDERABAD ANDHRA PRADESH,500038,040,"3752258 ,",3732966,,principal@edifyschoolranipet.com,,1988,7/7/2010 12:00:00 AM,T ANASUYA SASTRY,2,MA BED,9,20,Secondary School,Provisional,1/4/2013,31/3/2018,VIGNANAJYOTHI SOCIETY
VIKAS THE CONCEPT SCHOOL,3630054,TELANGANA,HYDERABAD,BACHUPALLY MIYARPUR HYDERABAD,500072,040,"23042966 , 23046464",815365,,nseeneesn@gmail.com,,2004,6/8/2007 12:00:00 AM,MATHEW N C,1,"M.A, B.Ed",2,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,VIKAS THE CONCEPT SCHOOL
Vista School,3630172,TELANGANA,HYDERABAD,"Next to Wipro-Gopanapalli Village, Vattinagula Palli, Lingampalli - Khanapur Road, Beyond Gachibowli,",500075,91,"7702524666 ,",,,principal@vistaschool.edu.in,http://www.vistaschools.com,2011,6/13/2011 12:00:00 AM,JAYA MANI,0,"MCA, B. Ed",7,18,Secondary School,Provisional,1/4/2015,31/3/2018,Sri Vijaya Educational Academy
vrs & vj residential school,3630226,TELANGANA,HYDERABAD,"bachupally, r r dt , hyderabad",500072,0474,"887811 ,",604355,,shynaanilprincipal@gmail.com,,2004,4/1/2005 12:00:00 AM,K VIJAYA RANI,0,,,,Secondary School,Provisional,1/4/2017,31/3/2019,v r s char. trust
Alphores High School,3630162,TELANGANA,KARIMNAGAR,"KOTHAPALLY, KARIMNAGAR",505451,,"9247021444 ,",,08782239644,alphoresc@gmail.com,http://www.alphores.com,2015,7/11/2015 12:00:00 AM,MRS.M. ARUNA KUMARI,1,"M.A. (English), B.Ed.",18,06,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,ALPHORES EDUCATIONAL SOCIETY
ENGLISH UNION SCHOOL,3630031,TELANGANA,KARIMNAGAR,2-10-853/1 JYOTHINAGAR BEHIND COURT KARIMNAGAR DIST. ANDHRA PRADESH,505001,0878,"2243039 ,",2265353,,englishunionschool@yahoo.co.in,,1991,6/26/2006 12:00:00 AM,Mr. BALDWIN FAIFE,2,"M.A.,M.Ed.",8,18,Secondary School,Provisional,1/4/2012,31/3/2017,MARTHOMA EDUCATIONAL SOCIETY KOCHI
jawahar navodaya vidyalaya,3640005,TELANGANA,KARIMNAGAR,choppadandi karim nagar dist.,505415,08722,"81476 ,",81476,,,,1986,3/31/2011 12:00:00 AM,janardhan reddy c,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2020,navodaya vidyalaya samiti
JYOTHISHMATI ACADEMY,3630033,TELANGANA,KARIMNAGAR,9/3 KM HYDERABAD ROAD NUSTULAPUR VILLAGE KARIM NAGAR DIST. ANDHRA PRADESH,505481,0878-22,"83249 43504 , 43504",8324943504,-,-,-,1992,8/12/2007 12:00:00 AM,Mr. FRANCINA,2,M.TECH,7,14,Secondary School,Provisional,1/4/2015,31/3/2020,SHALINI VIDYA SANSTHA
KENCREST INTERNATIONAL SCHOOL,3630088,TELANGANA,KARIMNAGAR,"Jyothinagar, Shiva Theatre Road, Karimnagar.",500101,,"08782230767,08782235435 ,",,,kencrestschool@yahoo.com,http://www.kencrestinternationalschool.com,1998,6/1/1998 12:00:00 AM,Joy Chakroborty,0,M.A. B.ed,4,11,Secondary School,Provisional,1/4/2011,31/3/2014,Kencrest Educational Society
KENDRIYA VIDYALAYA,3600008,TELANGANA,KARIMNAGAR,NTPC JYOTHI NAGAR RAMAGUNDAM KARIMNAGAR DISTT. ANDHRA PRADESH,505215,08728,"62119 ,",71290,,kvwaltair@yahoo.com,,1980,4/1/2005 12:00:00 AM,S H SARATH,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,3600025,TELANGANA,KARIMNAGAR,"lmd aluguno, karimnagar, karimnagar district, telengana- 505 527",505527,0878,"2223031 ,",,,singhabhunath1@gmail.com,,1993,1/25/2009 12:00:00 AM,DR PRABHU NATH SINGH,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,ministry of defence govt of india
KGR Public School,3630266,TELANGANA,KARIMNAGAR,"KGR PUBLIC SCHOOL, MOTHE, Gollapally road, near Godavari Valley, Jagtial, Telangana 505327",505327,,"9949997627 ,",,,Reddy.kgr@gmail.com,,2016,6/14/2016 12:00:00 AM,MR.K GOVARDHAN REDDY,1,"M.Tech, IIT Kharagpur",13,9,Secondary School,Provisional,1/4/2018,31/3/2021,Nava vignan vidya bharathi educational society
Paramita Heritage School,3630258,TELANGANA,KARIMNAGAR,Padmanagar,505002,,"0878-6502185 ,",,,admin.office@paramitaschools.in,http://www.paramitaschools.in,2005,6/13/2005 12:00:00 AM,Mr.Sreesan MS,0,"M.A., B.Ed.",6,8,Secondary School,Provisional,1/4/2018,31/3/2021,ARAVINDA EDUCATIONAL SOCIETY
ATOMIC ENERGY CENTRAL SCHOOL,3680003,TELANGANA,KHAMMAM,HEAVY WATER PLANT COLONY ASWAPURAM KHAMMAM DISTT. ANDHRA PRADESH,507116,08746,"24351 ,",24376,24340493,aecs_manuguru@rediffmail.com,,1984,4/1/2005 12:00:00 AM,SHOBHA DOVE,2,"ma eng, m.ed",8,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,"ATOMIC ENERGY EDUCATION SOCIETY, BO"
bhadrachalam public school & jr. college,3630006,TELANGANA,KHAMMAM,sarapaka khammam dist. andhra pradesh,507128,08746,"217066 , 42340",243312,242460,prabhakar123_in@yahoo.co.in,http://www.itcptel.com,1979,6/25/2007 12:00:00 AM,mr. g.prabhakar reddy,1,"m.sc,m.phil,m.a.,m.ed",18,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,b p l society
BHARAT PUBLIC SCHOOL,3630047,TELANGANA,KHAMMAM,SUBHASH CHANDRA BOSE NAGAR RAMAVARAM KOTHAGUDAM ANDHRA PRADESH,507118,08744,"0874423102 ,",,,msubbarao_2000@yahoo.com,,,,Mr. M.SUBBA RAO,1,"M.A;M.Phil;B.Ed.,",25,35,Secondary School,Provisional,1/4/2015,31/3/2020,GURAZADA EDUCATIONAL SOCIETY
BLOOMING MINDS CENTRAL SCHOOL,3630115,TELANGANA,KHAMMAM,"KAIKONDAIGUDEM POST, RURAL MANDAL, NEAR TRINITY PG COLLEGE, BALLEPALLI, KHAMMAM Dt, ANDHRA PRADESH",507002,,"09542518594 ,",,,bloomingminds.khammam@gmail.com,http://www.bloomingminds.co.in,2011,6/20/2011 12:00:00 AM,MissNAGAVALLY.K,0,"B.Com,B.Ed",11,14,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,B.M.EDUCATIONAL SOCIETY
Harvest Public School,3630058,TELANGANA,KHAMMAM,"5-7-200/11, Near Mamata Hospital, Pakabanda Bazar, Khammam, A.P 507001",507001,0485,"08742-652095 ,",563305,,harvest_khammam@yahoo.co.in,,2002,6/12/2002 12:00:00 AM,R.Parvathi Reddy,2,"M.Sc, B.Ed, M.B.A",2,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,Quest Educational Society
JAWAHAR NAVODAYA VIDYALAYA,3640002,TELANGANA,KHAMMAM,PALAIR-POST VIL.PALERU KUSUMANCHI MA KHAMMAM DISTT.,507157,08742,"81625 , 81827",81827,,imsaap@hd1.vsnl.net.in,,1987,3/31/2013 12:00:00 AM,A K SHARMA,1,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2009,NAVODAYA VIDYALAYA SAMITI
jawahar navodaya vidyalaya II,3640010,TELANGANA,KHAMMAM,"Via. GMR Polytechnique, VIII. & Mandal: Yetapaka, Sarapaka Post, East Godavari Dist. Andhra Pradesh- 507128",507111,08743,"216060 ,",231807,,,,1990,3/31/2011 12:00:00 AM,d. gunasekaran,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,navodaya vidyalaya samiti
KENDRIYA VIDYALAYA,3600018,TELANGANA,KHAMMAM,"VILLAGE POLPALLY, NEAR KARUNAGIRI, KHAMMAM, ANDHRA PRADESH",507003,08742,"210599 ,",,,,,1986,1/25/2009 12:00:00 AM,K LAXMAIAH,2,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
NAVABHARAT PUBLIC SCHOOL,3630011,TELANGANA,KHAMMAM,NAVA NAGAR SIIL POST PALONCHA KAMMAM DISTRICT ANDHRA PRADESH - 507 154,507154,08744,"256118 ,",256444,,nbpschool@gmail.com,http://www.nbps.in,1978,4/1/2005 12:00:00 AM,Mr. M.V.S.REDDY,1,M.A; B.Ed,12,22,Secondary School,Provisional,1/4/2013,31/3/2018,NAVA BHARAT RURAL DEVELOPMNT SOCIET
NEW LITTLE FLOWER E.M SCHOOL,3630271,TELANGANA,KHAMMAM,"7-427/C, LIONS VIDYA NAGAR, WYRA (MNDL), KHAMMAM (DIST)",507165,,"8886220479 ,",,,newlittleflower1@gmail.com,,2016,6/12/2016 12:00:00 AM,MR. DR. P. BHUMESHWARA RAO,1,"MBA, Ph.D",5,5,Secondary School,Provisional,1/4/2018,31/3/2021,Phoneix Eductional Society
S V M CENTRAL PUBLIC SCHOOL,3630032,TELANGANA,KHAMMAM,SRINIVASA NAGAR KHAMMAM ANDHRA PRADESH,507003,08742,"652699, , 29812",08742-652799,255322,rjcsvmkmm@gmail.com,,1989,6/2/1997 12:00:00 AM,Mrs. M.Uma,2,"MA, B.ED",5,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SRI SHASTHA EDUCATIONAL SOCIETY
S.E.S - V V CENTRAL PUBLIC SCHOOL,3630019,TELANGANA,KHAMMAM,SARADA NAGAR RAGUNADHAPALEM P.O KHAMMAM DIST. KHAMMAM DIST ANDHRA PRADESH,507002,08742,"225097 , 88354",9949901775,,n.pandurangarao@gmail.com,,1985,1/25/2009 12:00:00 AM,Mr. N PANDURANGA RAO,1,Msc B.Ed,10,28,Secondary School,Provisional,1/4/2018,31/3/2019,SARDA EDUCATIONAL SOCIETY
SAI SPURTHI D.A.V SCHOOL,3630143,TELANGANA,KHAMMAM,"B.GANGARAM (V), SATTUPALLY (M), KHAMMAM DISTRICT-507303",507303,,"08761-288338, ,",,,ssdavps@gmail.com,http://www.davsaispurthi.org,2010,6/23/2010 12:00:00 AM,MR.V S PRASHANTH,1,"M.Sc., B.Ed.,",7,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Dayanand Anglo-Vedic College Trust & Managing Society
SREE VIDYANIKETHAN HIGH SCHOOL,3630269,TELANGANA,KHAMMAM,"Gopalapuram, 8th division,Khammam city,Khammam district.",507002,,"08742 653999 ,",,,info.sreevidyanikethan@gmail.com,,2014,6/8/2014 12:00:00 AM,MR.T.GOPALAKRISHNAIAH,1,MA B.ED,14,17,Secondary School,Provisional,1/4/2018,31/3/2021,rajyalaxmi educational society
SRI CHAITANYA INTERNATIONAL SCHOOL,3630104,TELANGANA,KHAMMAM,"Near Mamatha Medical College, Pakabanda Bazar, Khammam.",507002,8742,"12345 ,",,,thotapraveena@yahoo.com,,2008,6/12/2008 12:00:00 AM,G NAGA PRAVEENA,1,"M.A., B.ED.",8,20,Secondary School,Provisional,1/4/2015,31/3/2020,SRI CHAITANYA EDUCATIONAL SOCIETY
DWARAKA SCHOOL,3630201,TELANGANA,MAHBUBNAGAR,SINGARAM X ROAD,509210,8506,"200200 ,",,,ganapa.srinu@gmail.com,,2013,6/12/2013 12:00:00 AM,G SRINIVAS,0,"MA , BEd",10,10,Secondary School,Provisional,1/4/2016,31/3/2019,DWARAKA EDUCATIONAL SOCIETY
Fortune Butterfly School,3630137,TELANGANA,MAHBUBNAGAR,"Kadthal Village, Amangal Mandal",509358,,"08543203456 ,",,04023555852,president.fbs@fortunebutterflycity.com,http://www.fortunebutterflyschool.com,2009,6/15/2012 12:00:00 AM,Mrs.Bharathi Ponna,0,"B.Sc, B.Ed",17,25,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Fortune Educational Society
JAWAHAR NAVODAYA VIDYALAYA,3640009,TELANGANA,MAHBUBNAGAR,VATTEM DISTT MAHABUBNAGAR,509203,08540,"28710 ,",9550378827,,kvnk1936@gmail.com,,1994,4/1/1991 12:00:00 AM,K.V. NAGARAJA KUMAR,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Navodaya Vidyalaya Samiti
KENDRIYA VIDYALAYA,3600019,TELANGANA,MAHBUBNAGAR,"MAHABUBNAGAR, RED CROSS BUILDING, YENUGONDA, MAHABUBNAGAR, ANDHRA PRADESH",509002,08542,"270270 ,",08942-240084,,kvsklm2000@yahoo.com,,1994,1/25/2009 12:00:00 AM,N.S.S. PRASAD,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2019,K V S
KOTHAKOTA PUPILS HIGH SCHOOL,3630245,TELANGANA,MAHBUBNAGAR,Kothakota,509381,,"08545226269 ,",,,sesrvar@gmail.com,http://www.seskothakota.org,2007,6/1/2007 12:00:00 AM,Mrs.A. Krishna Veeni,,"B.Sc., B.Ed",12,20,Secondary School,Provisional,4/1/2017,31/3/2020,SARALA EDUCATION SOCIETY
M.V.Raman High School,3630248,TELANGANA,MAHBUBNAGAR,"Atmakur,",509131,,"08504223674 ,",,,mvramantechnoschool@gmail.com,http://www.mvramanhighschool.com,2009,6/1/2009 12:00:00 AM,Mrs.M.Ancysreedhar,,"MA, B.Ed",20,25,Secondary School,Provisional,4/1/2017,31/3/2020,Sri Raman Educational Society
MOUNT BASIL HIGH SCHOOL,3630267,TELANGANA,MAHBUBNAGAR,"HNO: 7-13, NEAR JOLLY HILLS, MALLEBOINAPALLY, JADCHERLA, MAHABUBNAGAR",509301,,"9949556659 ,",,,mountbasilschool@gmail.com,,2016,6/16/2016 12:00:00 AM,MRS.S MAHABOOBUNNISA BEGUM,1,"M.SC., B.Ed",15,15,Secondary School,Provisional,1/4/2018,31/3/2021,VICTORY EDUCATIONAL SOCIETY
SARASWATHI HIGH SCHOOL,3630251,TELANGANA,MAHBUBNAGAR,"Yerravally X Roads, Kondair Post",509125,,"9666806789 ,",,,saraswathitechnoschool@gmail.com,http://www.saraswathihighschool.com,2010,6/1/2010 12:00:00 AM,Mr.Venkateshwar Rao,,"B.Sc, B.Ed",6,10,Secondary School,Provisional,1/4/2018,31/3/2021,Veera Dharma Reddy Educaional Society
SHASTRA SCHOOL,3630229,TELANGANA,MAHBUBNAGAR,"Kotra X Road, Kotra (Vill), Veldanda (Mdl), Mahabubnagar (Dist), Telangana",509360,91,"9705125984 ,",,,,http://www.shastragroups.com,2014,6/16/2014 12:00:00 AM,INDIRA GAIKWAD,,"B.Sc, B.Ed",2,5,Middle Class,Provisional,1/4/2017,31/3/2020,Maruthi Sai Educational Society
SHLOKA SCHOOL,3630244,TELANGANA,MAHBUBNAGAR,"SHLOKA SCHOOL, BUREDDYPALLY (Village), Post Office: Malleboinaplly, Jadcherla Mandal, MAHBUBNAGAR _DIST PIN509301",509301,,"7075523666 ,",,,bees.shloka@gmail.com,http://www.shlokaschool.com,2015,6/22/2015 12:00:00 AM,Mr.M.Madhukar,,B.Sc. B.Ed,10,26,Secondary School,Provisional,4/1/2017,31/3/2020,Baburao Eeshwaramma Educational & Welfare Society
Shree Swaminarayan Gurukul School,3630153,TELANGANA,MAHBUBNAGAR,"Chennakeshav Nagar, Nagarkarnool Rd, Nagasala village Jadcherla,",509301,,"9010200017 ,",,,jadcherla@gurukul.org,http://www.gurukul.org,2013,6/24/2013 12:00:00 AM,Mr.Bhavesh Babaria,0,MBA,7,0,Secondary School,Provisional,1/4/2017,31/3/2022,Shree Swaminarayan Gurukul Hyderabad
Tagore High School,3630242,TELANGANA,MAHBUBNAGAR,"Raghavendra Colony, Shadnagar, Mehbubnagar District, Telangana",509216,,"08548252479 ,",,,tagore.phloxe@gmail.com,,1997,6/13/1997 12:00:00 AM,Mrs.G. S. Swapna,,M.A. B.Ed,3,8,Secondary School,Provisional,4/1/2017,31/3/2020,Sri Raghavendra Educational Society
bharatiya vidya bhavans public schoo,3630009,TELANGANA,MEDAK,b.h.e.l.township r.c.puram hyderabad andhra pradesh,500032,040,"23024910 , 3021902",040-23022188,23023922,bvbpschoolbhel@sify.com,,1977,6/25/2007 12:00:00 AM,mr. p rama hanuman,1,"m.a., m.al., b.ed.,",15,26,Secondary School,Provisional,1/4/2014,31/3/2019,bhartiya vidya bhavan
d a v b d l public school,3630023,TELANGANA,MEDAK,b d l township bhano medak distt. andhra pradesh,502305,040,"242902 ,",0824-2213144,2437812,fkunil@yahoo.co.uk,http://www.kunilschool.co,1989,6/2/1997 12:00:00 AM,m prabhakar,2,"m.a, b.ed",08,15,Secondary School,Provisional,1/4/2015,31/3/2020,dav college trust & mgt. society
JAWAHAR NAVODAYA VIDYALAYA,3640006,TELANGANA,MEDAK,PAMALAPARTHY (POST) WARGAL MEDAK DIST. ANDHRA PRADESH,502279,08454,"253055 ,",253166,253055,jnvmedak@rediffmail.com,,1988,4/30/2014 12:00:00 AM,Mr. R RAMA RAO,1,"MA,MEd",10,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,3600010,TELANGANA,MEDAK,ORDNANCE FACTORY EDDUMAILARAM DIST. MEDAK ANDHRA PRADESH,502205,040,"3241021 , 38255",3241021,,principal508@yahoo.com,,1985,4/1/2005 12:00:00 AM,SMT. D SUDHAMANI,2,,,,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
Manthan School,3630173,TELANGANA,MEDAK,"Sy No 368/p & 369/p, Tellapur Village Ramachandrapuram mandal hyderabad",502032,,"08455297919 ,",,,ramakrishna.reddy@manthanschool.org,http://www.manthanschool.org,2014,4/1/2014 12:00:00 AM,Mrs.Nagamani Mustur,2,B Ed,5,10,Secondary School,Provisional,1/4/2015,31/3/2018,Manthan Educational Society
MNR School of Excellence,3630072,TELANGANA,MEDAK,"MNR Nagar, Narsapur Road, Fasalwadi Village, Sangareddy Mandal",502294,0154,"08455-277022 ,",,08455-277688,info@mnrindia.org,http://www.mnrindia.org,2008,6/18/2008 12:00:00 AM,M.S.V.S.Durga Prasad,0,"B.Sc., B.Ed.,",16,18,Secondary School,Provisional,1/4/2016,31/3/2021,MNR Educational Trust
MONA PLAY SCHOOL,3630216,TELANGANA,MEDAK,Sr No 165/36 Sadashivpet Town,502291,,"9177149771 ,",,,suchitrashaw2015@gmail.com,http://www.monaplayschool.com,2012,6/1/2012 12:00:00 AM,Mrs.P L R Rani,,B.Sc BEd,10,14,Middle Class,Provisional,1/4/2017,31/3/2020,ASHA EDUCATIONAL SOCIETY
Open Minds A Birla School,3630147,TELANGANA,MEDAK,"Survey No.192 & 193, Kollur,9th KM off the outer ring road from Gachibowli to Patancheru,Kollur(V),Ramachandrapuram(M),Medak District.",502300,,"91 07337391976 ,",,,openminds.hyd@gmail.com,http://www.openminds.in,2010,12/15/2012 12:00:00 AM,Mrs. Syamali Chowdhury,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DSR Educational Society
