Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
I B DAV PUBLIC SCHOOL,630033,HIMACHAL PRADESH,KANGRA,"NARWANA YOL CAMP, DHARMSHALA, DISTT KANGRA HIMACHAL PRADESH",176052,0189,"236120 ,",235990,,parveen_shivpuri@yahoo.com,,1979,7/22/2001 12:00:00 AM,Parveen Shivpuri,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,dav college managing committee delh
JAWAHAR NAVODAYA VIDYALAYA,640006,HIMACHAL PRADESH,KANGRA,PAPROLA DISTT KANGRA HIMACHAL PRADESH,176115,0189,"242010 ,",86139,,sushg4300@gmail.com,,1987,4/1/1991 12:00:00 AM,SUSHMA GOSWAMI,1,M.A.,5,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NAVODAYA VIDYALAYA SAMITI
"K.scholars public school,harar",630228,HIMACHAL PRADESH,KANGRA,P.o.muhal teh. Debra distt.kangra,177117,0091,"9816922525 ,",,,kscholarsps@gmail.com,,2011,4/1/2011 12:00:00 AM,RASHMA DEVI,,M.sc.phy b.ed,8,11,Secondary School,Provisional,4/1/2017,31/3/2020,"Khushi Ram Memorial Trust ,Harar"
KENDRIYA VIDYALAYA,600002,HIMACHAL PRADESH,KANGRA,YOL CANTT KANGRA HIMACHAL PRADESH,176052,1892,"236167 ,",217932,,KVYOLCANTTHP@GMAIL.COM,,1975,4/1/1991 12:00:00 AM,GIRISH CHAND,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,600003,HIMACHAL PRADESH,KANGRA,"HOLTA CAMP PALAMPUR , DISTT KANGRA, HIMACHAL PRADESH",176001,1894,"230661 ,",217932,,lalitkg20@gmail.com,,1977,4/1/1991 12:00:00 AM,LALIT KUMAR,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,600005,HIMACHAL PRADESH,KANGRA,DHARAMSALA CANTT KANGRA DISTT HIMACHAL PRADESH,176216,1892,"221414 ,",281,,deepssandhu1971@gmail.com,,1981,4/1/1991 12:00:00 AM,DEEPIKA SANDHU,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,600011,HIMACHAL PRADESH,KANGRA,BHANALA (SHAHPUR) DISTT. KANGRA HIMACHAL PRADESH,176206,91,"9805634253 ,",383563,,sulakshanadogra@yahoo.in,,1986,4/1/1991 12:00:00 AM,SULAKSHANA DOGRA,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,600015,HIMACHAL PRADESH,KANGRA,"alhilal cantt, p o taragarh distt kangra himachal pradesh",176081,1894,"242650 ,",63780,,kvalhilal@gmail.com,,1986,4/1/2005 12:00:00 AM,DR MRS SUDHA SHARMA,1,m. sc.,0,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA,600017,HIMACHAL PRADESH,KANGRA,"NALETI TEH. DEHRA, DISTT. KANGRA HIMACHAL PRADESH",177104,1970,"245088 ,",63780,,rajkumar_7708@rediffmail.com,,1993,4/1/2005 12:00:00 AM,RAJ KUMAR,1,m. sc.,0,8,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2013,Kendriya Vidyalaya Sangathan
Laureate Global School,630220,HIMACHAL PRADESH,KANGRA,VPO Kathog,177101,,"9218428040 ,",,,laureategs@gmail.com,http://www.laureategs.in,2015,4/9/2015 12:00:00 AM,Mrs.Kiran Dharmani,,"M.A., B.Ed.",10,20,Secondary School,Provisional,1/4/2017,31/3/2020,Laureate Educational Society
lawrence public school,630187,HIMACHAL PRADESH,KANGRA,relhu road.shahpur distt kangra,176206,1892,"237088 ,",,,nilouferuby@yahoo.co.in,,2010,4/8/2011 12:00:00 AM,NILOUFER S MAHAJAN,0,"M.A,M.B.A,B.ed,Ph.D (Pursuing",6,8,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,Lawrence Public School education society
Lawrence Public School Guler,630239,HIMACHAL PRADESH,KANGRA,V.P.O. Guler Tehsil Dehra Dist. Kangra,176033,,"01970265373 ,",,,lawrencepublicschoolguler@gmail.com,,2006,4/4/2006 12:00:00 AM,Mr.Manoj Kumar,,"M.Sc, B.Ed",8,8,Secondary School,Provisional,1/4/2018,31/3/2021,Lawrence Education Society Guler
"Lotus International Convent School,",630173,HIMACHAL PRADESH,KANGRA,"Rakkar, Teh. Rakkar, Distt. Kangra, H.P.",177043,1970,"9805228540 ,",,01970-267664,school_lotus@yahoo.com,,2012,3/22/2012 12:00:00 AM,PANKAJ SHARMA,1,"B.Sc., B.Ed.",6,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,"Shri Ganesh Education Society, Tiamal"
MAHARISHI VIDYA MANDIR PUBLIC SCHOOL,630098,HIMACHAL PRADESH,KANGRA,KHATECHAR DHARMSHALA DISTT KANGRA HIMACHAL PRADESH,173209,1892,"275576 , 265307",260367,01792-261042,mvmdharamshala.1@gmail.com,http://www.kips.edu.in,1991,3/26/2008 12:00:00 AM,RAKESH CHAND TYAGI,2,"M.A. (English), B.Ed",1,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MAHARISHI SHIKSHA SANSTHAN
mblm international school mangarh,630174,HIMACHAL PRADESH,KANGRA,Vill. Mangarh PO POlian,176025,1893,"206002 ,",,,mblmismangarh@gmail.com,,2006,4/1/2006 12:00:00 AM,Jeewan Lata,2,B.A. B.Ed,5,3,Secondary School,Provisional,1/4/2016,31/3/2021,BANSI LAL MEMORIAL EDUCATION COMMITTEE MANGARH TEHSIL FATEHPUR DISTT. KANGRA H.P
MEHR CHAND MAHAJAN D A V SENIOR SECONDARY PUBLIC SCHOOL,630035,HIMACHAL PRADESH,KANGRA,BAGHNI NURPUR DISTT. KANGRA HIMACHAL PRADESH,176202,1893,"8894079276 ,",330088,331690,mcmdavps@yahoo.co.in,,1978,7/1/2004 12:00:00 AM,M R Rana,2,"MA,B.Ed,B.Lib.Info SC.",13,13,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MANAGING COMMITTEE
MONTESSORIE CAMBRIDGE SCHOOL,630081,HIMACHAL PRADESH,KANGRA,RAJA-KA-BAGH NEAR JASSUR TEH NURPUR KANGRA HIMACHAL PRADESH,176201,1893,"227528 , 226527",227333,2458339,mcs.school@yahoo.com,http://www.pcsjammu.org,2001,4/1/2005 12:00:00 AM,R K PATHNAIA,2,M A B.Ed,13,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,HIMALAYAM EDUCATION & RESEARCH
Neugal Public Senior Secondary School,630128,HIMACHAL PRADESH,KANGRA,"v.p.o. Binderaban, Teh. Palampur, Distt Kangra, Himachal Pradesh",176061,1894,"1894232508 ,",6637959,,aseemawasthi1975@gmail.com,,1989,4/1/1989 12:00:00 AM,ASEEM AWASTHI,1,"Msc, B.Ed",10,22,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NEUGAL EDUCATION SOCIETY (Regd
NOORPUR PUBLIC SCHOOL,630091,HIMACHAL PRADESH,KANGRA,NURPUR DISTT KANGRA HIMACHAL PRADESH,176202,1893,"220042 ,",220442,,npsnpr2007@yahoo.co.in,,1992,3/25/1998 12:00:00 AM,PUNAM DOGRA,2,M.A.,10,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,LAJYAWATI MEM EDU SOC
Paras Public School,630178,HIMACHAL PRADESH,KANGRA,P.O.- Bhawarna,176083,1894,"248897 ,",,01894248897,paraspublicschool786@gmail.com,http://www.paraspublicschool.com/,2006,4/6/2006 12:00:00 AM,NEELAM RANA,0,"M.A., B.ED",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Paras Public School Educational Society
PARMARTH INTERNATIONAL SCHOOL,630142,HIMACHAL PRADESH,KANGRA,"Mandi Road, KANGRA, TEH. BAIJNATH, HIMACHAL PRADESH",176125,1894,"263158 ,",2291135,,gosw2000@yahoo.com,,1993,4/1/2005 12:00:00 AM,SUBASH GIR SHIV MOHAN,2,"m.a. maths, b.ed.",5,5,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,foothills academy
PARTAP WORLD SCHOOL,630193,HIMACHAL PRADESH,KANGRA,"VILLAGE CHANOUR, INDORA, DIST. KANGRA, HIMACHAL PRADESH",176401,1893,"01893-241177, ,",,,pwsindora@gmail.com,http://www.pwsindora.com,2013,4/11/2013 12:00:00 AM,MRS. RAJPUT RENU SINGH,1,"MA , B.ED",2,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,PARTAP EDUCATION & RESEARCH SOCIETY
Pine Grove International School,630202,HIMACHAL PRADESH,KANGRA,Dheera Palampur Kangra HP,176101,1894,"222862 ,",,01894235311,gemspushap@gmail.com,,2010,4/1/2010 12:00:00 AM,PUSHAP RAJ SONI,0,"Msc zoology,Bed",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NATIONAL CAREER PUBLIC EDUCATION COMMITTEE
Pinnacle World School,630225,HIMACHAL PRADESH,KANGRA,v.p.o baroh,176054,,"01892-259053 ,",,01892-259053,pwsbaroh@gmail.com,,2014,4/1/2014 12:00:00 AM,Mr.Chaman lal,,M.Sc B.ED,1,3,Middle Class,Provisional,1/4/2017,31/3/2020,Freedom Fighter Education Trust
RAILBOW INTERNATIONAL SCHOOL,630097,HIMACHAL PRADESH,KANGRA,NAGROTA BAGWAN TEH & DISTT KANGRA HIMACHAL PRADESH,176047,1892,"251592 ,",249222,,chhavikashyap@rediffmail.com,,2002,4/2/2008 12:00:00 AM,CHHAVI KASHYAP,2,P.hd,7,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DIWAN CHAND MEMO EDU SOC
RAINBOW WORLD SCHOOL,630224,HIMACHAL PRADESH,KANGRA,"Vill Bari, Bhawarna",176083,1894,"247999 ,",,-,meerabhatia304@gmail.com,http://www.rwsbhawarna.com,2014,4/9/2015 12:00:00 AM,MEERA BHATIA,,"M.Sc, B.Ed",5,5,Secondary School,Provisional,1/4/2017,31/3/2020,Rainbow International Society For Education(RISE) Regd.
RANSONS PUBLIC SCHOOL MALGUNI (THURAL),630238,HIMACHAL PRADESH,KANGRA,VILLAGE MALGUNI P.O. THURAL,176107,,"9418386386 ,",,,varun.sharmathural@gmail.com,http://www.ransonsinstitute.com,2007,2/2/2007 12:00:00 AM,Mr.VARUN SHARMA,,MSC B ED,5,7,Secondary School,Provisional,1/4/2018,31/3/2021,RANSONS WELFARE SOCIETY UPPER MARANDA
ROSE PUBLIC SCHOOL,630104,HIMACHAL PRADESH,KANGRA,"V & PO SULIALI TEH NURPUR DISTT KANGRA, HIMACHAL PRADESH",176211,1893,"234870 ,",234270,234170,babsachi@gmail.com,www.rosepublicschool.com,2001,4/2/1994 12:00:00 AM,SANJAY KUMAR SHARMA,1,B.Com. M.Ed.,06,05,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ROSE PUBLIC EDUCATION COMMITTEE
ROSEMARY PUBLIC SCHOOL,630213,HIMACHAL PRADESH,KANGRA,vpo haripur,176028,1970,"265032 ,",,,optimismvivek@rediffmail.com,http://www.rosemarypublicschool.in,2006,4/1/2006 12:00:00 AM,VIVEK KAUNDAL,,"M.A., B.ed.",10,10,Secondary School,Provisional,1/4/2016,31/3/2019,ROSEMARY EDUCATION SOCIETY
S D Public Model School,630207,HIMACHAL PRADESH,KANGRA,VPO Sansarpur Terrace,176501,1970,"256333 ,",,,sdpublicmodelschool@gmail.com,,2001,4/2/2001 12:00:00 AM,Reetu Sharma,2,MSc. MEd,6,10,Secondary School,Provisional,1/4/2015,31/3/2018,Snatan Dharma Education Society
Sacred Soul Cambridge School,630197,HIMACHAL PRADESH,KANGRA,Vill. Road P. O. Panjhara Teh. Nurpur Distt. Kangra H.P.,176051,1893,"204007 ,",,0,sacredsoulcambridgeschool@gmail.com,,2012,4/25/2012 12:00:00 AM,Tarsem Kumar,0,M.Sc.(maths) B.Ed. PGDCA,07,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Sacred Soul Cambridge Education Society
Saint Rudraksh Convent School,630190,HIMACHAL PRADESH,KANGRA,"VPO: Barot/Banal, Teh: Fatehpur, Distt: Kangra",176022,1893,"64393 ,",,-,saintrudraksh.conventschool@gmail.com,,2002,4/1/2002 12:00:00 AM,INDU BALA,0,"MA, B.Ed",09,09,Secondary School,Provisional,1/4/2017,31/3/2022,Saint Rudraksh Convent School Barot
samuels english medium school,630157,HIMACHAL PRADESH,KANGRA,"b.p.o.bundla-tea-estate,p.o.palampur",176061,,"01894-232749 ,",,011-45538314,samuelsschool@gmail.com,,1992,4/1/1992 12:00:00 AM,bhuwan sharma,0,"b.s.c , b.ed",5,7,Secondary School,Provisional,1/4/2014,31/3/2019,samuels educational committee
SCHOLAR'S INTERNATIONAL SCHOOL,630117,HIMACHAL PRADESH,KANGRA,"V & P.O. GHURKARI, DISTT. KANGRA, HIMACHAL PRADESH",176001,1892,"265588 ,",,,artee07sis@gmail.com,,1997,3/5/2007 12:00:00 AM,Artee Sharma,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,THAKUR SINGH MEMORIAL EDUCATION TR
SEA ROCK INTERNATIONAL SCHOOL,630112,HIMACHAL PRADESH,KANGRA,INDIRA JASSUR ROAD VPO INDPUR DISTT KANGRA HIMACHAL PRADESH,176059,0186,"242177 ,",222261,01786-2222,tcsigopalpur@yahoo.com,,1979,7/22/2001 12:00:00 AM,ASHA RANI,2,"MA, B.ED",06,11,Secondary School,Provisional,1/7/2015,31/3/2020,SEA ROCK INT SCHOOL EDU WEL SOC
Shaheed MSM International School,630129,HIMACHAL PRADESH,KANGRA,"Takoli, Tehsil Fatehpur, Distt. Kangra, Himachal Pradesh",176021,1893,"01893256542 ,",,,shaheedmsm@gmail.com,,2005,1/4/2006 12:00:00 AM,MRS. SUMAN SAROJ,1,MA B.Ed.,12,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHAHEED MANMOHAN SINGH MEMORIAL EDUCATION COMMITTEE
SHIVALIK INTERNATIONAL CONVENT SCHOOL,630126,HIMACHAL PRADESH,KANGRA,"DEHRA, DIST KANGRA, HIMACHAL PRADESH",177105,0197,"0289242 ,",,,sharmamonika1113@gmail.com,,1992,1/21/2009 12:00:00 AM,POOJA SHARMA,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SHREE SWAMINARAYAN VIDYAVELI SALVAV
Shivalik International Convent School,630203,HIMACHAL PRADESH,KANGRA,"Vill Bhatti-Khoula, P.O & Teh: Jwalamukhi",176031,8988,"255242 ,",,,ankitasharma8630@gmail.com,,2013,4/1/2013 12:00:00 AM,Ankita Sharma,1,"M.A, B.Ed",2,3,Secondary School,Provisional,1/4/2018,31/3/2023,Shivalik International Convent School Society
SHIVALIK PUBLIC SCHOOL,630175,HIMACHAL PRADESH,KANGRA,"V.P.O. GANGATH , TEHSIL NURPUR, DIST. KANGRA",176204,1893,"275555 ,",,,shivalikps.gangath@gmail.com,,1996,3/27/1996 12:00:00 AM,RAMA SHARMA,0,"M.A., B.Ed.",7,8,Secondary School,Provisional,1/4/2016,31/3/2021,"SHIVALIK PUBLIC SCHOOL EDUCATION SOCIETY ,GANGATH, TEHSIL NURPUR , DISTRICT KANGRA"
Shivalika Public School,630192,HIMACHAL PRADESH,KANGRA,"Village- Palhuni, P.O. Bhawarna, Teh- Palampur",176083,1894,"217290 ,",,,guleria.suman14@gmail.com,,2012,4/16/2012 12:00:00 AM,Suman Guleria,0,"Bsc, M.A. English, B.Ed.",0,8,Secondary School,Provisional,1/4/2016,31/3/2019,Shivalika Education & Research Society
SOS TIBETAN CHILDREN'S VILLAGE SCHOOL,630066,HIMACHAL PRADESH,KANGRA,GOPALPUR VILLAGE DARATI PO CHACHIAN DISTT KANGRA HIMACHAL PRADESH,176059,1894,"252391 ,",222261,01786-2222,phunta123@yahoo.co.in,,1979,7/22/2001 12:00:00 AM,PHUNTSOK TASHI,1,"MA, B.ED",06,11,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,TIBETAN CHILDREN VILLAGE
"SPRING DALE CONVENT SCHOOL, JAWALI AT PALOURA",630135,HIMACHAL PRADESH,KANGRA,"VILL. PALOURA, P.O. DARKATI, TEH. JAWALI, DISTT. KANGRA (H.P.)",176023,0189,"262352 ,",265755,,mukesh20141974@gmail.com,www.sdesjawali.com,2002,3/25/2002 12:00:00 AM,MUKESH KUMAR,0,"M.sc.,M.Phil.,B.ED",3,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SPRINGDALE EDUCATIONAL SOCIETY VPO JAWALI
spring dale school,630164,HIMACHAL PRADESH,KANGRA,vill.bhedu mahadev(marhoon) teh .palampur,176092,0,"09816093093 ,",,,spring9816445566@gmail.com,,2011,4/1/2011 12:00:00 AM,KIRAN THAKUR,2,"MA, M.ED",14,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,spring dale educational society
THE LAWRENCEVILLE INTERNATIONAL SCHOOL,630245,HIMACHAL PRADESH,KANGRA,VILL THANDOL PO PAHRA TEH PALAMPUR DISTT KANGRA,176087,,"9816061864 ,",,,lispalampur@gmail.com,http://www.lispalampur.in,2016,4/1/2017 12:00:00 AM,MRS. ANKUSH SOOD,1,MSC BED,8,13,Middle Class,Provisional,1/4/2018,31/3/2021,THE LAWRENCEVIILE EDUCATIONAL SOCIETY DATTAL
TIBETAN CHILDREN'S VILLAGE SCHOOL,630011,HIMACHAL PRADESH,KANGRA,DHARAMSALA CANTT KANGRA DISTT HIMACHAL PRADESH,176216,1892,"221266 ,",2610,2458339,principal_utcv@yahoo.co.in,http://www.pcsjammu.org,1960,4/1/2005 12:00:00 AM,NAMDOL TASHI,2,M A B.Ed,13,24,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,T C V GOVERNING BODY
TIBETANS CHIDREN'S VILLAGE SCHOOL,630018,HIMACHAL PRADESH,KANGRA,KHUNYARA ROAD LOWER DHARAMSALA HIMACHAL PRADESH,176215,1892,"222337 ,",2097,2458339,chemeybobs@yahoo.co.in,http://www.pcsjammu.org,1984,4/1/2005 12:00:00 AM,Chemey Lhundup,2,M A B.Ed,13,24,Secondary School,Provisional,1/4/2014,31/3/2019,SHIMLA CHANDIGARH EDUCATION SOCYS
Tripta Public School,630185,HIMACHAL PRADESH,KANGRA,"V.P.O.-CHALWARA,TEHSIL-JAWALI",176023,1893,"01893264032, ,",,01893264032,tpsschool2012@gmail.com,http://www.tpseducation.com,2013,4/1/2013 12:00:00 AM,MR. KULDEEP KUMAR,1,M.Sc.( Maths) B.Ed.,04,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shri Sai Educational Society
"Vijay Memorial Sr. Sec. School, Indora",630154,HIMACHAL PRADESH,KANGRA,"Indora, Distt. Kangra (H.P.)",176401,1893,"241256 ,",,,the_veer@outlook.com,,1988,3/2/1988 12:00:00 AM,Prayas Veer Roy,0,B.Sc. B. Ed.,1,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Shiksha Samiti, Indora"
VIVEKA FOUNDATIONS,630139,HIMACHAL PRADESH,KANGRA,VILLAGE AND PO MANSIMBAL TEHSIL PALAMPUR DISTT KANGRA HIMACHAL PRADESH,176083,1894,"200911 ,",,,vivekafoundations@gmail.com,,2005,4/2/2007 12:00:00 AM,KUSUM RANA,0,"MA(ECO), MA(ENG), B.Ed.",08,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"Viveka Foundations Educational Society, Mnasimbal, Teh Palampur, Distt Kangra, HP"
DAV CENTENARY PUBLIC SCHOOL,630075,HIMACHAL PRADESH,KINNAUR,REKONG PEO DISTT KINNAUR HIMACHAL PRADESH,172107,1786,"222217 ,",222261,01786-2222,jskaith30@gmail.com,,1986,4/1/2005 12:00:00 AM,Jai Singh Kaith,1,"MA, B.ED",06,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE TRUST & MGMT SOCIETY
EKLAVYA MODEL RESIDENTIAL SCHOOL,620001,HIMACHAL PRADESH,KINNAUR,NICHAR DISTT KANNAUR H P,172103,1786,"200365 ,",223342,,vipans@rocketmail.com,www.emrskinnaur.org,1986,7/1/1969 12:00:00 AM,VIPAN K SHARMA,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2018,HAINAULT EDUCATIONAL SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,640007,HIMACHAL PRADESH,KINNAUR,REKONG PEO DISTT KINNAUR HIMACHAL PRADESH,172107,1786,"222232 ,",2232,,aksrivastava3008@gmail.com,,1987,4/1/1991 12:00:00 AM,ARUN KUMAR SRIVASTAVA,1,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,NAVODAYA VIDYALAYA SAMITI
KENDRIYA VIDYALAYA,600019,HIMACHAL PRADESH,KINNAUR,RECKONG PEO DISTT KINNUR HIMACHAL PRADESH,172107,1786,"223473 ,",2570,242258,negiraj.pgt@gmail.com,,2003,1/25/2009 12:00:00 AM,YOG RAJ,1,ma b.ed.,2,28,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2011,kendriya vidyalaya sangathan
ARCHANGEL SCHOOL,630106,HIMACHAL PRADESH,kullu,ROOP PALACE RAGHUNATHPUR KULLU HIMACHAL PRADESH,175101,1902,"225566 ,",223066,,archangelschoolkullu@gmail.com,,1992,4/2/2002 12:00:00 AM,ANUPAMA UPADHYAY,2,,,,Secondary School,Provisional,1/4/2006,31/3/2009,ARCHANGEL EDUCATIONAL SOCIETY
BRAHMRISHI MISSION SCHOOL,630068,HIMACHAL PRADESH,kullu,DEV-VAN JARAR BHUNTAR KULLU HIMACHAL PRADESH,175121,1902,"202151 ,",222261,01786-2222,nthakur1973@gmail.com,,1979,7/22/2001 12:00:00 AM,NARENDER THAKUR,2,"ma, b.ed",06,11,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,VISHAV SHIKSHA NIKETAN SANSTHAN
Cambridge International School,630153,HIMACHAL PRADESH,kullu,"NH 21, Mohal Kullu",175126,1902,"260260 ,",2205266,01902-222022,principalcambridgekullu@gmail.com,www.kullu.learningwings.org,2005,3/13/2008 12:00:00 AM,Sapna Katoch,2,M.Sc.M.Ed,22,29,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Katiani Educational Society, NH-21, Mohal, Kullu"
DELHI PUBLIC SCHOOL,630067,HIMACHAL PRADESH,kullu,HADIMBA ROAD MANALI KULLU HIMACHAL PRADESH,175131,1902,"253500 ,",253227,1902252544,SANDHUSUKHRAM@GMAIL.COM,,1988,4/2/2001 12:00:00 AM,SUKHRAM SINGH SANDHU,1,MA B.Ed,9,18,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2019,DUFFDON EDUCATIONAL SOC
DR DEVI CHAND D A V PUBLIC SCHOOL,630047,HIMACHAL PRADESH,kullu,MOHAL DISTT KULLU HIMACHAL PRADESH,175126,1902,"260535 ,",01905-260699,01902-2601,sanashu23@gmail.com,,1972,4/1/2009 12:00:00 AM,Anshu Sood,1,MA B.Ed.,17,13,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,DAV COLLEGE MANAGING COMMITTEE N DELHI
Holy Angels School,630147,HIMACHAL PRADESH,kullu,v.p.o shamshi teh.& distt. kullu h.p india,175126,1902,"265029 ,",,,has_3shamshi@rediffmail.com,,2000,3/1/2001 12:00:00 AM,SAPNA THAKUR,0,b.a b.ed,7,8,Secondary School,Provisional,1/4/2018,31/3/2023,"Holy Angels Shiksha Samiti, Tegubehar Shamshi Teh & Distt Kullu (H.P)"
jawahar navodaya vidyalaya,640012,HIMACHAL PRADESH,kullu,"bandrol, dist kullu, himachal pradesh",175128,1902,"244401 ,",09855724234,,brightjohn45@gmail.com,,1991,4/1/1991 12:00:00 AM,J R BRIGHT JOHN,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,navodaya vidyalaya samiti
KENDRIYA VIDYALAYA,600021,HIMACHAL PRADESH,kullu,NHPC (PHEP) SAINJ KULLU HIMACHAL PRADESH,175134,1903,"220077 ,",21962,,lakshminegi7@gmail.com,,1993,1/25/2009 12:00:00 AM,LAKSHMI NEGI,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Kendriya Vidyalaya Sangathan
LA MONTESSORI SCHOOL,630101,HIMACHAL PRADESH,kullu,"VILL KELHELI PO BAJAURA DISTT KULLU, HIMACHAL PRADESH",175125,1902,"267626 ,",222626,,lms_lk@yahoo.co.in,,1979,7/22/2001 12:00:00 AM,LALITA KANWAR,2,"M.A.,B.Ed",13,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,HIDIMBA EDUCATIONAL SOCIETY
La Montessori School,630162,HIMACHAL PRADESH,kullu,Vill. Dunkhra P.O. Jari Teh. & Distt.Kullu,175125,1902,"222626 ,",,,aartishrm1808@gmail.com,,2009,3/19/2009 12:00:00 AM,ARTI SHARMA,2,,,,Secondary School,Provisional,1/4/2015,31/3/2020,Hidimba Educational Society
MAXX INTERNATIONAL SCHOOL,630212,HIMACHAL PRADESH,kullu,NH-21 VPO JIA,175125,91,"9805979100 ,",,,maxxinternationalschool@gmail.com,http://www.maxxinternational.org,2014,3/3/2014 12:00:00 AM,GAURAV RASTOGI,,"M.A., B.ED",10,10,Secondary School,Provisional,1/4/2016,31/3/2019,S.J.S. EDUCATIONAL SOCIETY
SAMBHOTA TIBETAN HIGH SCHOOL,630090,HIMACHAL PRADESH,kullu,PARGANOU PO BHUNTAR DISTT KULLU HIMACHAL PRADESH,175125,01902,"267264 ,",01902-265736,265736,stsbhuntar@yahoo.co.in,www.stshsbhuntar.org,2002,3/16/2005 12:00:00 AM,Mr. MR.TSERING DHONDUP,1,B.Sc B.Ed E.D Denmark,19,10,Secondary School,Provisional,1/4/2008,31/3/2013,THE TIBETAN CHILDREN'S EDU & WEL TR
JAWAHAR NAVODAYA VIDYALAYA,640011,HIMACHAL PRADESH,LAHAUL & SPITI,KAZA DISTT LAHAUL SPITTI HIMACHAL PRADESH,172114,1906,"222738 ,",86139,,negicharasnsg@gmail.com,,1993,4/1/1991 12:00:00 AM,RATTAN SINGH NEGI,2,M.A.,5,30,Secondary School,Provisional,1/4/2017,31/3/2019,Navodaya Vidyalaya Samiti
kendriya vidyalaya,600022,HIMACHAL PRADESH,LAHAUL & SPITI,"keylong. distt. lahaul & spiti, himachal pradesh",175132,1900,"222972 ,",3001316,,mickeyjcksu699@gmail.com,,1987,4/1/2005 12:00:00 AM,SUNIL KUMAR,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,kendriya vidyalaya sangathan
Angel's public school,630165,HIMACHAL PRADESH,MANDI,"chougan, purana bazar Sunder nagar mandi",174004,1907,"262790 ,",,01907262789,tosarookaushal@gmail.com,,2003,4/1/2003 12:00:00 AM,Saroo kaushal,0,"M.A. school edu., B.ed",7,7,Secondary School,Provisional,1/4/2015,31/3/2020,Pushpa Memorial Educational Society
