Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
DELHI PUBLIC SCHOOL,1030029,MADHYA PRADESH,GUNA,N F L VIJAIPUR PROJECT GUNA DISTT MADHYA PRADESH,473111,7544,"273057 ,",07544273284,7544273109,prabhat_dps@yahoo.co.in,,1986,4/1/2005 12:00:00 AM,PRABHAT KUMAR,1,"MA, BEd",11,29,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DELHI PUBLIC SCHOOL SOCIETY
Hindupat Public School,1030629,MADHYA PRADESH,GUNA,"BADA BAGH, NEAR KRISHI UPAJ MANDI, RAGHOGARH, GUNA,MADHYA PRADESH",473226,7544,"262288 ,",,07544263022,ajai_521@yahoo.co.in,http://www.hps-raghogarh.org,2010,7/5/2010 12:00:00 AM,Ajai Singh Rathore,1,M.A. B.Ed.,12,17,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Pragati Manav Seva Sansthan
JAWAHAR NAVODAYA VIDYALAYA,1040046,MADHYA PRADESH,GUNA,"BAJRANGGARH, DISTT. GUNA, MADHYA PRADESH",473249,7542,"257730 ,",,,hsrswm@gmail.com,,1993,3/31/2012 12:00:00 AM,H S REGAR,0,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2012,navodaya vidyalaya samiti
JAWAHAR NAVODAYA VIDYALAYA,1040024,MADHYA PRADESH,GUNA,KHIRIYA DEVAT ASHOK NAGAR MADHYA PRADESH MADHYA PRADESH,473335,7541,"234821 ,",07541234821,234863,hfjnv91@gmail.com,http://jnvashoknagar.in,1988,3/31/2012 12:00:00 AM,H FATIMA,1,M. Sc. ; M. Ed.,09,19,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2024,NAVODAYA VIDYALAYA SAMITI
JAY JYOTI SCHOOL,1030658,MADHYA PRADESH,GUNA,"JUET CAMPUS A.B.ROAD, RAGHOGARH, GUNA",473226,7544,"267131 ,",56726,07544267131,rushme.asr@gmail.com,www.jaypeeschools-jisguna.org,2007,7/25/2007 12:00:00 AM,RASHMI SINGH,2,"M.A., B.Ed, PGDEA",04,13,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,JAIPRAKASH SEWA SANSTHAN
Jeevan Jyoti Convent High School,1030906,MADHYA PRADESH,GUNA,KADWAYA ROAD,473335,7541,"244448 ,",,,srjudisj@gmail.com,http://www.jeevanjyotiisagarh.org,2005,7/1/2006 12:00:00 AM,JUDI VARGHESE,,"MA, B.ED",10,10,Secondary School,Provisional,1/4/2017,31/3/2020,Sagar Diocesan Service Society
KENDRIYA VIDYALAYA,1000064,MADHYA PRADESH,GUNA,GAIL VIJAIPUR GUNA MADHYA PRADESH,473112,7544,"274265 ,",84479,,,,1992,9/20/1937 12:00:00 AM,MAM CHAND,1,tch,4,30,Secondary School,Provisional,1/4/2013,31/3/2021,K V S
KENDRIYA VIDYALAYA,1000040,MADHYA PRADESH,GUNA,NANA KHEDI GUNA MADHYA PRADESH,473001,7542,"268641 ,",27049209,,mpandeybhopal@gmail.com,http://www.kvsvdelhi.com,1986,1/25/2009 12:00:00 AM,MADHU PANDEY,1,m.sc. m.ed.,7,24,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2019,KENDRIYA VIDYALAYA SANGATHAN
MUSKAN PUBLIC SCHOOL,1030695,MADHYA PRADESH,GUNA,VIDISHA ROAD,473331,,"07543222070 ,",,,mpsashoknagar@rediffmail.com,,2011,6/28/2011 12:00:00 AM,,0,,,,Secondary School,Provisional,1/4/2017,31/3/2020,MUSKAN SAMAJIK AVAM SHIKSHA PRASAR AVAM PRACHAR SAMITI
NEIIL WORLD SCHOOL,1030772,MADHYA PRADESH,GUNA,"GRAM PIPRODAKHURD, INDORE BYPASS ROAD,",473001,7542,"302800 ,",,,principalguna@neiilworldschool.com,http://www.neiilworldschool.com,2013,7/11/2013 12:00:00 AM,AN Manikandan,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SHRIMATI KATORI DEVI GARG SHIKSHA SAMITI
S.L. MEMORIAL SCHOOL GUNA,1030922,MADHYA PRADESH,GUNA,,473001,,"07542-254379, ,",,,s.l.memorial111@gmail.com,http://www.newslmemorialschool.com,2000,1/7/2000 12:00:00 AM,,1,M.A. MLib. B.Ed,5,5,Secondary School,Provisional,1/4/2018,31/3/2021,DIVYA VIDHYA SHIKSHA SAMITI
sanskar academy,1030434,MADHYA PRADESH,GUNA,"Guna Road Barkhedi, Ashok Nagar,",473331,7543,"9981682025 ,",,,sanskaracademyaskn@gmail.com,,2002,7/8/2002 12:00:00 AM,Dharmendra Raghuwanshi,0,"B.Sc, B.Ed., Msc. Med.",5,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Yuva Vyavsayik Shikshan Sansthan
SANSKRUTI-AN ENGLISH MEDIUM SCHOOL,1030622,MADHYA PRADESH,GUNA,"PAWARGARH, ASHOKNAGAR",473331,7543,"227755 ,",,,devendra1172@gmail.com,http://www.sanskrutikids.org,2003,7/1/2003 12:00:00 AM,Inderpal Kaur,2,M.SC. CHEMISTRY,5,30,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,AMRIT SHIKSHA SAMITI
Shanti Public Higher Secondary School,1030914,MADHYA PRADESH,GUNA,"Ward No. 3, Karnal Ganj, Head Post Office Road, Guna (M.P.)",473001,7542,"255155 ,",,,vidushiwadhwa@gmail.com,http://www.shantipublicschool.edu.in,1996,7/1/1996 12:00:00 AM,Vidushi Wadhwa,,"M.A. (Geography), B.Ed., Ph.D.",10,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Lal Chand Shanti Shiksha Samiti
SHIVPURI PUBLIC SCHOOL,1030908,MADHYA PRADESH,GUNA,"NEAR SUKHPUR HOSPITAL ESAGARH , ASHOKNAGAR M.P.",473335,0000,"9425425522 ,",,0,summerdis08@gmail.com,,2014,7/1/2014 12:00:00 AM,Manoj kumar Namdev,0,"M.A. , B. ED.",10,4,Secondary School,Provisional,1/4/2017,31/3/2020,URDESH SHIKSHA PRASAR SAMITI
"Shivpuri Public School, Ashoknagar",1030365,MADHYA PRADESH,GUNA,"vidisha road Ashoknagar, Distt. Guna, Madhya Pradesh",413331,7543,"225826 ,",,,babumathew66@gmail.com,http://www.sps.org/,2000,6/1/2000 12:00:00 AM,BABU MATHEW,1,M.A.(ENGLISH)/B.ED.,15,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Tishir Shiksha Prashar Samiti
Shree Swami Ramanand Vidya Sankul,1030882,MADHYA PRADESH,GUNA,"Ramtekri Tapovan, Vill. Sopra, Chachoda, Distt. Guna, M.P.",473115,0731,"9630058064 ,",,,shreeswamiramanandvidyasankul@yahoo.com,http://ssrvs.org,2014,5/20/2014 12:00:00 AM,MR. RAJENDRA KUMAR SAMADHIYA,1,M.Sc. B.Ed.,8,14,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shree Swami Ramanand Shiksha Avam Parmarthic Samiti
shrikrishna sr secondary school mungaoli,1031004,MADHYA PRADESH,GUNA,rambag mungaoli distt ashoknagar mp,473443,,"07548272172 ,",,07548272172,shrikrishnaschoolmungaoli@gmail.com,http://www.shrikrishnaschoolmungaoli.com,1995,7/1/1995 12:00:00 AM,Mrs.archana,,M A Bed,5,3,Secondary School,Provisional,4/1/2017,31/3/2020,shrikrishna shiksha prasar samiti mungaoli
SOMYA PUBLIC SCHOOL,1031046,MADHYA PRADESH,GUNA,"Somya Premises, A.B Road Myana, Guna",473001,,"07542250242 ,",,07542250242,somyaschool@gmail.com,,2014,6/1/2014 12:00:00 AM,MR. VINEESH JOSEPH,1,"M.A.,B.Ed.",7,4,Secondary School,Provisional,1/4/2018,31/3/2021,MUSKAN SAMAJIK EVAM SHIKSHA PRASAR EVAM PRACHAR SAMITI
SRI SATHYA SAI VIDYA VIHAR,1030073,MADHYA PRADESH,GUNA,POST GAIL COMPLEX VIJAIPUR GUNA MADHYA PRADESH,473112,7544,"274235 , 74356",73441,0183-2432929,manojr.kothekar@gmail.com,,1995,1/4/2003 12:00:00 AM,MANOJ KOTHEKAR,1,"m.sc, b.ed",3,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SRI SATYA SAI TRUST
"ST.THOMAS HIGHER SECONDARY SCHOOL,ASHOKNAGAR",1030869,MADHYA PRADESH,GUNA,"VIDISHA ROAD,ASHOKNAGAR",473331,7543,"223038 ,",,,stthomasschoolaskn@gmail.com,http://www.stthomasschoolaskn.org,2000,7/1/2000 12:00:00 AM,FR BIJU THOTTANKARA,,"MA,B.ED.",02,06,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SAGAR DIOCESAN SERVICE SOCIETY
TARASADAN HIGHER SECONDARY SCHOOL,1030334,MADHYA PRADESH,GUNA,"ASHOKNAGAR, DISTT GUNA, MADHYA PRADESH",473331,7543,"222441 ,",07762-262615,,tarasadan@rediffmail.com,,1972,7/1/1972 12:00:00 AM,SR TESLINE JOSE,2,M.SC. B.ED,3,14,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NIRMAL JYOTI SOCIETY
Vandana Convent School,1030102,MADHYA PRADESH,GUNA,a b road guna madhya pradesh,473001,7542,"225421 ,",07542226221,225421,srpreetim@gmail.com,,1974,7/3/2000 12:00:00 AM,Sr. Catherine Vattoly,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,sisters of st elizabeth
VIDYA BHAVAN PUBLIC SCHOOL,1030274,MADHYA PRADESH,GUNA,FATEHGARH ROAD GUNA MADHYA PRADESH,473001,7542,"8120334333 ,",,,principal.vbpsguna@gmail.com,,2002,4/1/2005 12:00:00 AM,HARIOM SINGH AHAMANA,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,GUNA EDUCATION SOCEITY
7i World School Shivpuri Link Road Gwalior,1031001,MADHYA PRADESH,GWALIOR,Shivpuri Link Road,474009,,"07514030777 ,",,,mahatauliya@gmail.com,http://7iworldschool.com,2016,3/1/2017 12:00:00 AM,Dr.Prashant Thote,,"M.sc(Chemistry), M.S. (E.M), P.hd",15,24,Secondary School,Provisional,1/4/2018,31/3/2021,Mahatauliya Educational Society
AAKAR PUBLIC SCHOOL,1030876,MADHYA PRADESH,GWALIOR,"PIPROLI, SHIVPURI LINK ROAD",475001,,"07516055557 ,",,,aakarpublicschool@gmail.com,http://www.apsgwl.in,2013,7/1/2013 12:00:00 AM,Mr.L. K. GOSWAMI,,"M. A., M. ED.",15,15,Secondary School,Provisional,1/4/2016,31/3/2019,SOCIETY FOR QUALITY RELIABILITY AND COMMUNICATION TECHNOLOGY
AMAR PUBLIC SCHOOL,1030087,MADHYA PRADESH,GWALIOR,"Thatipur, Gwalior, Madhya Pradesh -474 011.",474011,0751,"4041208 ,",2342344,2345725,mlagrawal8@gmail.com,http:/www.pdpschool.com,1981,4/8/2004 12:00:00 AM,Vidya Chauhan,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHRI CHAUHAN SAINIK SHIKSHA PRASAR
ARMY PUBLIC SCHOOL,1080007,MADHYA PRADESH,GWALIOR,MORAR CANTT. GWALIOR MADHYA PRADESH,474006,0751,"2463939 ,",369489,,nilanjana_singh@rediffmail.com,,1994,7/3/2000 12:00:00 AM,NILANJANA SINGH,1,"MA, B.Ed, BJMC",01,13,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2022,ARMY WELFARE SOCIETY
ARYAN SCHOOL OF SANSKAR,1030921,MADHYA PRADESH,GWALIOR,"PLOT NO 1291, GRAM DHANELI, NEAR GANESHPURA BAGIA, MORAR, GWALIOR",474006,0751,"4036009 ,",,07512421199,anilvasal7@gmail.com,http://www.aryansanskarschool.org,2010,1/7/2010 12:00:00 AM,ANJALI GUPTA,,M.ED,05,05,Secondary School,Provisional,1/4/2017,31/3/2020,Smt. Gunmala Shanti Foundation Trust
BHARTIYAM VIDYA NIKETAN,1030117,MADHYA PRADESH,GWALIOR,CHIRVAYI NAKA SHIVPURI LINK ROAD GWALIOR MADHYA PRADESH,474001,0755,"2434636 ,",570726,2417804,pjprakash1010@gmail.com,http://www.bhartiyamschool.com,1996,6/25/2007 12:00:00 AM,Prakash PJ,2,"MA, CIEFL",4,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DEVI BAI SIKSHA AVM SAMAJ KALYAN S
BSF SR SEC SCHOOL,1080012,MADHYA PRADESH,GWALIOR,TEKANPUR BSF ACADEMY CAMPUS (PO) GWALIOR DISTT MADHYA PRADESH,475005,,"275120 ,",4015,,bsfschool_tekanpur@yahoo.com,,1972,4/1/2002 12:00:00 AM,MR. BALA DIN PRAJAPATI,0,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,BORDER SECURITY FORCE
Cambridge School,1030406,MADHYA PRADESH,GWALIOR,"Gwalior Jhansi Road, Dabra Gwalior, Madhya Pradesh",475110,0752,"400207 ,",2758565,,SUREKHA1004@GMAIL.COM,,2005,4/5/2005 12:00:00 AM,SUREKHA MAHESHWARI,1,M.A B.ed.,10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Shitla Shiksha avam Samaj Kalyan Smiti Dabra Gwalior Madhya Pradesh
CARMEL CONVENT SENIOR SECONDARY SCHOOL,1030004,MADHYA PRADESH,GWALIOR,LASHKAR GWALIOR MADHYA PRADESH,474001,0751,"2625265 ,","2377440,8078224879",,sr.virginia@yahoo.com,carmelgwalior.org,1957,3/4/2006 12:00:00 AM,SR VIRGINIA,0,,,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,TERSIAN CARMEL EDUCATIONAL SOCY
CENTRAL ACADEMY SCHOOL,1030137,MADHYA PRADESH,GWALIOR,ADITYA PURAM MAHRAJPURA OPP DEENDAYAL NAGAR GWALIOR MADHYA PRADESH,474006,0751,"9713975640 ,",,,cas.gwl@gmail.com,,1996,3/4/2006 12:00:00 AM,APOORVA PRAKASH PATHAK,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,JAIKALI SHIKSHA PRASAR SAMITI
DELHI PUBLIC ACADEMY,1030262,MADHYA PRADESH,GWALIOR,B 5 DEEN DAYAL NAGAR GWALIOR MADHYA PRADESH,471201,0751,"2471837 ,",9953148386,,seemaarora872@gmail.com,,2001,7/2/1973 12:00:00 AM,SEEMA SIDAVANI,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,LATE MATA DAYAL SHARMA SHIKSHA PARASAR SAMITI
DELHI PUBLIC SCHOOL,1030301,MADHYA PRADESH,GWALIOR,DIST. & TEH GWALIOR (MP),494001,0751,"2568444 ,",235549,592449,principaldpsgwl@gmail.com,,2006,6/21/2006 12:00:00 AM,Neha Sharma,1,"M.A, M.Ed",04,09,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,RAJIV GANDHI EDUCATIONAL SOCIETY
DELHI PUBLIC SCHOOL,1030732,MADHYA PRADESH,GWALIOR,"Malanpur - Bhind Road, Nr. Brahamkumaris Bhind Road,",474010,0751,"7879836610 ,",,0,sharmilabindal@hotmail.com,http://www.dpsmalanpur.com,2012,4/9/2012 12:00:00 AM,Sharmila Bindal,0,M.A. B.Ed.,5,21,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,R.S. FOUNDATION
Doon Public School,1030502,MADHYA PRADESH,GWALIOR,"Shivpuri Link Road, Gwalior (M.P.)",474001,0751,"2452096 ,",07312414058,0751-2436601,mittalsandip.nss@gmail.com,www.doonpublic.org,2004,7/11/2004 12:00:00 AM,VIKAS GUPTA,2,"M.Sc., Ph.D., B.Ed., M.A. In Education (Pursuing)",5,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shri Nakoda Shiksha Samiti
Ebenezer Higher Secondary School,1030224,MADHYA PRADESH,GWALIOR,bhagat singh nagar gola ka mandir Gwalior Madhya Pradesh,474005,0751,"6499213 , 2470664",240664,4046147,kashyapneetu851@gmail.com,,1989,4/1/2005 12:00:00 AM,NEETU KASHYAP,1,"m.sc.,phd., b.ed",10,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ebenezer education society
EXCELLENT CIRCLE OF STUDIES,1030255,MADHYA PRADESH,GWALIOR,"VIKKY FATORY TIRAHA SHIVPURI LINK ROAD, GWALIOR MP",500062,0751,"2436295 ,",0751-4033202,,poonam_raizada@yahoo.co.in,,2004,7/1/2008 12:00:00 AM,POONAM RAIZADA,2,"Msc, BEd",10,19,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,MURARI LAL PAWAIYA SHIKSHAM SAMITI
"G.D. Goenka Public School, Gwalior",1030638,MADHYA PRADESH,GWALIOR,"Shivpuri Link Road, Gwalior",474001,0751,"2400026 ,",,0751-2400028,principal.gwaliorgdgps@gmail.com,http://www.gdgoenkagwalior.com,2012,4/16/2012 12:00:00 AM,APARNA SHARMA,2,"M.Com, M.A. (Eco), B.Ed.",10,12,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,SHRI LAXMAN EDUCATION TRUST
Global International Public School,1030671,MADHYA PRADESH,GWALIOR,"Arroo Dabra, Gwalior, MP",475110,7524,"405055 ,",,,aujlas_man@rediffmail.com,,2011,4/1/2011 12:00:00 AM,Mandeep Kaur,1,M.A.,05,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Mohini Devi Shiksha and Pariyawarn Samiti Dabra
GREEN WOOD PUBLIC HIGH SCHOOL,1030256,MADHYA PRADESH,GWALIOR,ADITYA PURAM JEDRUA KALAN GWALIOR MADHYA PRADESH,474001,0751,"6999725 , 5081259",0751-4047213,0751404731,greenwood.gwalior@gmail.com,,1995,4/1/2005 12:00:00 AM,VANCHANA BADMERA,2,M.A. B.ED,5,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SHATABADIKA MAHILA KALYAN SAMITI
GWALIOR GLORY HIGH SCHOOL,1030148,MADHYA PRADESH,GWALIOR,NEEMCHANDOHA SHIV PURI LINK ROAD GWALIOR MADHYA PRADESH,474001,91,"9644001034 , 436201",07512449446,,gwaliorglory@rediffmail.com,http://www.gwaliorglorysc,1991,4/1/2006 12:00:00 AM,RAJESHWARI SAWANT,2,"M.A.,B.Ed, DCE",12,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,GANESH EDU LOCAL WELFARE SOCIETY
IATS PUBLIC SCHOOL,1030283,MADHYA PRADESH,GWALIOR,ADITYA PURAM GWALIOR MADHYA PRADESH,474020,0751,"2471284 ,",,,principalkauliats@gmail.com,,2001,7/1/2001 12:00:00 AM,ARCHANA KAUL DUSAJ,1,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,MAJDOOR LOKHIT SAMITI
India International Public School,1030460,MADHYA PRADESH,GWALIOR,"BRIJPUR ROAD, ARROO TIAHA, DABRA, DISTT. GWALIOR",474002,7524,"280300 ,",,,anju_verma@yahoo.com,,2007,4/4/2007 12:00:00 AM,Anju Verma,0,"B.Sc. (Maths), M.A.(Education), Ph.D.",15,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shri Kherapati Maharaj Shiksha Samiti
IRA WORLD SCHOOL,1030858,MADHYA PRADESH,GWALIOR,Airport Road Maharajpura,474020,0751,"2472472 ,",,,bubul_mandal@rediffmail.com,http://iraworldschool.com,2013,4/10/2013 12:00:00 AM,Bubul Mandal,,"M.Sc.Ed, PGDBA,B.Sc",9,22,Secondary School,Provisional,1/4/2016,31/3/2019,Nagar Saraswati Jan Kalyan Samiti
ITM GLOBAL SCHOOL,1030971,MADHYA PRADESH,GWALIOR,"By-pass, AH 43, Turari, Near ITM University, Jhansi Road",474001,0751,"7773005091 ,",,,principal@itmglobal.in,http://www.itmglobal.in,2014,3/7/2014 12:00:00 AM,Ajay Kishore Lall,,"MA, M Ed",13,22,Secondary School,Provisional,4/1/2017,31/3/2020,Samta Lok Sansthan
JAIN INTERNATIONAL SCHOOL,1030963,MADHYA PRADESH,GWALIOR,SHALUPURA PIPROLI SHIVPURI LINK ROAD GWALIOR,474001,0751,"8818888771 ,",,,JISGWALIOR@GMAIL.COM,http://www.jisgwalior.com,2015,7/1/2015 12:00:00 AM,MAYURI JAIN,,M.Ed,10,5,Secondary School,Provisional,4/1/2017,31/3/2020,Manodeep Higher Education Society
JAWAHAR NAVODAYA VIDYALAYA,1040038,MADHYA PRADESH,GWALIOR,PICHHORE DABRA DISTT GWALIOR MADHYA PRADESH,475115,7524,"286653 ,",251490,251260,atripathi.tripathi63@gmail.com,,1993,3/31/2011 12:00:00 AM,ALOK TIRIPATHI,2,"MA,BEd.",08,20,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2024,NVS
KENDRIYA VIDYALAYA,1000078,MADHYA PRADESH,GWALIOR,"PIPRAI ROAD, MUNGAOLI, DISTT. ASHOK NAGAR, MADHYA PRADESH",473443,7548,"273111 ,",,,bharatsheth68@gmail.com,,1993,,Bharat Kumar Sheth,2,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2012,K V S
KENDRIYA VIDYALAYA NO 1,1000003,MADHYA PRADESH,GWALIOR,SHAKTI NAGAR GWALIOR MADHYA PRADESH,474002,0751,"2341208 ,",23208,,rknigam2011@yahoo.in,,1965,1/25/2009 12:00:00 AM,RAJ KUMARI NIGAM,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya no 2,1000004,MADHYA PRADESH,GWALIOR,a f s maharajpur gwalior madhya pradesh,474020,0751,"2470227 ,",8227,,kv2gwl@gmail.com,,1977,4/1/1991 12:00:00 AM,REKHA SAXENA,1,"m sc, b ed, net",10,12,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2012,kendriya vidyalaya sangathan
KENDRIYA VIDYALAYA NO 3,1000023,MADHYA PRADESH,GWALIOR,7 TAGORE NAGAR UNIVERSITY ROAD THALPUR MORAR CANTT GWALIOR MADHYA PRADESH,474006,0751,"2368205 , 8218",07512368218,0751247138,kv3mgwl@gmail.com,http://www.kv3gwalior.org,1980,,RAGHAVENDRA LALSANTANIA,2,Msc chemistry Bed PGDHRM,08,20,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 5,1000062,MADHYA PRADESH,GWALIOR,SHASTRI NAGAR GWALIOR MADHYA PRADESH,474011,0751,"2970680 , 345470",07682-244114,,puranlal1962@gmail.com,,1994,7/27/2006 12:00:00 AM,PURAN LAL,1,"m.a.,b.ed.",0,16,Senior Secondary,Provisional,1/4/2005,31/ 3/ 2009,K V S
KENDRIYA VIDYALAYA NO.4,1000037,MADHYA PRADESH,GWALIOR,AIR FORCE STATION MAHARAJPUR GWALIOR MADHYA PRADESH,474020,0751,"2479241 ,",9926750623,2479241,kv4gwl@gmail.com,,1985,4/1/1991 12:00:00 AM,MUNENDRA SINGH,1,M.A. B.Ed,07,25,Senior Secondary,Provisional,1/7/2009,31/ 3/ 2014,KENDRIYA VIDYALAYA SANGATHAN
KG Children School,1030337,MADHYA PRADESH,GWALIOR,"Maharajpur, Gwalior, Madhya Pradesh",474020,0751,"2365160 ,",2758565,,kgchildren_gwalior@yahoo.com,,2001,4/1/2001 12:00:00 AM,VANDANA CHAURASIA,2,"MA (Eco), MA (Socio), B Ed",10,16,Secondary School,Provisional,1/4/2017,31/3/2022,Shri Suraj Shiksha Samiti
KHUSHAL VIDYA PEETH,1030155,MADHYA PRADESH,GWALIOR,NEAR RAILWAY SPRING FACTORY SITHOLI GWALIOR MADHYA PRADESH,480001,0751,"2920101 , 321291",329500,02837 - 223131,kvpcbse@gmail.com,,1997,6/11/2008 12:00:00 AM,JYOTI GOSWAMI,2,"m.sc. , bed, pgdca.",6,6,Secondary School,Provisional,1/4/2015,31/3/2020,K JAN SEWA AVAM SHIKSHA SAMITI
KIDDY'S CORNER HR SEC SCHOOL,1030123,MADHYA PRADESH,GWALIOR,SHIVPURI ROAD GWALIOR MADHYA PRADESH,474009,0751,"2379177 , 320486",324893,,MAHESJAIN2012@GMAIL.COM,,1976,4/1/2009 12:00:00 AM,MAHESH KUMAR JAIN,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHREE RAM NARAYAN EDU SOCIETY
KIDDYS CORNER PUBLIC SCHOOL,1030549,MADHYA PRADESH,GWALIOR,"KIDDYS CORNER PUBLIC SCHOOL, GANDHI ROAD, THATIPUR",474001,0751,"2346093 ,",,,gargvarun78@yahoo.com,,2007,4/4/2007 12:00:00 AM,JITENDRA SINGH RAJPOOT,0,"MA, BEd",19,12,Secondary School,Provisional,1/4/2014,31/3/2019,SHRI KRISHAN DAS GARG SIKSHA PRASAR SAMITI
LITTLE ANGLES HIGH SCHOOL,1030098,MADHYA PRADESH,GWALIOR,MAHADJI NAGAR GUDA GUDI NAKA LASHKAR GWALIOR MADHYA PRADESH,474011,0751,"2324144 , 333481",,2324690,info@lahs.org,http://www.lahs.org,1994,7/3/2000 12:00:00 AM,SHABANA REHAN,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,LITTLE ANGEL SHIKSHA SAMITI
METROPOLIS INTERNATIONAL SCHOOL,1030937,MADHYA PRADESH,GWALIOR,"Kedarpur, Shivpuri Link Road, Near Nai Duniya Press, Lashkar, Gwalior",474001,0751,"6055512 ,",,07516055512,neetichaba@gmail.com,,2014,4/1/2014 12:00:00 AM,Neeti Chaba,,M.Sc. M.Ed.,5,20,Secondary School,Provisional,1/4/2017,31/3/2020,Shamlal Lazwantidevi Kukreja Smriti Samiti
"MISS HILL SCHOOL, GWALIOR",1030620,MADHYA PRADESH,GWALIOR,"LAXMI BAI COLONY,PADAV",474002,0751,"2374892 ,",04792302241,-,dr.sp.singh2464@gmail.com,,1921,7/1/1921 12:00:00 AM,S P SINGH,2,M.Sc. B.Ed.,10,36,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"MISS HILL EDUCATION SOCIETY, GWALIOR"
MODEL CONVENT HIGH SCHOOL,1030041,MADHYA PRADESH,GWALIOR,DARPAN COLONY THATIPUR GWALIOR MADHYA PRADESH,474011,0751,"2340246 ,",,,mchsgwalior707@gmail.com,,1988,4/1/1997 12:00:00 AM,PRATAP SINGH,2,,,,Secondary School,Provisional,1/4/2015,31/3/2020,MODEL SHIKSHA SAMITI
MORNING STAR SCHOOL,1030066,MADHYA PRADESH,GWALIOR,NEW KRISHNA NAGAR GOLE KA MANDIR GWALIOR MADHYA PRADESH,474001,0751,"2569338 ,",368811,0731262211,school.morningstar@gmail.com,,1989,4/2/2009 12:00:00 AM,RANI PRAVAL,2,m.sc.b.ed.,20,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,MAHILA SHIKSHA PRASAR & S S SAMITI
"MOUNT LITERA ZEE SCHOOL,GWALIOR",1030847,MADHYA PRADESH,GWALIOR,,474005,0751,"2820047 ,",,,principal.gwalior@mountlitera.com,http://www.mountliteragwalior.com,2014,4/7/2014 12:00:00 AM,Niraj Kumar Sinha,1,M.Sc;B.Ed,30,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,PRATAP SARVA SHIKSHA PRASAR SAMITI
