Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee 
MAHARISHI VIDYA MANDIR,1930386,TAMILNADU,COIMBATORE,"Ramanis Mayuri, Chinnavedampatti, Coimbatore-641 049",641049,0422,"2665457 ,",04602,0422-2665457,principalmvm.cbe@gmail.com,http://www.mvmcbe.com,2011,7/4/2011 12:00:00 AM,Jothi Bai,2,"M.A. B.Ed., Social",5,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,Ramajayam Educational Trust
MANCHESTER INTERNATIONAL SCHOOL,1930864,TAMILNADU,COIMBATORE,"SF 29/3, Hudco Colony, Vellaikinar, Coimbatore - 641 029.",641029,,"0422-6555551 ,",,,cbse@manchesters.in,http://www.manchesters.in,2017,6/1/2017 12:00:00 AM,MR. N.SHENBAGARAJA,1,"M.Sc., PGDCA., B.Ed.",5,7,Middle Class,Provisional,1/4/2018,31/3/2021,Aadithya Educational Trust
MDN FUTURE SCHOOL,1930609,TAMILNADU,COIMBATORE,"7/141, WHITE HOUSE, KADAMBADI, SULUR AERO,",641401,0422,"4222684433, ,",,,info@mdnfutureschoolsulur.com,http://www.mdnfutureschoolsulur.com,2011,6/14/2013 12:00:00 AM,MRS.PARIMALAM.B,1,"MBA,BA,BEd, Montessori",09,29,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Pongiammal Palaniswamy Educational Trust
MOUNT LITERA ZEE SCHOOL,1930565,TAMILNADU,COIMBATORE,"SF:94 NEAR VGP MANGALAPURI LAYOUT , POOMALUR(P.O) , MANGALAM,",641663,0421,"2345601 ,",,,principalmlzs@gmail.com,http://www.mountliteratirupur.com,2012,6/14/2012 12:00:00 AM,VENKITESWARAN,0,"M.A(Edu).,B.SC.,B.ED.,PGDCA.,DHE.,",05,7,Secondary School,Provisional,1/4/2017,31/3/2022,VEL EDUCATIONAL TRUST
Nairs Vidhya Mandhir,1930360,TAMILNADU,COIMBATORE,"No: 1 , AmmansNagar II ,NGGOColony",641022,0422,"2642277 ,",9930032845,0422 2643847,info@nairsce.org,http://www.nairsce.org,2010,7/12/2010 12:00:00 AM,EZAKIEL S D,2,"M.A.,M.A.,M.Ed.,M.Phil",30,40,Secondary School,Provisional,1/4/2015,31/3/2020,AmmaiyinArakattalai
national model secondary school,1930267,TAMILNADU,COIMBATORE,"kalloi nagar, peelamedu, coimbate, tamilnadu",641004,0422,"2575544 ,",379994,,principal@nationalmodel.in,,2006,6/9/2006 12:00:00 AM,GEETHA D,2,"bsc, ma, med",5,7,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,p. n. p. educational trust
NAVA BHARATH INTERNATIONAL SCHOOL,1930932,TAMILNADU,COIMBATORE,"SATHY MAIN ROAD, ALLIKULAM, ANNUR, COIMBATORE - 641653",641653,,"04254265490 ,",,,info@navabharathinternational.net,http://www.navabharath.net,2016,1/6/2016 12:00:00 AM,MR. C.SAMSON,1,"M.A.,B.Ed.,M.Phil.",7,23,Secondary School,Provisional,1/4/2019,31/3/2022,NAVA BHARATH EDUCATIONAL TRUST
Nava Bharath National School,1930239,TAMILNADU,COIMBATORE,"Sathy Main Road, Annur, Coimbatore Dist, Tamil Nadu, South India - 641653",641653,4254,"265011 ,",,,PRINCIPAL@NAVABHARATH.NET,http://www.navabharath.net,2007,6/6/2007 12:00:00 AM,MARTIN P S,0,"M.A, B.Ed, PGDCA.,",5,10,Senior Secondary,,Senior Secondary,,Senior Secondary
Noyyal Public School,1930421,TAMILNADU,COIMBATORE,"No 10 Muthur , Kinathukadavu - 642109 Pollachi Taluk Coimbatore District.",642109,4529,"292939 ,",,,principal@noyyalps.in,http://www.noyyalps.in,2010,6/20/2011 12:00:00 AM,K MEENAKCHI,0,B.sc Mathematics / M.sc Psychology / B.Ed,2,6,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Noyyal Educational Trust
ORISON ACADEMY,1930412,TAMILNADU,COIMBATORE,"669/2A, 669/6A, MADUKKARAI ROAD, EACHANARI POST, COIMBATORE DIST., TAMILNADU.",641021,0422,"0422 7708488875, 9789385249 ,",,,orisonacademycbse@yahoo.in,http://www.orisonacademy.edu.in,2011,6/15/2011 12:00:00 AM,MRS.N.SHANTHI,1,"M.Sc., B.Ed., M.Phil",19,21,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,DHARMA CHAKKARA
Park Global School,1930383,TAMILNADU,COIMBATORE,"N H 47, Avinashi Road, Kaniyur",641659,91,"9443743345 ,",,0421 2334453,principal@parkglobalschool.com,http://www.parkglobalschool.com,2009,6/2/2009 12:00:00 AM,NATARAJAN H,0,M.A. (English) MSc (Psycology) B.Ed,1,9,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Park ED Trust
Peepal Prodigy School,1930782,TAMILNADU,COIMBATORE,"S.F.No 733/1B, 734/1B, 735/2, 736/1A, Kurichi Village",641008,91,"9585400900 ,",,,Principal@peepalprodigy.com,http://www.peepalprodigy.com,2013,6/12/2015 12:00:00 AM,PRIYA STALIN,,Msc,10,15,Secondary School,Provisional,1/4/2017,31/3/2020,Meignanam Education Trust
pem school of excellence,1930353,TAMILNADU,COIMBATORE,"sf.no 409/1,411/2 kangeyam road, vijayapuram, tirupur",641606,0421,"2974906 ,",,0421-4252727,principal@pemschool.org,http://www.pemschool.g,2009,11/6/2009 12:00:00 AM,KAUSALYA RAJAN,0,m.a. b.ed,11,21,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,lakshmi educational & health care charitable trust
PSG PUBLIC SCHOOL,1930265,TAMILNADU,COIMBATORE,"AVANASHI ROAD, PEELAMEDU, COIMBATORE-641004",641004,0422,"4344520 ,",03192236175,,principal.psgpublicschools@gmail.com,,2002,6/10/2002 12:00:00 AM,GIRISH E,2,"M.Sc., B.Ed.",7,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,PSG & SONS CHARITIES
railway mixed high school,1980014,TAMILNADU,COIMBATORE,"podanur, coimbate, tamilnadu",641023,0422,"2412726 ,",,,hmrmhsptj@gmail.com,,1931,4/1/1991 12:00:00 AM,MAYA PADMANABHAN,0,,,,Secondary School,Provisional,1/4/2017,31/3/2018,delhi administration
reeds wld school,1930514,TAMILNADU,COIMBATORE,"sf no. 40, globuse gardens, thottipalayam pirivu road, coimbate-641062",641062,0425,"4294466 ,",,04223081122,principalreedsws@gmail.com,http://www.reedsws.com,2013,6/10/2013 12:00:00 AM,ANURADHA,0,"m.sc.,b.ed",5,15,Secondary School,Provisional,1/4/2017,31/3/2022,maks educational charitable trust
RKV Secondary School,1930082,TAMILNADU,COIMBATORE,KUNIAMUTHUR EDAYARPALAYAM PIRIVU KUNIAMUTHUR P.O COIMBATORE TAMIL NADU,641008,0422,"0422-2252878,0422-2253176 , 822304",,,rukmanikannanvidhyalaya@gmail.com,http://www.rkvcbseschool.com,1972,6/7/1972 12:00:00 AM,MRS.S.ASHMI,1,MA.B.ED,3,18,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,L. DHARMAKANNAN TRUST
SAINIK SCHOOL,1980001,TAMILNADU,COIMBATORE,AMARAVATHI NAGAR P.O UDUMALPET TALUK TAMILNADU TAMIL NADU,642102,04252,"256246 , 56296",04252256227,256296,samuel_santhi@yahoo.com,http://sainikschool.com,1962,7/25/1983 12:00:00 AM,Mr. col John Hendry Samuel,1,M.Sc;M.A;M.Phil;B.Edtec,24,24,Senior Secondary,Provisional,1/5/1987,31/ 3/ 2019,BOARD OF GOVERNORS SAINIK SCH SOCTY
Satchidananda Jothi Nikethan International School,1930365,TAMILNADU,COIMBATORE,"S.F.No. 416/A, 417,418/A1, 418/A2, 419/1A, 419/1B, 419/2, Odenthurai Village Panchayat, Kallar Post, Mettupalayam, 641305, Coimbatore Dt.",641305,4254,"271801 ,",,04254220728,principalsjn@gmail.com,,2011,6/29/2011 12:00:00 AM,R UMAMAHESWARI,0,"M.Ed., M.Sc., M.A., PGDEE",14,29,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Swami Satchidananda Foundation
SCAD World School,1930640,TAMILNADU,COIMBATORE,"SCAD Knowledge City, Anupatti Village, Palladam",641664,4255,"252157 ,",,04255251007,principal@scadworldschool.com,http://www.scadworldschool.com,2012,6/29/2012 12:00:00 AM,X Daniel Lawrence Kumar,2,MA B.Ed,25,27,Secondary School,Provisional,1/4/2015,31/3/2018,St. Xaviers Educational Trust
Sharanalaya International Montessori School,1930862,TAMILNADU,COIMBATORE,"S.F. No. 537, Vivekananda Nagar, College Road, Tirupur .",641603,,"04213210101 ,",,9843700300,sharanalaya.ims@gmail.com,,2016,6/16/2016 12:00:00 AM,MISS S. MAHESHWARI,1,"B.Sc, B.Ed, M.Ed, MBA",3,5,Secondary School,Provisional,1/4/2018,31/3/2021,Krishna Public Charitable Trust
SHIVA NIKETAN SCHOOL,1930615,TAMILNADU,COIMBATORE,SF No 78/3 A Mangalam- Palladam Road Poomalur Pirivu.,641663,0421,"04212906000 ,",,,shivaniketantirupur@gmail.com,http://www.shivaniketanschool.com/,2014,6/2/2014 12:00:00 AM,MRS. PUNITHA PONMALAR N.,1,"M.Sc., M.A., B.Ed.",2,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SHIVAA NIKETAN TRUST
SHREE SARASSWATHI VIDHYAAH MANDHEER,1930176,TAMILNADU,COIMBATORE,SCHOOL ALAMGOMBU POST METTUPALAYAM TALUK COIMBATORE TAMIL NADU,641302,0425,"5277000 , 254875",,,principalssvmins@gmail.com,http://maharajapublicschool.com/,1991,6/25/2007 12:00:00 AM,SUGUNADEVI,0,"MSC, BEd",01,19,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,SRI SRISHA EDU AND CHARI TRUST
SMART MODERN SCHOOL,1930455,TAMILNADU,COIMBATORE,"S.F. NO. 295/3, OLD NO 15, NEW NO 5, OORVALI THOTTAM, AMMAPALAYAM, ANUPPARPALAYAM POST, AVINASHI ROAD, TIRUPPUR TALUK, TIRUPPUR.",641652,0421,"2255555 ,",,2255555,principal@smartmodernschool.com,http://www.smartmodernschool.com,2012,6/7/2012 12:00:00 AM,RAJENDRA PRASAD M,1,"M.Sc, M.Ed, M.Phil",09,23,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SMART TRUST
SNS ACADEMY,1930610,TAMILNADU,COIMBATORE,"538, THUDIYALUR-SARAVANAMPATTI ROAD, VELLAKINAR, COIMBATORE-641029",641029,0422,"6525551 ,",,04222666258,principal@snsacademy.org,http://www.snsacademy.org,2014,6/23/2014 12:00:00 AM,S RAJA SUNDARAVEL,0,"M.Sc., M.Ed.",7,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,SRI S.N.S CHARITABLE TRUST
SPRING MOUNT PUBLIC SCHOOL,1930635,TAMILNADU,COIMBATORE,"S.F.No 514/2 & 3, AVINASHI-MANGALAM ROAD, VANJI PALAYAM TIRUPUR",641663,0421,"54321789 ,",,,principal@springmount.co.in,http://www.springmount.co.in,2014,6/6/2014 12:00:00 AM,ANIL KUMAR P,0,"M.Sc., B.Ed",5,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Spring Mount Educational Trust
sri ambal public school(cbse),1930292,TAMILNADU,COIMBATORE,"s.r.s nagar,sirumugai mettupalayam, coimbate 641302",641302,4254,"254847 ,",,04254262623,ccecbse2014@gmail.com,http://www.ambalschools.com,2009,6/24/2009 12:00:00 AM,K CHANDRAN,2,"b.sc.,b.ed.,",5,17,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,p.arukutty gounder memial trust
SRI AMBAL THULASI PUBLIC SCHOOL,1930705,TAMILNADU,COIMBATORE,"638-2A1, SOMANUR ROAD, KALIYAPURAM, ANNUR",641653,4254,"04254263125, ,",,,sriambalthulasi6@gmail.com,http://www.ambalthulasi.com,2014,6/1/2014 12:00:00 AM,DR. RAJASHREE.R,1,"B.Sc.,B.Ed.,M.A.,P.B.Ed.,Sc.Ad.",09,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SRI ARUKUTTY THULASIAMMAL CHARITABLE TRUST
Sri Chaitanya Techno School,1930915,TAMILNADU,COIMBATORE,"79,Athipalayam Road,Next to JAS College of Education,Chinnavedampatti",641049,,"7338856991 ,",,,coimbatoreprincipal@srichaitanyaschool.net,http://www.srichaitanyaschool.net,2017,6/9/2017 12:00:00 AM,MRS. S AMUTHA,1,"M.Sc.,B.Ed.,MBA,",10,25,Secondary School,Provisional,1/4/2018,31/3/2021,Sree Murugan Educational Trust
SRI DHAYANANDAPURI MODEL PUBLIC SCHOOL,1930847,TAMILNADU,COIMBATORE,SANTHAMANAICKENPALAYAM DASANAICKENPALAYAM PALADAM POLLACHI MAINROAD SULUR TALUK,642202,,"9698236891 ,",,,sdmps14@gmail.com,,2014,4/2/2014 12:00:00 AM,MR. SIVAKUMAR V,1,"M.Sc., B.Ed.",3,22,Secondary School,Provisional,1/4/2018,31/3/2021,SABARIS EDUCATIONAL TRUST
sri jayendra saraswathy vidyalaya school,1930484,TAMILNADU,COIMBATORE,"182, sihs colony singanallur",641005,0422,"6585107 ,",,0422 2270616,sjsvm.principal@gmail.com,,1980,6/1/2012 12:00:00 AM,RADHAA,0,"M.sc,b.ed",6,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,SREE JAYENDRA SARASWATHI VIDYALAYA TRUST
SRI KUMARAN PUBLIC SCHOOL,1930343,TAMILNADU,COIMBATORE,NH 47 - CHENGAPALLI,638812,4294,"9750176666 ,",,,srikumarancbse@gmail.com,http://www.srikumaranschools.com,2010,6/15/2011 12:00:00 AM,MRS.EASWARI MAHESH,1,"M.SC.,M.PHIL.,B.ED",7,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,SRI KUMARAN EDUCATIONAL AND CHARITABLE TRUST
Sri Nachammal Vidyavani,1930499,TAMILNADU,COIMBATORE,"S.F.No.56/1, 56/2A, 56/2B Ammassai Nagar Avinashi Bye-pass Road Devarayampalayam",641654,0429,"291744 ,",,,principal@nachammal.com,,2013,6/10/2013 12:00:00 AM,SHARMILA SUNITHA V,0,M.Sc. B.Ed. PGDCA,10,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,AKV Foundations
Sri Shakthi International School,1930293,TAMILNADU,COIMBATORE,"S.F.NO.451, PANAPALAYAM, NAMBIYAMPALAYAM (VIA), THEKKALUR POST, AVINASHI.",641654,4296,"291685 ,",224345,0422-2360026,niss.principal@siet.ac.in,http://www.nikitagroup.in,2010,6/6/2011 12:00:00 AM,ANITA ARASU,2,"B.Ed, M.A, M.Phil",5,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Nikita Charitable Trust
Sri Vinayaga Vidhyalaya School,1930228,TAMILNADU,COIMBATORE,"113/4, Periya Ranganathapuram, Bujanganoor, Distt Coimbatore, Tamilnadu",641113,4254,"284555 ,",270061,,svvschool@gmail.com,,2005,6/1/2005 12:00:00 AM,PREMA R,2,"M.com, B.Ed",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NKR RANI MAHAL TRUST
SRINIVASA PUBLIC SCHOOL,1930691,TAMILNADU,COIMBATORE,"2/41,Ganapathipalayam post",642122,91,"9360612255 ,",,,srinivasapublicschool@yahoo.com,http://www.srinivasapublicschool.com,2014,6/14/2014 12:00:00 AM,MRS. SATHYABAMA S,1,"M.A., B.ED., M.PHIL",8,23,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,T.N.Rajasekar Memorial Trust
SSVM WORLD SCHOOL,1930279,TAMILNADU,COIMBATORE,"SF.NO.72/2, VAIGAI NAGAR, PATTANAM, SINGANALLUR-VELLALORE ROAD, COIMBATORE-641016",641016,0422,"3081111 ,",09904103573,04222571371,principalssvmws@gmail.com,http://www.ssvmws.com,2010,6/16/2010 12:00:00 AM,LALITHA,1,PHD,5,9,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,TRUST
STANES SCHOOL,1930860,TAMILNADU,COIMBATORE,"1044, AVINASHI ROAD",641018,,"0422-2213953 ,",,0422-2213954,stanesschool2016@gmail.com,http://www.stanesschoolcbse.org,2016,4/15/2016 12:00:00 AM,Mr.A.BENJAMIN,,"M.Sc., B.Ed., M.Phil., M.B.A., PGDCA",13,20,Secondary School,Provisional,1/4/2018,31/3/2021,STANES HIGHER SECONDARY SCHOOL TRUST ASSOCIATION
Subbiah Central School,1930638,TAMILNADU,COIMBATORE,"No 1, College Road, Tirupur - 641602",641602,0421,"2240774 ,",,,principalscs@subbiahschools.org,http://www.subbiahschools.org,2013,6/5/2013 12:00:00 AM,SANTOSH KANAVALLI,0,"M.A, BSc, BEd",24,27,Secondary School,Provisional,1/4/2015,31/3/2018,Subbiah Chettiar Charity Trust
SUGUNA INTERNATIONAL SCHOOL,1930865,TAMILNADU,COIMBATORE,"102A, Dr. Radhakrishnan Road, Doctors Colony, Gandhipuram",641012,,"04222529777 ,",,,sugunaintl@gmail.com,http://www.sugunaintl.com,2013,4/1/2013 12:00:00 AM,MR. ANTONYRAJ .G,1,"M.Com., B.Ed., M.Phil.",11,10,Secondary School,Provisional,1/4/2018,31/3/2021,SUGUNA CHARITABLE TRUST
SUGUNA PIP SCHOOL,1930213,TAMILNADU,COIMBATORE,"NEHRU NAGAR, KALAPATTY ROAD, COIMBATORE, TAMILNADU",641014,0422,"2901210 ,",,,poova1969@gmail.com,,2003,6/13/2003 12:00:00 AM,M POOVANNAN,1,BA Ed. MA,13,25,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Suguna Charatible Trust
THE CAMFORD INTERNATIONAL SCHOOL,1930288,TAMILNADU,COIMBATORE,S.F. NO 574/1 MANIYAKARAN PALAYAM,641006,0422,"6056661 ,",,,principal@thecamford.org,http://www.thecamford.org,2010,4/1/2010 12:00:00 AM,S G KAVITA,2,MA BED,13,32,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ARULJOTHI CHARITABLE TRUST
The Earnest Academy,1930363,TAMILNADU,COIMBATORE,Palankarai Post Avinashi,641654,4296,"271555 ,",,04296271555,theearnestacademy@gmail.com,http://www.theearnestacademy.org,2011,7/6/2011 12:00:00 AM,M. Bhuvaneshwari,2,,,24,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,T.E.A.EDUCATIONAL & CULTURAL ACADEMY
THE INDIAN MODEL SCHOOL,1930852,TAMILNADU,COIMBATORE,"The Indian Model School, Kumarapalayam Road, Kotamangalam, Udumalpet 642201",642201,,"04252273333 ,",,04252273333,theindianmodelschool@gmail.com,http://www.theindianmodelschool.com,2016,6/1/2016 12:00:00 AM,MRS. KALA N,1,BA BEd,3,15,Middle Class,Provisional,1/4/2018,31/3/2021,The Indian ModeL Educational Society and Charitable Trust
THE INDIAN PUBLIC SCHOOL,1930948,TAMILNADU,COIMBATORE,"315/3A, 315/3B PETHANAICKEN PALAYAM, KALLIPALAYAM VILLAGE, SS KULAM",641107,,"4222366666 ,",,4222499719,cbsekovai@tipsglobal.net,http://www.tipscbse.com/coimbatore/,2011,6/5/2016 12:00:00 AM,MRS. CHITRA S NAIR,1,"MSc., MEd.",4,12,Secondary School,Provisional,1/4/2019,31/3/2022,THE INDIAN PUBLIC SCHOOL
THE NGP SCHOOL,1930549,TAMILNADU,COIMBATORE,Dr. NGP Nagar Kalapatti Road,641048,0422,"2369500 ,",,0422-2627196,principal@thengpschool.ac.in,http://www.thengpschool.ac.in,2013,6/10/2013 12:00:00 AM,GAYATHRI SUDAKAR,0,"M.Sc., M.A., B.Ed.,",10,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KOVAI MEDICAL CENTER RESEARCH AND EDUCATIONAL TRUST
The PSBB Millennium School,1930575,TAMILNADU,COIMBATORE,"237 & 238, Somayampalayam, Coimbatore - 641 108",641108,0422,"2908237 ,",,,hema755psbbm@gmail.com,http://www.psbbmillenniumschool.org,2010,7/2/2010 12:00:00 AM,Hemalatha Seshadri,0,"M.A, MHR, B.ED",5,30,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,LEARNING LEADERSHIP FOUNDATION
The Quest International School,1930775,TAMILNADU,COIMBATORE,"SF NO: 473/ 1B3B(P),PALANKARAI VILLAGE POST, AVINASHI",641654,4296,"273737 ,",,,principal@questintschool.com,,2015,6/29/2015 12:00:00 AM,Sadana,,MA BED,26,2,Secondary School,Provisional,1/4/2017,31/3/2020,Kalamani Educational and Charitable Trust
The Western Ghats International,1930648,TAMILNADU,COIMBATORE,"3G Road, P.G.Pudur,Ettimadai",641112,0,"9095470007 ,",,,thewesternghatsschool@gmail.com,http://www.thewesternghatsschool.com,2011,6/27/2011 12:00:00 AM,Sashi Kumaar S,2,"M.A, B.Ed",1,10,Secondary School,Provisional,1/4/2016,31/3/2019,Lakshmi Shamraj Educational Trust
UNITED PUBLIC SCHOOL,1930308,TAMILNADU,COIMBATORE,"POLLACHI - DHARAPURAM ROAD, OTTAMADAM, METRATHI VILLAGE, UDUMALPET T.K., TIRUPUR DISTRICT",638657,4252,"293005 ,",77709,0422-4351521,ups.stephen@gmail.com,,2010,6/16/2010 12:00:00 AM,STEPHEN SHANKAR,2,"M.A.(SOCIOLOGY), M.A.(HINDI), R.B.P.,P.P.",5,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,UNITED CHARRITABLE EDUCATIONAL TRUST
VAV International School,1930534,TAMILNADU,COIMBATORE,"Dhali Road, Elayamuthur Pirivu, Udumalpet -642 126.",642126,4252,"222133 ,",,04252222133,principalvav@gmail.com,http://www.vavschool.in,2012,6/11/2012 12:00:00 AM,Sheeja P R,0,"M.A Eco, B.Ed.,",5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Varatharajan Sivaprakasam Trust
VEDANTA ACADEMY,1930431,TAMILNADU,COIMBATORE,"9/12-C PALANIKADU, CHETTITHOTAM, KASTHURIPALAYAM(VIA), UTHUKULLI.",638751,91,"9789480665 ,",,04294-260161,surbhawani@gmail.com,http://www.vedantaacademy.in,2012,4/9/2012 12:00:00 AM,Bhawani Sur,0,"M.A.,B.ED.",05,09,Secondary School,Provisional,1/4/2017,31/3/2022,VEDANTA ACADEMY
VEDANTA ACADEMY,1930400,TAMILNADU,COIMBATORE,"SF.NO.342, BODIPALAYAM (PO), SEERAPALAYAM VILLAGE, MADHUKKARAI (VIA) COIMBATORE - 641105",641105,0422,"2610068 ,",,,veena_0211@yahoo.co.in,,2012,6/4/2012 12:00:00 AM,VEENA RAJAN S,0,"M.A., B.Ed., Ph.D",5,7,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,VEDANTA ACADEMY
VEDANTA ACADEMY,1930626,TAMILNADU,COIMBATORE,"2/142, UNJAPALAYAM, KUPPANDAMPALAYAM VILLAGE, AVINASHI",641654,91,"8870000535 ,",,,VAunj2013@gmail.com,http://www.vedantaacademy.in,2014,4/2/2014 12:00:00 AM,RAJU K,2,"MSC, B.ED",11,13,Secondary School,Provisional,1/4/2018,31/3/2023,VEDANTA ACADEMY
VEL INTERNATIONAL PUBLIC SCHOOL,1930449,TAMILNADU,COIMBATORE,"581/1-B, K.N.G PUDUR ROAD KANUVAI POST COIMBATORE 641108 TAMILNADU",641108,0422,"2400949 ,",,,principal.vel@gmail.com,,2008,6/6/2011 12:00:00 AM,BHARATHI S,0,MSC BED,5,6,Secondary School,Provisional,1/4/2016,31/3/2019,VELAMMAL EDUCATIONAL TRUST
vidhya niketan public school,1930404,TAMILNADU,COIMBATORE,"21/17-18, puliakulam road, coimbate",641045,0422,"2223466 ,",,04222221050,brindhapadma@gmail.com,http://www.vidhyaniketan.com,2011,6/15/2011 12:00:00 AM,BRINDHA PADMANABHAN,0,"m.sc., bed",5,7,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,vidhya niketan trust
VIDHYA SAGAR INTERNATIONAL PUBLIC SCHOOL,1930341,TAMILNADU,COIMBATORE,NERIPERICHAL VILLAGE,641666,0421,"2374050 ,",64111,,sasirekabalasubramaniam@gmail.com,,2010,6/15/2011 12:00:00 AM,Sasireka B,0,M.SC M.ED,5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,ANDAVAR RAMASAMY FOUNDATION
VIDYAA VIKAS INTERNATIONAL SCHOOL,1930477,TAMILNADU,COIMBATORE,"1/123, CHIKKARAMPALAYAM, KARAMADAI POST, METTUPALAYAM TALUK, COIMBATORE DISTRICT",641104,4254,"271993 ,",,04254272794,sujathaperumal@yahoo.com,http://www.vidyaavikas.ac.in/,2008,6/6/2012 12:00:00 AM,SASI RAJ KUMAR R,0,"M.A., B.ED., B.A.,(HINDI)",5,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,VIDYAA VIKAS EDUCATIONAL AND MEDICAL CHARITABLE TRUST - COVAI
vijaya vidhyalaya school,1930597,TAMILNADU,COIMBATORE,"19 L&T bye pass road, ondipudur, coimbatore, coimbatore",641016,0422,"6061213 ,",,,er.ezhil267@gmail.com,,2012,6/1/2012 12:00:00 AM,ANANTHI FELCITA A,0,"M.A.,M.Phil.,BEd.,",15,10,Secondary School,Provisional,1/4/2018,31/3/2023,sree vijayalakshmi charitable and educational trust
Vishwa Sishya Vidyodaya School,1930326,TAMILNADU,COIMBATORE,"Puliampatti(PO), Palladam Road, Pollachi",642002,0,"8056581111 ,",0183-2451117,04259- 223394,shrikumari1959@gmail.com,http://www.vsvidyodaya.com,2011,6/15/2011 12:00:00 AM,SHRIKUMARI R NAIR,2,"M.Sc., M.A.,M.Ed.,",6,31,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Sri Vari Educational Foundation
VIVEGAA SCHOOL,1930821,TAMILNADU,COIMBATORE,"88/2A3,2A4,2B,3B, CHINNERIPALAYAM,KARUKKAMPALAYAM (PO), AVINASHI(TK),TIRUPUR(DT).",641654,4296,"274515 ,",,,vivegaaschoolavi12@gmail.com,http://www.vivegaaschool.org,2012,6/6/2012 12:00:00 AM,G KUMAR,,"M.Sc., B.Ed.,",5,9,Middle Class,Provisional,4/1/2017,31/3/2020,SRI NM CHARITABLE TRUST
VIVEGAA SCHOOL,1930893,TAMILNADU,COIMBATORE,"S.F.NO.88/2A3,2A4,2B,3B CHINNERIPALAYAM, KARUKKAMPALAYAM POST, AVINASHI TK., TIRUPUR DT., 641654",641654,,"04296274515 ,",,,vivegaaschoolavi12@gmail.com,http://www.vivegaaschool.org,2012,6/6/2012 12:00:00 AM,MR. K.S.SIVAPRAKASH,1,"M.A.,M.PHIL.,B.ED.,",06,24,Secondary School,Provisional,1/4/2018,31/3/2021,SRI NM CHARITABLE TRUST
VIVEK VIDYA MANDIR,1930479,TAMILNADU,COIMBATORE,"SOLAVAMPALAYAM post, Kinathukadavu, Coimbatore Dist.,Tamilnadu.",642109,4259,"241425 ,",,,principalvivekvidyamandircbse@gmail.com,,2011,6/15/2011 12:00:00 AM,SUTHAKAR P,0,"m.sc,m.phil.b.ed",,,Secondary School,Provisional,1/4/2016,31/3/2021,DHARMA CHAKKARA TRUST
Vivekam School,1930362,TAMILNADU,COIMBATORE,"No. 345, Thudiyalur Road Saravanampatti",641035,0422,"2665412 ,",,,princyjoseph71@gmail.com,,2011,6/15/2011 12:00:00 AM,A LILY PRINCY,2,"M.Sc.,M.Ed",10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Viveka Vidhya Charitable Trust
