Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
Zoom International School,2430154,WEST BENGAL,BURDWAN,"Lala Lajpat Rai Road, Distt Burdwan, West Bengal",713204,0343,"2604748 ,",,,principal.zoom@gmail.com,,2005,4/4/2005 12:00:00 AM,AMIT KUMAR GHOSH,1,"M.A.,B.ED.",10,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,ASA Educational & Welfare Trust
BD JAIN MODERN SCHOOL,2430081,WEST BENGAL,COOCH BEHAR,BINAPATTI EAST KHAGRA BARI PO & DISTT CAOCH BEHAR WEST BENGAL,736101,3582,"228221 ,",03582228442,,,,1993,4/1/2005 12:00:00 AM,AMRITA KUNDU ADHIKARI INCHARGE,1,M.A. B.E.D.,15,23,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,GANESH MAL MOHAN LAL SAROGI CHARI TR
BINA MOHIT MEMORIAL SCHOOL,2430164,WEST BENGAL,COOCH BEHAR,VILL & PO : MAHISH BATHAN COOCH BEHAR WEST BENGAL,736179,3582,"240649 ,",,,nina.cob77@gmail.com,http://www.bmmemorialschool.com,2010,4/1/2010 12:00:00 AM,NINA ROY,0,"MSc., M.Ed.",0,7,Secondary School,Provisional,1/4/2018,31/3/2023,BINA MOHIT TRUST
DOOARS INTERNATIONAL PUBLIC SCHOOL,2430135,WEST BENGAL,COOCH BEHAR,"Sonari-Kakribari, PO:Kharija-Kakribari, Gopalpur",736179,3582,"240062 ,",,03582240062,yashpjm@yahoo.com,http://www.dipscoochbehar.com,2010,4/16/2010 12:00:00 AM,Priti Menaria,2,"MA, M.ED",8,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,B. K. ACADEMY OF EDUCATIONAL DEVELOPMENT
Dream Angels Academy,2430248,WEST BENGAL,COOCH BEHAR,Bhanukumari,736131,,"03582263018 ,",,,dreamangelacademy@gmail.com,http://www.dreamangel.in,2013,1/4/2013 12:00:00 AM,MR. KRISHNA KR. SHARMA,1,MA Bed,6,9,Secondary School,Provisional,1/4/2018,31/3/2021,Bhanukumari Care & Charitable Society
jawahar navodaya vidyalaya,2440012,WEST BENGAL,COOCH BEHAR,"tufangunj, new town, distt. coochbehar, west bengal",736160,0358,"2246802 ,",202054,,kaluawatdrjc@gmail.com,,1992,3/31/2012 12:00:00 AM,J C Kaluawat,2,,,,Secondary School,Provisional,1/4/2017,31/3/2020,navodaya vidyalaya samiti
KENDRIYA VIDYALAYA,2400026,WEST BENGAL,COOCH BEHAR,COOCH BEHAR WEST BENGAL,736101,3582,"258212 ,",,,rvrnath@gmail.com,,1982,4/1/2005 12:00:00 AM,REJI V R NATH,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
kendriya vidyalaya,2400059,WEST BENGAL,COOCH BEHAR,"bsf gandhinagar, po- k.k. bari, gopalpur, distt. cooch behar, west bengal",736179,0358,"2241078 ,",09932305153,,kuhoojati2012@gmail.com,,1984,4/1/1991 12:00:00 AM,KUHOO JATI,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2024,kendriya vidyalaya sangathan
NETAJI CENTENARY SCHOOL,2430094,WEST BENGAL,COOCH BEHAR,"SAHEBGANJ ROAD W/NO.-12, P.O. BHANGNI PART I DINHATA; COOCHBEHAR",736135,3581,"258927 ,",,,ashim_b66@yahoo.co.in,,1929,6/1/2005 12:00:00 AM,ASHIM BHAUMIK,2,"b.sc, b.ed, d.d.p, m.a",07,29,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NETAJI CENTENARY TRUST
S.C.G. ENGLISH ACADEMY,2430229,WEST BENGAL,COOCH BEHAR,P.O. MATHABHANGA,736146,,"03583-255058 ,",,,scgea09@gmail.com,,2009,4/19/2009 12:00:00 AM,Mr.PIJUSH CHANDRA PAUL,,M.Sc. MCA BEd,9,11,Secondary School,Provisional,1/4/2018,31/3/2021,KALIKAGANJ WELFARE SOCIETY
"Techno India Group Public School, Coochbehar",2430158,WEST BENGAL,COOCH BEHAR,"VILL. MATIKATA, MADHUPUR MORE, MADHUPUR PO, COOCHBEHAR,",736165,0,"7063787447 ,",,03582270666,principal.coochbehar@tigps.in,coochbehar.tigps.in,2008,4/28/2008 12:00:00 AM,SANJAY KANGSA BANIK,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,The Academy of Engineering Management Trust
AIR FORCE SCHOOL,2480005,WEST BENGAL,DARJEELING,BAGDOGRA DISTT. DARJEELING WEST BENGAL,734421,05612,"AF/4371 ,",05612-229463,05180222908,vktftp@rediffmail.com,,1983,9/26/1995 12:00:00 AM,MS SAROJ SAWANT,2,B.Sc. B.Ed.,05,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2021,"Police Modern School samiti, 12BN PAC, Fatehpur"
ARMY PUBLIC SCHOOL,2480002,WEST BENGAL,DARJEELING,P.O. BENGDUBI DISTT DARJEELING WEST BENGAL,734424,0353,"2480238 , MIL II",KOCP 51,,m.nabi35@yahoo.com,,1981,4/1/2005 12:00:00 AM,MUSHAHIDUN NABI,1,M.A Bed,3,8,Senior Secondary,Provisional,1/4/2013,31/ 10/ 2021,ARMY WELFARE EDUCATION SOCIETY
ARMY PUBLIC SCHOOL,2480004,WEST BENGAL,DARJEELING,SUKNA DISTT. DARJEELING WEST BENGAL,734424,01482,"350 ,",KOCP 51,,stmary1983@gmail.com,,1991,4/1/2005 12:00:00 AM,MRS SURENDER KAUR,1,M.A Bed,3,8,Senior Secondary,Provisional,1/4/2006,31/ 3/ 2021,VIDYALAYA MGT COMMITTEE
ARMY PUBLIC SCHOOL,2480012,WEST BENGAL,DARJEELING,KALIMPONG DURBIN DARA PO KALIMPONG DARJEELING WEST BENGAL,768028,0355,"283647 ,",01126278223,2607802,shovapradhan33@gmail.com,,1992,4/1/2005 12:00:00 AM,SHOVA PRADHAN,2,M.A. M.Ed.,19,30,Secondary School,Provisional,1/4/2015,31/3/2020,ARMY WELFARE EDUCATION SOCIETY (AWES)
AUXILIUM CONVENT SCHOOL,2430034,WEST BENGAL,DARJEELING,NEW CHUMTA P.O. VIA SUKNA SILIGURI DISTT. DARJEELING WEST BENGAL,734701,0353,"2575397 ,",,,auxnewschool@yahoo.in,,1984,7/1/2004 12:00:00 AM,INNOCENTIA JOJO,0,,,,Secondary School,Provisional,1/4/2018,31/3/2019,THE SALESIAN SISTERS
banimandir railway h.s. school,2480024,WEST BENGAL,DARJEELING,"p.o. & p.s. pradhan nagar, sub. div: siliguri, distt. darjeeling, west bengal-734003",,,",",,,,,1994,1/28/2019 12:00:00 AM,.,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,kendriya vidyalaya sangathan
BIRLA DIVYA JYOTI,2430138,WEST BENGAL,DARJEELING,"Zone F, Uttorayon Township, Matigara, Siliguri",734010,0353,"2571061 ,",,03532571061,gayatrirai1451@gmail.com,http://www.birladivyajyoti.com,2008,4/16/2008 12:00:00 AM,GAYATRI RAI,1,"M.A., B.Ed",10,14,Secondary School,Provisional,1/4/2013,31/3/2016,BIRLA VIDYA VIHAR TRUST
CENTRAL SCHOOL FOR TIBETANS,2490001,WEST BENGAL,DARJEELING,BHANU SARANI DARJEELING WEST BENGAL,734101,0354,"2259686 ,",2259686,2254165,tiwarirn58@gmail.com,,1961,8/12/2007 12:00:00 AM,R N TIWARI,1,M.A B. Ed,16,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,CENTRAL TIBETAN SCHOOL ADMN. N DLI
CENTRAL SCHOOL FOR TIBETANS,2490002,WEST BENGAL,DARJEELING,"P O TOPKHANA, 11TH MILE, KALIMPONG DISTT. DARJEELING WEST BENGAL",734316,3552,"255428 ,",428,,cstkalimpong@gmail.com,http://www.kvranikhet.com,1964,1/25/2009 12:00:00 AM,KELSANG DAWA,1,MA B Ed,4,34,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,CENTRAL TIBETAN SCHOOLS ADMINSTRATI
CENTRAL SCHOOL FOR TIBETANS,2490003,WEST BENGAL,DARJEELING,P O SONADA DARJEELING DISTT WEST BENGAL,734219,0354,"2466252 ,",,,sarinkazi75@gmail.com,,1975,4/1/1991 12:00:00 AM,SARIN KAZI,0,,,,Secondary School,Provisional,1/4/2019,31/3/2024,CENTRAL TIBETAN SCHOOLS ADMN.
DOON HERITAGE SCHOOL,2430131,WEST BENGAL,DARJEELING,"KOLABARI, CHAMPASARI P.O. PRADHANNAGAR",734003,0353,"653306 ,",,,debolieena.dhs@gmail.com,,2005,4/4/2005 12:00:00 AM,DEBOLEENA CHOWDHURI,2,M.A.(SOCIO) B.Ed,3,12,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,PURVAJA EDUCATIONAL FOUNDATION
GODWIN MODERN SCHOOL,2430072,WEST BENGAL,DARJEELING,MONTEVIOTE ROAD PO KURSEONG DISTT DARJEELING WEST BENGAL,734203,0354,"3542344148 ,",2344548,,principal@godwinmodernschool.com,,2000,6/19/2000 12:00:00 AM,PRAKASH YONZON,2,M. A. History,9,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,K G ACAD & TECH SOCIETY
Hebron School,2430243,WEST BENGAL,DARJEELING,"Salkavita, P.O. New Rangia, Shibmandir, West Bengal",734013,,"8348412187 ,",,,hebronschoolnr@gmail.com,http://www.hebronschool.org,2014,4/7/2014 12:00:00 AM,MRS. JEMEEMA PHILIPOSE,1,M.Sc. B.Ed,3,4,Secondary School,Provisional,1/4/2018,31/3/2021,Peniel Gospel Team
Immanuel International Academy,2430149,WEST BENGAL,DARJEELING,"Bharat Singh Jote, Ranidanga, Siliguri, Darjeeling,",734012,0353,"6501134 ,",,,sreelekha.rai@iia.website,http://www.iia.org.in,2010,3/30/2010 12:00:00 AM,Sreelekha Rai,0,M.Sc.(Zoo) B.Ed.,7,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Leadership Training Center
JAWAHAR NAVODAYA VIDYALAYA,2440004,WEST BENGAL,DARJEELING,CHHEBBISAY DARJEELING WEST BENGAL,734214,0354,"2005532 ,",206,,sknandi.jnv@gmail.com,,1992,4/30/2014 12:00:00 AM,SAROJ KUMAR NANDI,0,,,,Secondary School,Provisional,1/4/2018,31/3/2020,Navodaya Vidyalaya Samiti
KAMAL JYOTI VIDYAPEETH,2430050,WEST BENGAL,DARJEELING,EAST MAIN ROAD KALIMPONG DIST.DARJEELING WEST BENGAL,734301,0355,"270763 ,",22077,438387,stuti15@yahoo.com,,1980,4/1/2005 12:00:00 AM,STUTI BHANDARI,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KAMAL JYOTI VIDYAPEET MGT.SOCIETY
KANCHANJUNGA PUBLIC SCHOOL,2430177,WEST BENGAL,DARJEELING,"VAH-TUKVER, MALIDHURA, P.O. NORTH POINT-DARJEELING-734104",734104,0354,"2253285 ,",,,,,2011,8/23/2011 12:00:00 AM,SANG LAMU SHERPA,2,M.A. B.ED.,04,09,Secondary School,Provisional,1/4/2015,31/3/2018,KANCHANJUNGA TRUST
KENDRIYA VIDYALAYA,2400030,WEST BENGAL,DARJEELING,"KALIMPONG (DURBIN) DISTT DARJELLING, WEST BENGAL",734301,3552,"283648 ,",539,2404928,amitpanigrahi@rediffmail.com,http://www.kv1chakeri.org,1985,4/1/2005 12:00:00 AM,AMIT KUMAR PANIGRAHI,1,M.A.Eng.M.Ed.PGCTE,07,22,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400013,WEST BENGAL,DARJEELING,SUKNA PO SUKNA DARJEELING DISTT WEST BENGAL,734009,0353,"2573375 ,",217,,ravigaya2006@gmail.com,http://www.kvnehu.org,1977,4/1/1991 12:00:00 AM,DR GAYA RAVIDAS,1,"M.Sc , M.Ed.",10,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2018,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA,2400023,WEST BENGAL,DARJEELING,DARJEELING P O LEBONG DISTT DARJEELING WEST BENGAL,734105,,",",,,,,1986,,RAM PRIT SHARMA,0,,,,Senior Secondary,Provisional,"System.InvalidCastException: Conversion from type 'DBNull' to type 'Date' is not valid. at Microsoft.VisualBasic.CompilerServices.Conversions.ToDate(Object Value) at ASP.schdir_report_appviewdir_aspx.__Render__control1(HtmlTextWriter __w, Control parameterContainer)",,"System.InvalidCastException: Conversion from type 'DBNull' to type 'Date' is not valid. at Microsoft.VisualBasic.CompilerServices.Conversions.ToDate(Object Value) at ASP.schdir_report_appviewdir_aspx.__Render__control1(HtmlTextWriter __w, Control parameterContainer)"
KENDRIYA VIDYALAYA,2400024,WEST BENGAL,DARJEELING,A F S BAGDOGRA P O BAGDOGRA AIRPORT DISTT DARJEELING WEST BENGAL,734421,0353,"2698332 ,",492440,,ratan.kumar1968@gmail.com,,1981,4/1/1991 12:00:00 AM,RATAN KUMAR,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
KENDRIYA VIDYALAYA NO 1,2400010,WEST BENGAL,DARJEELING,BENGDUBI DARJEELING DISTT WEST BENGAL,734424,0353,"2480070 ,",23747868,,manoj.kr.kvs@gmail.com,,1972,4/1/1991 12:00:00 AM,MANOJ KUMAR,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
Little Angels' School,2430141,WEST BENGAL,DARJEELING,"Neopane Lane, Milan More, PO- Champasari,",734003,0353,"257222 ,",,0353-2577222,tejashwi.05@gmail.com,,2005,4/3/2006 12:00:00 AM,Radhika Sharma,0,,,,Secondary School,Provisional,1/4/2014,31/3/2017,Milan More Little Angels School
"MODI PUBLIC SCHOOL, SILIGURI",2430184,WEST BENGAL,DARJEELING,"PATHARGHATA ROAD, MATIGARA",734010,0353,"03542571616, ,",,,mpss_principal@yahoo.com,http://www.mpssiliguri.com,2014,4/3/2014 12:00:00 AM,DR.JAYANTA PAL,1,"M.A., B.ED., PH.D.",14,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,NANGALIA POKARMAL EDUCATIONAL SOCIETY
NAXALBARI HERITAGE ACADEMY,2430182,WEST BENGAL,DARJEELING,STATION ROAD NAXALBARI DARJEELING,734429,0353,"2488220 ,",,,himalayantrek@yahoo.com,,2007,3/5/2007 12:00:00 AM,DULAL CHANDRA CHATTOPADHYAY,0,"M.A., M.Ed, PhD",14,25,Secondary School,Provisional,1/4/2016,31/3/2019,NAXALBARI HERITAGE ACADEMY
NIRMAAN VIDYA JYOTI SCHOOL,2430219,WEST BENGAL,DARJEELING,"NEAR- GREEN VALLEY APARTMENT, LOWER BHANU NAGAR, SEVOKE ROAD",734001,,"0353-3200951 ,",,,info@nvjsslg.com,http://www.nvjsslg.com,2012,10/30/2012 12:00:00 AM,Mr.SUBHAJIT MAZUMDER,,"M.A., B.Ed",05,10,Secondary School,Provisional,4/1/2017,31/3/2020,MANOKAMANA EDUCATIONAL TRUST
NOTRE DAME ACADEMY,2430040,WEST BENGAL,DARJEELING,WEST POINT DISTT DARJEELING WEST BENGAL,734101,0354,"2272076 , 2045",2340906,,tanujasnd@yahoo.com,,1982,4/1/2003 12:00:00 AM,TANUJA SND,2,M.A. (B.ED),07,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,ROMAN CATHOLIC DIOCESE OF DARKEELING
SAI SUNDARAM SCHOOL,2430062,WEST BENGAL,DARJEELING,VILLAGE DILARAM P.O. TUNG DISTT. DARJEELING WEST BANGAL,737224,0354,"2342144 ,",,,saisundaram@live.com,,1983,11/14/2017 12:00:00 AM,SAROJA CHETTRI,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2019,DILARAM SAI SUDRAM EDN. SOCIETY
Snowdrops School,2430179,WEST BENGAL,DARJEELING,Krishna Nagar P.O.- Mirik Distt - Darjeeling West Bengal Pin- 734214,734214,0354,"2243321 ,",,09434309125,kapileshkumar905@gmail.com,http://www.snowdropsschool.org,1988,4/1/1988 12:00:00 AM,KAPILESHWAR THAKUR,1,M.A. B.Ed,4,6,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Snowdrops Educational and Welfare Society
Spring Dales Academy,2430250,WEST BENGAL,DARJEELING,"Spring Dales Academy, Paren, Gairigaon, P.O. & P.S. Jaldhaka",734503,,"03552265205 ,",,,springdalesacademy1998@gmail.com,,1998,2/2/1998 12:00:00 AM,MRS.SWASTIKA KHARKA,1,M.A. B.Ed,5,8,Secondary School,Provisional,1/4/2018,31/3/2021,Gairigaon Spring Dales Academy
ST. MARYS SCHOOL,2430247,WEST BENGAL,DARJEELING,17TH MILE PAIYONG P.O.ALGARAH KALIMPONG,734317,,"03552 ,",,,stmarysedu.17@gmail.com,,2007,12/2/2007 12:00:00 AM,MISSSITA SHARMA,1,M.A. B.ED,1,2,Secondary School,Provisional,1/4/2018,31/3/2021,17TH MILE PAIYONG ST. MARYS SCHOOL
Techno India Group Public School,2430126,WEST BENGAL,DARJEELING,"SIT Campus, P.O. Sukna, Hill Cart Road, Silliguri,",734009,0353,"2574030 ,",9864028899,03532574030,principal.mirab@gmail.com,,2006,3/17/2006 12:00:00 AM,MIRA BHATTACHARYA,2,"MSc., B.Ed.",11,11,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2018,The Academy of Engineering and Management Trust
Victoria Public School,2430185,WEST BENGAL,DARJEELING,"Tari Jote(Deoniamore) via N.B.U, Post Office New Rangia, P.S. Matigara, Dist Darjeeling",734013,0,"9733792630 ,",,000000,sumitkhati21@gmail.com,,2010,4/4/2010 12:00:00 AM,SUNIL KUMAR KHATI new appointed,,"M.A, B.Ed,",10,5,Secondary School,Provisional,1/4/2016,31/3/2019,Deonamore Little Angles Educational Society
VIDYA JYOTI ACADEMY,2430176,WEST BENGAL,DARJEELING,"FIRE BRIGADE LINE, P.O. BIJANBARI, PUULBAZAR, DARJEELING WEST BENGAL 734201",734201,0354,"2260229 ,",,0354-2260229,chaulagaiarun16@gmail.com,http://www.vjabijanbari.in,1990,12/19/1990 12:00:00 AM,ARUN CHHETRI,0,"M.A., B.ED.",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,DR. S. RADHAKRISHNAN MEMORIAL CHARITABLE TRUST
AMRITA VIDYALAYAM,2430100,WEST BENGAL,DURGAPUR,"BIDHAN NAGAR, DURGAPUR (WEST BENGAL)",713212,0343,"2533560 ,",2533560,14283418,333gayatrih@gmail.com,http://www.rupys.edu.np,2003,4/1/2005 12:00:00 AM,Gayatri H Kumar,2,M.COM,8,5,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,MATA AMRITANANDAMAYI MATH
Beachwood School,2430237,WEST BENGAL,DURGAPUR,"Satyajit Ray Sarani, City Centre, Durgapur, West Bengal",713216,,"9434014489 ,",,,akanksha6321@gmail.com,http://www.beachwoodschool.org,2004,8/4/2004 12:00:00 AM,MRS. NITA ROY MAJUMDER,1,"M.A, B.Ed",3,8,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Akanksha Educational & Social Trust
D A V MODEL SCHOOL,2430009,WEST BENGAL,DURGAPUR,J N SENGUPTA ROAD DURGAPUR DISTT BURDWAN WEST BENGAL,713205,0343,"2563500 ,",2549,,papiya_m@rediffmail.com,,1975,4/1/2005 12:00:00 AM,PAPIYA MUKHERJEE,2,"m.com, b.ed.",na,11,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE MANAGING COMMITTEE N D
"DELHI PUBLIC SCHOOL,",2430181,WEST BENGAL,DURGAPUR,"PLOT NO. 2D/10, SECTOR 2D, BIDHANNAGAR, DURGAPUR",713212,0343,"2532541 ,",,03322275967,info@dpsdurgapur.com,http://www.dpsdurgapur.com,2011,4/1/2011 12:00:00 AM,UMESH CHAND JAISWAL,2,"M.A., B.ED.",4,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,OMDAYAL EDUCATIONAL & RESEARCH SOCIETY
Durgapur Public School,2430127,WEST BENGAL,DURGAPUR,"Sahid Sukumar Sarani, Bidhannagar, Durgapur",713212,0,"8170021127 ,",,03432566756,contact@dpsdgp.com,,2008,4/15/2008 12:00:00 AM,SOMA ROY,2,"M.A., B.Ed",6,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,S.K.S. Educational & Social Trust
GURU TEG BAHADUR PUBLIC SCHOOL,2430042,WEST BENGAL,DURGAPUR,BENACHITY ROAD DURGAPUR WEST BENGAL,713204,0343,"2575873 ,",2537588,,acharya.sutapa@gmail.com,,1976,,SUTAPA ACHARYA,1,"M.Sc.,B Ed",5,14,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,GURU TEG BAHADUR EDUCATIONAL TRUST
HEM SHEELA MODEL SCHOOL,2430063,WEST BENGAL,DURGAPUR,JAWARLAL NEHRU AVENUE DURGAPUR DISTT BURDWAN,713214,0343,"2666850 ,",9434711184,2600665,aninditahomec@yahoo.com,www.hemsheela.org.in,1995,6/25/2007 12:00:00 AM,ANINDITA HOME CHOUDHURY,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,HEM CHANDRA SHEELA BATI MEM EDU TRU
KENDRIYA VIDYALAYA,2400016,WEST BENGAL,DURGAPUR,C R P F CAMPUS DURGAPUR DISTT. BURDWAN WEST BENGAL,713214,0343,"2500531 ,",,,kvdurgapur.crpf@gmail.com,www.kvcrpfdurgapur.com,1984,1/25/2009 12:00:00 AM,SALOMI TOPPO,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
ARAMBAGH VIVEKANANDA ACADEMY,2430125,WEST BENGAL,HOOGHLY,"BASANTAPUR SPORTS COMPLEX, WARD NO.-11, PO-ARAMBAGH, DIST-HOOGHLY",712601,3211,"258900 ,",,03211258900,avacademy01@gmail.com,http://www.arambaghvivekanandaacademy.com,2008,4/16/2008 12:00:00 AM,ANIRUDH PANDEY,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,ARAMBAGH NIVEDITA TRUST
EXPLORE INTERNATIONAL SCHOOL,2430206,WEST BENGAL,HOOGHLY,"VILL- JAMIR BERIA, NEAR MALLICKPUR PETROL PUMP",712409,,"03326300222 ,",,,info@eissingur.com,http://www.eissingur.com,2011,4/1/2014 12:00:00 AM,Mrs.SARITA YADAV,,M.A.B.Ed,3,11,Secondary School,Provisional,1/4/2017,31/3/2020,BANGALAXMI EDUCATIONAL TRUST
H. M. Education Centre,2430188,WEST BENGAL,HOOGHLY,"Hindmotor, Hooghly - 712233",712233,033,"03326647601, 03326647213, 03326647600, ,",,,HMEDUCATIONCENTRE@YAHOO.IN,http://www.hmeducationcentre.in,1965,3/1/1965 12:00:00 AM,MRS.RATNA KUNDU,1,"M. COM., B. ED.",9,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,H. M. EDUCATION TRUST
JAWAHAR NAVODAYA VIDYALAYA,2440006,WEST BENGAL,HOOGHLY,"DIHIBAGNAN- P.S. (ARAMBAGH) DISTT HOOGHLY, WEST BENGAL",712613,3211,"235100 ,",211341,,JKMAHAPATRAJNV@REDIFFMAIL.COM,,1993,4/1/1991 12:00:00 AM,JAYANTA KUMAR MAHAPATRA,1,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2014,NVS
kendriya vidyalaya,2400055,WEST BENGAL,HOOGHLY,"municipality, guest house, po tarakeswar,distt. hooghly, west bengal",712410,3212,"276706 ,",09434075231,,cthakurta16@gmail.com,,1987,1/25/2009 12:00:00 AM,CHANCHAL THAKURTA,0,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,kendriya vidyalaya sangathan
PANISHEOLA INDIRA SAMRITI VIDYAPEETH,2430022,WEST BENGAL,HOOGHLY,VILL & PO PANISHOOLA PS HARIPAL DISTT HOOGHLY WEST BENGAL,712402,3212,"242639,8436218747 ,",9434070233,250233,pisv.cbse.haripal@gmail.com,,1985,4/1/2006 12:00:00 AM,ramesh chandra ghosh,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,INDIRA TRUST
SPARK SCHOOL,2430159,WEST BENGAL,HOOGHLY,"VILL+PO-MAHANAD, P.S-POLBA, HOOGHLY",712149,033,"09810582710, ,",,,profamitkbose@gmail.com,http://www.sparkgroup.in,2012,4/24/2012 12:00:00 AM,MRS.LALITA MUKHERJEE,1,"M.A(Edu), B.Ed",6,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,"New Era Society for Promotion of Academic, Research and Knowledge"
SWAMI VIVEKANANDA VIDYAMANDIR,2430212,WEST BENGAL,HOOGHLY,"vill - Purushottampur PO - Mollasimla, PS - Singur Dist - Hooghly, WB - 712223",712223,,"033-26300334 ,",,,perfecteducationtrust13@gmail.com,,2013,5/5/2014 12:00:00 AM,Mr.Subhendu Ghosh,,"MA, BED",11,30,Secondary School,Provisional,1/4/2017,31/3/2020,Perfect Education Trust
TECHNO INDIA GROUP PUBLIC SCHOOL,2430092,WEST BENGAL,HOOGHLY,"DHARMPUR SHANTI NIKETAN, DIST HOOGHLY, WEST BENGAL",712001,033,"26804753 ,",,011-25012-068,pradeepta2015@gmail.com,http://www.tigpublicschool.org,1983,4/1/2005 12:00:00 AM,PRADEEPTA CHATTERJEE,0,M.A. B.ED,10,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2019,SRI DIGAMBER JAIN SABHA
TECHNO INDIA GROUP PUBLIC SCHOOL,2430160,WEST BENGAL,HOOGHLY,"GOLOK MUNSHI HOSPITAL CAMPUS,P.O- NABAGRAM,POLICE STATION- UTTARPARA,SUB DIVISION- SRIRAMPUR,DIST- HOOGHLY, PIN- 712246",712246,033,"26731020 ,",,,principal.tigps@gmail.com,,2011,4/1/2011 12:00:00 AM,SUJIT KUMAR JANA,0,"M.A. (Eng.), B.Ed., ELT",06,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,NABAGRAM GOLOK MUNSHI HOSPITAL AND SARALA MATRISADAN
VIVEKANANDA ACADEMY,2430174,WEST BENGAL,HOOGHLY,"RAJYADHARPUR, BHATTACHARJEE GARDEN, SERAMPORE, DIST-HOOGHLY, WEST-BENGAL-712203",712203,033,"26220688 ,",,033-25455022,vivekananda56135@yahoo.com,http://www.bholananda.org,2011,4/1/2011 12:00:00 AM,BANYA KAYAL DAS,0,"M.A , B.ED",05,08,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,BARRACKPORE SWAMI MAHADEVANANDA GIRI BRIDDHASHRAM
ASIAN INTERNATIONAL SCHOOL,2430166,WEST BENGAL,HOWRAH,"NEW KOLORAH, NH-6, ALAMPUR, DOMJUR, HOWRAH, WEST BENGAL.",711302,033,"26690097 ,",,033-24746499,principal@aisedu.org,,2010,4/10/2012 12:00:00 AM,JOYITA MAJUMDER,0,M.A ( ENG & JORN ) & B.ED,9,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,SRI LAXMI NARAYAN EDUCATIONAL TRUST
