Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
GOVT BOYS HIGHER SECONDARY SCHOOL,3320038,CHATTISGARH,BILASPUR,GAURELLA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT BOYS HIGHER SECONDARY SCHOOL,3320040,CHATTISGARH,BILASPUR,MARWAHI BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT D.K.P.HIGHER SEC SCHOOL,3320144,CHATTISGARH,BILASPUR,KOTA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GIRLS HIGHER SEC SCHOOL,3320148,CHATTISGARH,BILASPUR,RATANPUR BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GIRLS HIGHER SECONDARY SCHOOL,3320039,CHATTISGARH,BILASPUR,GAURELLA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GIRLS HIGHER SECONDARY SCHOOL,3320041,CHATTISGARH,BILASPUR,MARWAHI BILASPUR CHHATTISGARH,495118,,",",,,,,,,,0,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GURUKUL HIGHER SECONDARY SCHOOL,3320037,CHATTISGARH,BILASPUR,PENDRA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2010,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT H. GIRLS HIGHER SEC SCHOOL,3320150,CHATTISGARH,BILASPUR,KOTA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320152,CHATTISGARH,BILASPUR,RATANPUR BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320154,CHATTISGARH,BILASPUR,PATHARIYA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320155,CHATTISGARH,BILASPUR,SENDRI BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320145,CHATTISGARH,BILASPUR,GINIYARI BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320146,CHATTISGARH,BILASPUR,SAKRI BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320143,CHATTISGARH,BILASPUR,MUNGELI BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320141,CHATTISGARH,BILASPUR,SIPAT BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT M.L.B. GIRLS HIGHER SEC SCHOOL,3320153,CHATTISGARH,BILASPUR,BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT MULTI HIGHER SEC SCHOOL,3320151,CHATTISGARH,BILASPUR,BILASPUR BILASPUR CHHATTISGARH,160023,,",",,,,,1938,,,,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,
,,,,,,,,,,,,,,,,,,,,,,,
INTELLIGENT PUBLIC SCHOOL,3330266,CHATTISGARH,BILASPUR,GANDHI NAGAR RATANPUR,495442,,"07753255824 ,",,7753255824,harishrtp@gmail.com,http://www.ipsratanpur.com/,2013,7/1/2013 0:00,MR.HARISH CHANDRA SINGH,1,mca,10,5,Secondary School,Provisional,1/4/2018,31/3/2021,Chandel Sikshan samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,3300011,CHATTISGARH,BILASPUR,S. E. RLY BILASPUR CHHATTISGARH,495004,775,"249160 ,",81-2502,,jrdashkv@gmail.com,http://www.kvnehu.org,1986,,JANKI RANJAN DASH,1,"M.Sc , M.Ed.",10,25,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
"KRISHNA PUBLIC SCHOOL,BILASPUR",3330143,CHATTISGARH,BILASPUR,"GRAM-KONI,NEAR GURU GHASI DAS UNIVERSITY, BILASPUR",495001,7752,"260080 ,",,,principalbsp.kps@gmail.com,,2008,4/1/2009 0:00,RUNKI AMBASTHA,0,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,PALMS EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
LCIT PUBLIC SCHOOL,3330224,CHATTISGARH,BILASPUR,"LCIT CHICHIRDA ROAD, BODARI NEAR HIGH COURT BILASPUR, C.G.",495220,7752,"07752217557, ,",,7752252150,info.lcitps@gmail.com,http://lcitps.edu.in/,2014,4/1/2014 0:00,MR.SABINO DSOUZA,1,"M.Sc. (Mathematics), M.Ed.",12,19,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Shree Shree Vidya Sagar Ji Maharaj Education Trust
,,,,,,,,,,,,,,,,,,,,,,,
LOYOLA SCHOOL,3330115,CHATTISGARH,BILASPUR,"RAJIV VIHAR, SECL POST",495006,7752,"248487 ,",2593126,07752-248007,fabian_minj@yahoo.com,,2005,7/1/2005 0:00,Fabianus Minj,1,"M.A, B.ED",4,8,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Madhya Pradesh Jesuits
,,,,,,,,,,,,,,,,,,,,,,,
M.D.GOVT GIRLS HIGHER SEC SCHOOL,3320149,CHATTISGARH,BILASPUR,GOURELLA BILASPUR CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
Maa Kalyanika Public School,3330259,CHATTISGARH,BILASPUR,"At Post Madana, Pendra Road",495117,,"07629-269560 ,",,07629-269590,kalyanika123@gmail.com,http://www.maakalyanika.org/,2014,2/9/2017 0:00,Dr.Raj Narayan Ojha,,"Ph. D., M. Sc., B. Ed.",10,15,Secondary School,Provisional,1/4/2018,31/3/2021,Shri Kalyan Sewa Ashram
,,,,,,,,,,,,,,,,,,,,,,,
MAHARISHI VIDYA MANDIR,3330027,CHATTISGARH,BILASPUR,P.O. MANGLA BILASPUR CHHATTISGARH,495001,0,"8718801013 ,",,,reena210369@gmail.com,,1992,8/12/2007 0:00,REENA SINGH,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,MAHARISHI SHIKSHA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
MODERN EDUCATIONAL ACADEMY,3330165,CHATTISGARH,BILASPUR,"RSB COMPOUND, NEW SARKANDA, MAIN ROAD",495005,7752,"419397 ,",484,7752254131,principalmeabsp@gmail.com,www.meabilaspur.org,2010,4/1/2010 0:00,G JAYASRI REDDY,2,M.Sc. B.Ed.,10,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,Sw. Smt. Bela Devi Agrawal Memoriale Charitable Society
,,,,,,,,,,,,,,,,,,,,,,,
NORTH EASTERN PUBLIC SCHOOL,3330279,CHATTISGARH,BILASPUR,"Mungeli road, Village - Jaroundha, Takhatpur, Dist - Bilaspur",495223,,"9993837547 ,",,,principal.neps.tkp@gmail.com,,2016,2/13/2017 0:00,MR. RAVISH PRAJAPATI,1,"MCA, B.Ed",7,12,Secondary School,Provisional,1/4/2018,31/3/2021,Shri Shiksha Sewa Samiti
,,,,,,,,,,,,,,,,,,,,,,,
SOUTH EAST CENTRAL RAILWAY HIGHER SECONDARY SCHOOL NO.-,3380002,CHATTISGARH,BILASPUR,"BUDHWARI BAZAR, BILASPUR, CHHATTISGARH-495004",495004,7752,"242506 ,",9752876606,,pplhmbsp@gmail.com,,1902,7/1/1902 0:00,MAHESH BABU,1,M.SC.,,,Secondary School,Provisional,1/4/2014,31/3/2019,SEC RAILWAY
,,,,,,,,,,,,,,,,,,,,,,,
south east central railway higher secondary school no.1,3380005,CHATTISGARH,BILASPUR,"near railway post office, railway colony, bilaspur chhatisgarh- 495 004.",,,",",,,pplsecrhssembsp@gmail.com,,1902,12/17/2018 0:00,K K MISHRA,1,,,,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2022,railway administration
,,,,,,,,,,,,,,,,,,,,,,,
ST FRANCIS HR SEC SCHOOL,3330058,CHATTISGARH,BILASPUR,AMERI ROAD BILASPUR CHHATTISGARH,495001,775,"271236 , 271036",07752-271633,271036,rosilin_augustine@hotmail.com,,1993,11/15/2006 0:00,ROSILIN AUGUSTINE,2,M.A. BEd.,10,16,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SOCIETY OF SR OF ST FRANCIS
,,,,,,,,,,,,,,,,,,,,,,,
St Vincent Pallotti School,3330103,CHATTISGARH,BILASPUR,"Mangla Road, p.b. no. 18, Bilaspur, Chhattisgarh",495001,7752,"405706 ,",,07752-271232,oscar.toppo6@gmail.com,,2000,7/1/2000 0:00,FR OSCAR TOPPO,1,"m.a., b.ed.",10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,vidya sagar sangh
,,,,,,,,,,,,,,,,,,,,,,,
ST. XAVIER'S HIGH SCHOOL,3330044,CHATTISGARH,BILASPUR,TAHA COMPLEX VYAPAR VIHAR ROAD BILASPUR CHHATTISGARH,248007,7752,"217712 ,","98,265,890,059,826,500,000",,mishradibakar05@gmail.com,http://www.stxavierschool,1998,4/8/2003 0:00,DIBAKAR MISHRA,1,"MA (Eco), B.Ed",,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ST FRANCIS EDN SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. XAVIERS HIGH SCHOOL,3330182,CHATTISGARH,BILASPUR,"SAI MANGALAM, PANDERIYA ROAD, MUNGELI BILASPUR CHATTISGARH",495334,8349,"286751 ,",,,mondalsubhendu@ymail.com,,2011,7/1/2011 0:00,SUBHENDU MONDAL,0,"M.A,B.ED",2,5,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,ST.FRANCIS EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST.XAVIERS HIGH SCHOOL,3330223,CHATTISGARH,BILASPUR,"NEAR AYAKAR BHAWAN,BHARATIYA NAGAR, VYAPARVIHAR ROAD,",495001,7752,"655611 ,",8982264863,,bibhutibhushan_mahata@yahoo.com,http://www.stxaviersbilaspur.com,2011,4/2/2012 0:00,BIBHUTI BHUSHAN MAHATA,1,"M.Sc,B.Ed",,21,Secondary School,Provisional,1/4/2016,31/3/2019,ST.FRANCIS EDUCATION SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
THE JAIN INTERNATIONAL SCHOOL,3330064,CHATTISGARH,BILASPUR,NEAR USLAPUR RLY STATION CROSSING MANGELI ROAD BILASPUR CHHATISGARH,495111,7752,"283281 , 518753",07752-418753,283286,principal@tjisedu.in,,2004,4/1/1997 0:00,SUSHIL KUMAR RAI,1,"M.Sc,M.Phil.M.AED",27,27,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KALINDI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
TRIMURTY PUBLIC SCHOOL,3330188,CHATTISGARH,BILASPUR,"PATHARIYA ROAD, BILASPUR, CHHATTISGARH",495224,0,"9755380108 ,",,07752-263623,principaltps2012@yahoo.com,,2012,4/2/2012 0:00,PILLAI JAIKUMAR,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,TRIMURTY EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"aastha vidya mandir english medium, at. education city,",3320264,CHATTISGARH,DANTEWADA,"jawanga,p.o. geedam, distt. dantewada , chhattisgarh- 494 441",143001,7856,"2244477 ,",1832506162,,santosh.pradhan197610@gmail.com,,2000,10/10/2017 0:00,SANTOSH PRADHAN,0,,,,Secondary School,Provisional,1/4/2019,31/3/2025,pioneer institute of edu
,,,,,,,,,,,,,,,,,,,,,,,
BAILADILA IRON ORE PROJECT S SEC SCH,3330005,CHATTISGARH,DANTEWADA,KIRANDUL DANTEWADA CHHATTISGARH,494556,7857,"255254 ,",363,011-45161081,gautambiom@gmail.com,http://www.ppischool.com/,1966,7/4/2011 0:00,R S GAUTAM,0,"mphil, phd, b.ed",5,16,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,NATIONAL MINERAL DEVP CORP LTD
,,,,,,,,,,,,,,,,,,,,,,,
D.A.V. PUBLIC SCHOOL BACHELI,3330220,CHATTISGARH,DANTEWADA,B.I.O.M. BACHELI COMPLEX,494553,7857,"230086 ,",,7857230086,plverma1970@gmail.com,,1990,1/12/1990 0:00,POSHAN LAL VERMA,,M.Sc. B.Ed.,1,19,Secondary School,Provisional,1/4/2016,31/3/2019,D.A.V. COLLEGE TRUST AND MANAGEMENT SOCIETY NEW DELHI
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320225,CHATTISGARH,DANTEWADA,"jabanga edu city, post, dantewada, chhattisgarh",494441,,"9406093746 ,",,,santosh.pradhan@yahoo.com,,1970,4/1/1991 0:00,SANTOSH KUMAR PRADHAN,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,ditrecat of education delhi adm n
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320262,CHATTISGARH,DANTEWADA,"mokhpal, block- katekalyan, at/post- mokhpal, via- nakulnar, dist. dantewada, chhattisgarh",494552,7857,"255149 ,",,,singh.rl66@gmail.com,,1980,4/1/1991 0:00,RAM LAL SINGH,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,delhi administration
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320226,CHATTISGARH,DANTEWADA,"ponta, distt- sukma, chhattisgarh",494111,786,"4254258 ,",,,msashikumar71@yahoo.co.in,,1970,4/1/1991 0:00,M SASHI KUMAR,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,DAV COLLEGE MANAGEMENT COMMITTEE ALONGWITH GOVT. OF CHHATTISGARH.
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320238,CHATTISGARH,DANTEWADA,"kumhar distt, dantewada, chhattisgarh",494001,7587,"255149 ,",,,asitbose123@gmail.com,,1970,4/1/1991 0:00,ASIT BARAN BOSE,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,ditrecat of education delhi adm n
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320240,CHATTISGARH,DANTEWADA,"murtonda, sukma, distt., chhattisgarh",494111,786,"4284100 ,",,,gsrbtml36@gmail.com,,1970,4/1/1991 0:00,GUDIPATI S V SUBBA RAO,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,ditrecat of education delhi adm n
,,,,,,,,,,,,,,,,,,,,,,,
DAV MUKHYAMANTRI PUBLIC SCHOOL,3320246,CHATTISGARH,DANTEWADA,"hitawar, block. kuakonda, distt. dantewara, chhattisgarh",494553,7857,"255149 ,",,,singh.rl66@gmail.com,,1970,4/1/1991 0:00,R L SINGH,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,dir. of edu.
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUB SCHOOL,3330025,CHATTISGARH,DANTEWADA,BACHELI DISTT DANTEWADA CHHATTISGARH,494553,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2003,31/ 3/ 2008,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320061,CHATTISGARH,DANTEWADA,BACHELI DANTEWADA CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320059,CHATTISGARH,DANTEWADA,GEEDAM DANTEWADA CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320060,CHATTISGARH,DANTEWADA,BHAIRAMGARH DANTEWADA CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320062,CHATTISGARH,DANTEWADA,CHHINDGARH DANTEWADA CHHATTISGARH,494111,,",",,,,,,,,0,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT MODEL HIGHER SECONDARY SCHOOL,3320074,CHATTISGARH,DANTEWADA,DANTEWADA CHHATTISGARH,160023,7856,"252364 ,",,,gmsdnt@gmail.com,,1938,,T RAVINDER SINGH,,,,,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GURUKUL PUBLIC SCHOOL,3330052,CHATTISGARH,DANTEWADA,GURKUL NAGAR MAHARAJPUR KAWARDHA DISTT KABIRDHAM CHHATTISGARH,491995,7741,"209153 ,",9425237570,232177,skpandakwd@gmail.com,,2002,4/1/2005 0:00,SAROJ KUMAR PANDA,1,T.G.T.,0,6,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,GYAN DARSHAN SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,3340005,CHATTISGARH,DANTEWADA,BARSOOR BODH GHAT COLONY SOUTH BASTAR DISTT. DANTEWADA CHHATTISGARH,494441,7856,"248211 ,",,,manoj_vidyarthi@gmail.com,,1993,3/31/2012 0:00,MANOJ KUMAR VIDYARTHI,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Navodaya Vidyalaya Samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,3300003,CHATTISGARH,DANTEWADA,BAILADILA IRON ORE PROJECT DEPOSIT-5 BACHELI BASTAR DISTT CHHATTISGARH,494553,7857,"230333 ,",9425590191,,bachelikv@gmail.com,http://www.kvbacheli.com,1972,4/1/1991 0:00,MANDE RAYAPPA,1,"MA, BEd",4,20,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2022,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,3300006,CHATTISGARH,DANTEWADA,BAILADILA IRON ORE PROJECT DEPOSIT NO. 14 KIRANDUL DANTEWADA DISTT CHHATTISGARH,494556,7857,"255441 ,",9893353113,,vnbahukhandi@rediffmail.com,http://www.kvkinradul.com,1979,1/25/2009 0:00,VIVEKA NAND BAHUKHANDI,2,M.A. B Ed.,1,20,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,3300022,CHATTISGARH,DANTEWADA,BAILADILA AT DANTEWADA AT & PO DANTEWADA SOUTH BASTAR CHHATTISGARH,494449,7865,"0000000 ,",,,dantewarakv@gmail.com,,1986,,ALOK KUMAR TIWARI,,,,,Senior Secondary,Provisional,1/4/2007,31/ 3/ 2010,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
DOLPHIN INTERNATIONAL SCHOOL DHAMTARI(C.G.) PIN-493773,3330134,CHATTISGARH,DHAMTARI,DOLPHIN INTERNATIONAL SCHOOL DHAMTARI(C.G.) PIN-493773,493773,,"09229269429 ,",,0771-4044188,dolphininternational325@yahoo.com,,2008,2/1/2008 0:00,SUNITA CHOUDHARY,,M.Sc. B.Ed.,12,8,Secondary School,Provisional,1/4/2010,31/3/2013,DOLPHIN ACADEMIC SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
GOVT BOYS H SEC SCHOOL,3320102,CHATTISGARH,DHAMTARI,DHAMTARI DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GIRLS HIGHER SEC SCHOOL,3320104,CHATTISGARH,DHAMTARI,DHAMTARI DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT GIRLS HIGHER SECONDARY SCHOOL,3320020,CHATTISGARH,DHAMTARI,NAGRI DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SEC SCHOOL,3320103,CHATTISGARH,DHAMTARI,KHRUD DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320022,CHATTISGARH,DHAMTARI,BELARGAON DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2001,31/ 3/ 2004,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT HIGHER SECONDARY SCHOOL,3320021,CHATTISGARH,DHAMTARI,SEHAWA DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
GOVT SHRINGI RISHI HIGHER SEC SCHOOL,3320019,CHATTISGARH,DHAMTARI,NAGRI DHAMTARI CHHATTISGARH,,,",",,,,,,,,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,COMM ST SC OBC & MIN WEL C.GARH
,,,,,,,,,,,,,,,,,,,,,,,
JAAWAHAR NAVODAYA VIDYALAYA,3340012,CHATTISGARH,DHAMTARI,KURUD DISTT DHAMTARI CHHATTISGARH,493663,7705,"223536 ,",,,manjusharma0314@gmail.com,,1990,4/30/2014 0:00,MANJU SHAMRA,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2020,nvs
,,,,,,,,,,,,,,,,,,,,,,,
Kaliram Chandrakar Public School,3330114,CHATTISGARH,DHAMTARI,"Near Atal Awas, By Pass Road Kurud Dhantari",493663,7705,"223260 ,",26522,7714061188,kcps.kurud@gmail.com,http://www.kcps-kurud.com,2008,4/5/2008 0:00,LAKSHMAN DAS VAISHNAV,0,"MA (English), B. Ed.",3,14,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Modern Education Development Society
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,3300025,CHATTISGARH,DHAMTARI,"village mujgahan, Post office Loharsi Distt Dhamtari, Chhattisgarh- 493 773",493776,7722,"236733 ,",4132655745,,plsahukvdmt@gmail.com,,1987,4/1/1991 0:00,Purushottam Lal Sahu,0,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2016,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
Mahanadi Academy,3330226,CHATTISGARH,DHAMTARI,"Near karneshwar dham,Deurpara",493778,7700,"251300 ,",,,b_subalkumar@rediffmail.com,,2011,6/16/2011 0:00,SUBAL BAG,,"M.sc.,B.Ed",7,7,Secondary School,Provisional,1/4/2016,31/3/2019,Sihawa Nagri Education Society
,,,,,,,,,,,,,,,,,,,,,,,
MENNDNITE ENG SR SEC SCHOOL,3330021,CHATTISGARH,DHAMTARI,DHAMTARI RAIPUR CHHATTISGARH,493773,7722,"238147 ,",38486,41226,agprincipalmes@gmail.com,,1974,3/4/2006 0:00,ARCHANA GEORGE,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,MENNONITE BOARD OF CHILD EDUCATION
,,,,,,,,,,,,,,,,,,,,,,,
St Marys English Medium School,3330203,CHATTISGARH,DHAMTARI,Rudri Road Dhamtari,493773,7722,"235626 ,",,,STMARYSCHOOLDTI@GMAIL.COM,,2005,7/1/2007 0:00,BEENA,0,BA Bed,10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,Raipur Diocese Educational Society
,,,,,,,,,,,,,,,,,,,,,,,
VIDHYA KUNJ SCHOOL,3330152,CHATTISGARH,DHAMTARI,"POST-LOHARSI,DIST-DHAMTARI",493773,7722,"209150 ,",,,shaileshjagpat67@gmail.com,,2009,6/16/2009 0:00,Mr. shailesh Jagpat,1,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,VIDHYA KUNJ SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
Wisdom Academy,3330162,CHATTISGARH,DHAMTARI,"Makheshwar ward, Sihawa Road, Dhamtari",493773,7722,"231777 ,",4274541,07722-236666,mpanigrahi@gmail.com,,2008,4/1/2008 0:00,MRUTYUNJAYA PANIGRAHI,2,"M.A., B.Ed.",12,23,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,Vani Shree Charitable Trust Dhamtari
,,,,,,,,,,,,,,,,,,,,,,,
